Field,Description,Type,Coverage,Users,Alphas
fnd65_allcap_sedol_flowratio,It is defined as the difference between current assets and cash & equivalents divided by the difference between current liabilities and short-term debt. All items are from the most recent quarter.,MATRIX,69%,13,15
fnd65_allcap_sedol_fqsurstd60dlag,"It is defined the most recent actual fiscal quarter EPS less the consensus earnings estimate 60 days ago, adjusted by the standard deviation of analyst forecasts 60 days ago.",MATRIX,69%,8,9
fnd65_allcap_sedol_fwdebitdaev,It is defined as the FY1 estimate of EBITDA/Enterprise Value.,MATRIX,73%,16,18
fnd65_allcap_sedol_gear,It is defined as the long-term debt divided by the difference between total assets and current liability.,MATRIX,69%,18,23
fnd65_allcap_sedol_grahamnum,"It is defined as the Graham Number divided by price, where the Graham Number is equal to the squared root of (22.5 X Earnings Per Share x Book Value Per Share).",MATRIX,50%,13,18
fnd65_allcap_sedol_gspea2y_cf,"It is defined as the most recent consensus earnings forecast for fiscal year 2 minus the consensus earnings forecast for fiscal year 1, divided by trading price.",MATRIX,81%,16,24
fnd65_allcap_sedol_gtl,It is defined as the consensus long term growth forecast. It generally represents an expected annual increase in operating earnings over the company's next full business cycle.,MATRIX,67%,11,12
fnd65_allcap_sedol_gtlm6ghc,It is defined as the percent change in the most recent mean consensus long-term growth forecast as compared to those of 6 months ago.,MATRIX,33%,12,19
fnd65_allcap_sedol_high52w,It is defined as the month-end price divided by the highest monthly closing price in the past 12-month.,MATRIX,83%,13,15
fnd65_allcap_sedol_ica,It is defined as the change in a firm's most recent trailing 12-month capital investment intensity compared to the average of its prior 3-year investment intensity.,MATRIX,73%,12,18
fnd65_allcap_sedol_idb,It measures how many days a company can cover its daily operating expenses (cost of goods sold and SG&A) by only using its cash and receivables on its balance sheet.,MATRIX,73%,14,21
fnd65_allcap_sedol_indrelcroe_,It is defined as a stock's lagged quarterly return on equity (ROE) minus the average of the ROEs of all stocks in the same industry deflated by the standard deviation of these ROEs.,MATRIX,78%,8,9
fnd65_allcap_sedol_indrelrecd_,"It is defined as a stock's asset-adjusted annual doubtful receivables minus the average of the receivables of all stocks in the same industry, adjusted for the standard deviation of these receivables.",MATRIX,49%,12,12
fnd65_allcap_sedol_indrelrtn4w_,"It is defined as a stock's return in the last 4 weeks minus the average of the comparable returns of all stocks in the same industry, deflated by the standard deviation of these returns.",MATRIX,82%,11,11
fnd65_allcap_sedol_indrelrtn5d_,"It is defined as a stock's return in the last 5 days minus the average of the comparable returns of all stocks in the same industry, then deflated by the standard deviation of these returns.",MATRIX,82%,9,9
fnd65_allcap_sedol_inflation,"It is defined as the beta coefficient to Change in Inflation, which is estimated by a 60-month multiple regression of returns on several macroeconomic factors.",MATRIX,78%,12,15
fnd65_allcap_sedol_invast,It is defined as the current inventory level deflated by the total assets from most recent quarter.,MATRIX,47%,3,3
fnd65_allcap_sedol_iqa,It is defined as the year-over-year change of 1 minus the ratio of current assets plus PP&E divided by total assets.,MATRIX,68%,15,16
fnd65_allcap_sedol_irttmsalesev,It is defined as a stock's trailing 12 month sales-to-enterprise (SEV) value less the average of the SEVs of all stocks in the same industry deflated by the standard deviation of the SEVs of all stocks in the same relative universe.,MATRIX,82%,17,18
fnd65_allcap_sedol_lagegp,"It is defined as the trailing 12-month earnings per share before extraordinary items times the change in yearly trailing 12-month sales per share growth rate, divided by the trading price.",MATRIX,79%,6,6
fnd65_allcap_sedol_lfd,It is defined as the sum of the trailing 12-month pretax income and the trailing 12-month interest expense divided by the trailing 12-month pretax income.,MATRIX,81%,17,17
fnd65_allcap_sedol_liqcoeff,It is the slope of the regression between the monthly stock trading turnover ratio (X) and the contemporary monthly stock price returns (Y).,MATRIX,78%,10,10
fnd65_allcap_sedol_lumqca,It is defined as the most recent quarterly reported invested capital divided by the trailing 12-month EBITDA.,MATRIX,57%,7,9
fnd65_allcap_sedol_m42rav,It is defined as the minimum of a stock's monthly price return in the last 24-month period.,MATRIX,75%,7,8
fnd65_allcap_sedol_m6dn2ntr,It is defined as the percent change in a stock's price from month t-12 to month t-7.,MATRIX,78%,9,11
fnd65_allcap_sedol_md,"It is defined as the financial distress model employed by Campbell, Hilscher, and Szilagyi (2008) and Chen and Zhang (2009).",MATRIX,67%,14,31
fnd65_allcap_sedol_milliq,It is defined as the monthly average of the daily absolute return to the daily dollar trading volume ratio.,MATRIX,83%,7,9
fnd65_allcap_sedol_mktcappera,It is defined as a stock's current market cap divided by the number of analysts providing Fiscal Year 1 earnings estimates.,MATRIX,81%,8,8
fnd65_allcap_sedol_mktlev,It is defined as a stock's total market value plus the most recent reported quarterly book debt then divided by the market value.,MATRIX,82%,14,16
fnd65_allcap_sedol_mpg,It is defined as the TTM (Sales-COGS)/ Sales.,MATRIX,72%,17,20
fnd65_allcap_sedol_mpgghcy3_,It is defined as the most recent quarterly reported gross profit margin minus the margin for the same quarter three year ago. Gross profit margin =TTM (Sales-COGS)/ Sales.,MATRIX,64%,8,15
fnd65_allcap_sedol_mpgy3gc,It is defined as the 3-year geometric growth rate of gross margins.,MATRIX,64%,13,22
fnd65_allcap_sedol_mpn,It is defined as the most recently reported quarterly net income after tax divided by the corresponding quarterly sales.,MATRIX,79%,12,23
fnd65_allcap_sedol_mpnghc,It is defined as the most recent quarterly net profit margin (NPM) minus the NPM 4 quarters ago. Net profit margin is net income divided by total sales.,MATRIX,78%,8,25
fnd65_allcap_sedol_mpoghc,It is defined as the most recent quarterly operating profit margin minus that of 4 quarters ago. Operating profit margin is income from operations divided by total sales.,MATRIX,77%,6,7
fnd65_allcap_sedol_mpoy3gc,It is defined as the 3 year geometric growth rate of operating profit margins. Where operating profit margin is defined as the most recently reported quarterly operating income divided by the corresponding quarterly sales.,MATRIX,74%,8,11
fnd65_allcap_sedol_mrspe_cf,"It is defined as the 3-month change in the median FY1 consensus earnings forecast, scaled by the current mean earnings estimate.",MATRIX,59%,11,13
fnd65_allcap_sedol_nasales,It is defined as the annual aggregate sales for North America as reported by the company divided by total annual sales.,MATRIX,71%,8,11
fnd65_allcap_sedol_netcashp,It is defined as the most recently reported quarterly cash & equivalents less the long-term debt and current debt for a stock divided by its current market value.,MATRIX,76%,11,14
