Field,Description,Type,Coverage,Users,Alphas
fnd85_industry_adcx_stocks,"Number of stocks used to calculate the Aggregate Dividend Coverage excl Nonpayers (%) for the specific time period, industry and indicator",MATRIX,93%,0,0
fnd85_industry_ade_20pctl,20th percentile value of Aggregate Debt / Equity Ratio (%) for the stock industry,MATRIX,60%,4,4
fnd85_industry_ade_50pctl,Median (50th percentile) of the ADE indicator among constituents of the GICS Industry group on that date,MATRIX,89%,1,1
fnd85_industry_ade_80pctl,80th percentile value of Aggregate Debt / Equity Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ade_mcwa,Market Capitalization Weighted Average of Aggregate Debt / Equity Ratio (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_ade_stocks,"Number of stocks used to calculate the Aggregate Debt / Equity Ratio (%) for the specific time period, industry and indicator",MATRIX,94%,1,1
fnd85_industry_ady_50pctl,50th percentile value of Aggregate Dividend Yield (%) for the stock industry,MATRIX,37%,1,1
fnd85_industry_ady_80pctl,80th percentile value of Aggregate Dividend Yield (%) for the stock industry,MATRIX,71%,0,0
fnd85_industry_ady_mcwa,Market Capitalization Weighted Average of Aggregate Dividend Yield (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_ady_stocks,"Number of stocks used to calculate the Aggregate Dividend Yield (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_adyx_20pctl,20th percentile value of Aggregate Dividend Yield excl Nonpayers (%) for the stock industry,MATRIX,83%,1,1
fnd85_industry_adyx_50pctl,50th percentile value of Aggregate Dividend Yield excl Nonpayers (%) for the stock industry,MATRIX,83%,0,0
fnd85_industry_adyx_80pctl,80th percentile value of Aggregate Dividend Yield excl Nonpayers (%) for the stock industry,MATRIX,83%,0,0
fnd85_industry_adyx_mcwa,Market Capitalization Weighted Average of Aggregate Dividend Yield excl Nonpayers (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_adyx_stocks,"Number of stocks used to calculate the Aggregate Dividend Yield excl Nonpayers (%) for the specific time period, industry and indicator",MATRIX,93%,0,0
fnd85_industry_aee_stocks,"Number of stocks used to calculate the Aggregate EBITDA / Enterprise Value (%) for the specific time period, industry and indicator",MATRIX,94%,1,1
fnd85_industry_aey_stocks,"Number of stocks used to calculate the Aggregate Earnings Yield (%) for the specific time period, industry and indicator",MATRIX,94%,2,2
fnd85_industry_afs_stocks,"Number of stocks used to calculate the Aggregate Free Cash FLow / Sales Ratio (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_agm_stocks,"Number of stocks used to calculate the Aggregate Gross Margin (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_aom_stocks,"Number of stocks used to calculate the Aggregate Operating Margin (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_aroc_20pctl,20th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_aroc_50pctl,50th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,92%,2,3
fnd85_industry_aroc_80pctl,80th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,92%,1,1
fnd85_industry_aroc_mcwa,Market Capitalization Weighted Average of Aggregate Return on Capital (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_aroc_stocks,"Number of stocks used to calculate the Aggregate Return on Capital (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_aroe_20pctl,20th percentile value of Aggregate Return on Equity (%) for the stock industry,MATRIX,89%,0,0
fnd85_industry_aroe_50pctl,50th percentile value of Aggregate Return on Equity (%) for the stock industry,MATRIX,91%,0,0
fnd85_industry_aroe_80pctl,80th percentile value of Aggregate Return on Equity (%) for the stock industry,MATRIX,91%,0,0
fnd85_industry_aroe_mcwa,Market Capitalization Weighted Average of Aggregate Return on Equity (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_aroe_stocks,"Number of stocks used to calculate the Aggregate Return on Equity (%) for the specific time period, industry and indicator",MATRIX,94%,1,1
fnd85_industry_ase_20pctl,20th percentile of the ASE indicator among constituents of the GICS Industry group on that date,MATRIX,88%,0,0
fnd85_industry_ase_50pctl,50th percentile value of Aggregate Sales / Enterprise Value (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ase_80pctl,80th percentile of the ASE indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ase_mcwa,Market Capitalization Weighted Average of Aggregate Sales / Enterprise Value (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_ase_stocks,"Number of stocks used to calculate the Aggregate Sales / Enterprise Value (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_atr_stocks,"Number of stocks used to calculate the Aggregate Tax Rate (%) for the specific time period, industry and indicator",MATRIX,94%,0,0
fnd85_industry_awcm_cda,Market Capitalization Weighted Average of Aggregate Dividend Coverage (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_eea,Market-cap weighted average of the AEE indicator across the industry’s constituents on that date,MATRIX,93%,3,3
fnd85_industry_awcm_mba,Market Capitalization Weighted Average of Aggregate Book / Market Value (%) for all stocks within the industry,MATRIX,93%,1,1
fnd85_industry_awcm_mga,Market Capitalization Weighted Average of Aggregate Gross Margin (%) for all stocks within the industry,MATRIX,87%,0,0
fnd85_industry_awcm_moa,Market Capitalization Weighted Average of Aggregate Operating Margin (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_rca,Market Capitalization Weighted Average of Aggregate Current Ratio for all stocks within the industry,MATRIX,85%,1,1
fnd85_industry_awcm_rta,Market Capitalization Weighted Average of Aggregate Tax Rate (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_sca,Market Capitalization Weighted Average of Aggregate CAPEX / Sales Ratio (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_sfa,Market Capitalization Weighted Average of Aggregate Free Cash FLow / Sales Ratio (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_taa,Market Capitalization Weighted Average of Aggregate Asset Turnover (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_xcda,Market Capitalization Weighted Average of Aggregate Dividend Coverage excl Nonpayers (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_awcm_yea,Market Capitalization Weighted Average of Aggregate Earnings Yield (%) for all stocks within the industry,MATRIX,93%,0,0
fnd85_industry_ltcp02_eea,20th percentile of the AEE indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ltcp02_mba,20th percentile value of Aggregate Book / Market Value (%)) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp02_mga,20th percentile value of Aggregate Gross Margin (%) for the stock industry,MATRIX,85%,0,0
fnd85_industry_ltcp02_moa,20th percentile of the AOM indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ltcp02_rca,20th percentile value of Aggregate Current Ratio for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp02_rta,20th percentile value of Aggregate Tax Rate (%) for the stock industry,MATRIX,28%,0,0
fnd85_industry_ltcp02_sca,20th percentile value of Aggregate CAPEX / Sales Ratio (%) for the stock industry,MATRIX,82%,1,1
fnd85_industry_ltcp02_sfa,20th percentile value of Aggregate Free Cash FLow / Sales Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp02_taa,20th percentile value of Aggregate Asset Turnover (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp02_xcda,20th percentile value of Aggregate Dividend Coverage excl Nonpayers (%) for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp02_yea,20th percentile value of Aggregate Earnings Yield (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp05_cda,Median (50th percentile) of the ADC indicator among constituents of the GICS Industry group on that date,MATRIX,32%,0,0
fnd85_industry_ltcp05_eea,50th percentile value of Aggregate EBITDA / Enterprise Value (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp05_mba,50th percentile (median) value of the ABM (Average Book to Market) metric for stocks in the industry,MATRIX,92%,1,1
fnd85_industry_ltcp05_mga,50th percentile value of Aggregate Gross Margin (%) for the stock industry,MATRIX,85%,0,0
fnd85_industry_ltcp05_moa,Median (50th percentile) of the AOM indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ltcp05_rca,50th percentile value of Aggregate Current Ratio for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp05_rta,50th percentile value of Aggregate Tax Rate (%) for the stock industry,MATRIX,67%,0,0
fnd85_industry_ltcp05_sca,50th percentile value of Aggregate CAPEX / Sales Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp05_sfa,50th percentile value of Aggregate Free Cash FLow / Sales Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp05_taa,Median (50th percentile) of the AAT indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ltcp05_xcda,50th percentile value of Aggregate Dividend Coverage excl Nonpayers (%) for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp05_yea,Median (50th percentile) of the AEY indicator among constituents of the GICS Industry group on that date,MATRIX,92%,1,3
fnd85_industry_ltcp08_cda,80th percentile value of Aggregate Dividend Coverage (%) for the stock industry,MATRIX,68%,1,1
fnd85_industry_ltcp08_eea,80th percentile of the AEE indicator among constituents of the GICS Industry group on that date,MATRIX,92%,0,0
fnd85_industry_ltcp08_mba,80th percentile value of Aggregate Book / Market Value (%) for the stock industry,MATRIX,92%,1,1
fnd85_industry_ltcp08_mga,80th percentile value of Aggregate Gross Margin (%) for the stock industry,MATRIX,85%,0,0
fnd85_industry_ltcp08_moa,80th percentile value of Aggregate Operating Margin (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp08_rca,80th percentile value of Aggregate Current Ratio for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp08_rta,80th percentile value of Aggregate Tax Rate (%) for the stock industry,MATRIX,85%,0,0
fnd85_industry_ltcp08_sca,80th percentile value of Aggregate CAPEX / Sales Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp08_sfa,80th percentile value of Aggregate Free Cash FLow / Sales Ratio (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp08_taa,80th percentile value of Aggregate Asset Turnover (%) for the stock industry,MATRIX,92%,0,0
fnd85_industry_ltcp08_xcda,80th percentile value of Aggregate Dividend Coverage excl Nonpayers (%) for the stock industry,MATRIX,83%,0,0
fnd85_industry_ltcp08_yea,80th percentile value of Aggregate Earnings Yield (%) for the stock industry,MATRIX,92%,1,1
fnd85_sector_aat_stocks,"Number of stocks used to calculate the Aggregate Asset Turnover (%) for the specific time period, industry and indicator",MATRIX,100%,0,0
fnd85_sector_abm_stocks,"Number of stocks used to calculate Aggregate Book to Market Value (%) for the specified time period, industry, and indicator",MATRIX,100%,2,2
fnd85_sector_acr_stocks,"Number of stocks used to calculate the Aggregate Current Ratio for the specific time period, industry, and indicator",MATRIX,100%,1,1
fnd85_sector_acs_stocks,"Number of stocks used to calculate the Aggregate CAPEX / Sales Ratio (%) for the specific time period, industry and indicator",MATRIX,100%,0,0
fnd85_sector_adc_stocks,Number of stocks used to compute the Aggregate Dividend Coverage (%) for the specified period and industry; informs sample size and calculation basis,MATRIX,100%,0,0
fnd85_sector_adcx_stocks,"Number of stocks used to calculate Aggregate Dividend Coverage excluding non-dividend payers (%) for the specified time period, industry, and indicator",MATRIX,100%,2,2
fnd85_sector_ade_20pctl,20th percentile value of Aggregate Debt / Equity Ratio (%) for the stock industry,MATRIX,67%,0,0
fnd85_sector_ade_50pctl,50th percentile value of Aggregate Debt / Equity Ratio (%) for the stock industry,MATRIX,100%,2,2
fnd85_sector_ade_80pctl,80th percentile value of Aggregate Debt / Equity Ratio (%) for the stock industry,MATRIX,100%,0,0
fnd85_sector_ade_mcwa,Market Capitalization Weighted Average of Aggregate Debt/Equity Ratio (%) for all stocks within the industry,MATRIX,100%,0,0
fnd85_sector_ade_stocks,"Number of stocks used to calculate the Aggregate Debt to Equity Ratio (%) for the specified time period, industry, and indicator",MATRIX,100%,0,0
fnd85_sector_ady_50pctl,50th percentile value of Aggregate Dividend Yield (%) for the stock industry,MATRIX,47%,0,0
fnd85_sector_ady_80pctl,The 80th percentile value of Aggregate Dividend Yield (%) for the stock industry within the sector,MATRIX,79%,0,0
fnd85_sector_ady_mcwa,Market Capitalization Weighted Average of Aggregate Dividend Yield (%) for all stocks within the industry,MATRIX,100%,0,0
fnd85_sector_ady_stocks,"Number of stocks used to calculate the Aggregate Dividend Yield (%) for the specific time period, industry, and indicator",MATRIX,100%,0,0
fnd85_sector_adyx_20pctl,20th percentile value of Aggregate Dividend Yield excluding non-dividend payers (%) for the stock industry,MATRIX,100%,1,3
fnd85_sector_adyx_50pctl,50th percentile value of Aggregate Dividend Yield excluding Nonpayers (%) for the stock industry,MATRIX,100%,0,0
fnd85_sector_adyx_80pctl,The 80th percentile value of Aggregate Dividend Yield excluding non-dividend payers (%) for the stock industry within the sector,MATRIX,100%,0,0
fnd85_sector_adyx_mcwa,Market Capitalization Weighted Average of Aggregate Dividend Yield excluding non-dividend payers (%) for all stocks within the industry,MATRIX,100%,0,0
fnd85_sector_adyx_stocks,"Number of stocks used to calculate the Aggregate Dividend Yield excluding non-dividend payers for the specified time period, industry, and indicator",MATRIX,100%,0,0
fnd85_sector_aee_stocks,"Number of stocks used to calculate Aggregate EBITDA to Enterprise Value (%) for the specified time period, industry, and indicator",MATRIX,100%,1,1
fnd85_sector_aey_stocks,"Number of stocks used to calculate the Aggregate Earnings Yield (%) for the specific time period, industry and indicator",MATRIX,100%,1,1
fnd85_sector_afs_stocks,"Number of stocks used to calculate the Aggregate Free Cash Flow / Sales Ratio (%) for the specific time period, industry and indicator",MATRIX,100%,4,4
fnd85_sector_agm_stocks,"Number of stocks used to calculate the Aggregate Gross Margin (%) for the specific time period, industry, and indicator",MATRIX,100%,0,0
fnd85_sector_aom_stocks,"Number of stocks used to calculate the Aggregate Operating Margin (%) for the specific time period, industry, and indicator",MATRIX,100%,1,1
fnd85_sector_aroc_20pctl,20th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,100%,0,0
fnd85_sector_aroc_50pctl,50th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,100%,0,0
fnd85_sector_aroc_80pctl,80th percentile value of Aggregate Return on Capital (%) for the stock industry,MATRIX,100%,0,0
fnd85_sector_aroc_mcwa,Market Capitalization Weighted Average of Aggregate Return on Capital (%) across all stocks in the industry; emphasizes larger companies' returns,MATRIX,100%,0,0
fnd85_sector_aroc_stocks,"Number of stocks used to calculate the Aggregate Return on Capital (%) for the specified time period, industry, and indicator",MATRIX,100%,0,0
fnd85_sector_aroe_20pctl,The 20th percentile value of Aggregate Return on Equity (%) for the stock industry within the sector,MATRIX,100%,0,0
