Field,Description,Type,Coverage,Users,Alphas
act_q_opr_surprisestd,Standard deviation of surprise (actual - estimate) of actual operating profit regarding the last quarter,MATRIX,50%,9,10
act_q_opr_value,actual operating profit regarding the last quarter,MATRIX,50%,7,18
act_q_pre_surprisemean,Mean surprise (actual - estimate) of actual pre-tax profit regarding the last quarter,MATRIX,50%,68,334
act_q_pre_surprisestd,Standard deviation of surprise (actual - estimate) of actual pre-tax profit regarding the last quarter,MATRIX,50%,53,151
act_q_pre_value,actual pre-tax profit regarding the last quarter,MATRIX,50%,61,304
act_q_prr_surprisemean,Mean surprise (actual - estimate) of actual pretax profit as reported regarding the last quarter,MATRIX,50%,60,247
act_q_prr_surprisenum,Number of estimates used for surprise calculation of actual pre-tax profit as reported regarding the last quarter,MATRIX,50%,28,52
act_q_prr_surprisestd,Standard deviation of surprise (actual - estimate) of actual pretax profit as reported regarding the last quarter,MATRIX,50%,29,48
act_q_prr_value,actual pretax profit as reported regarding the last quarter,MATRIX,50%,69,254
act_q_roa_surprisemean,Mean surprise (actual - estimate) of actual return on assets in percent regarding the last quarter,MATRIX,50%,24,71
act_q_roa_surprisenum,Number of estimates used for surprise calculation of actual return on assets in percent regarding the last quarter,MATRIX,50%,24,60
act_q_roa_value,actual return on assets in percent regarding the last quarter,MATRIX,50%,14,20
act_q_roe_surprisemean,Mean surprise (actual - estimate) of actual return on equity in percent regarding the last quarter,MATRIX,50%,21,37
act_q_roe_surprisenum,Number of estimates used for surprise calculation of actual return on equity in percent regarding the last quarter,MATRIX,50%,23,41
act_q_roe_surprisestd,Standard deviation of surprise (actual - estimate) of actual return on equity in percent regarding the last quarter,MATRIX,50%,6,8
act_q_roe_value,actual return on equity in percent regarding the last quarter,MATRIX,50%,18,29
act_q_sal_surprisemean,Mean surprise (actual - estimate) of actual sales/revenue regarding the last quarter,MATRIX,50%,64,257
act_q_sal_surprisestd,Standard deviation of surprise (actual - estimate) of actual sales/revenue regarding the last quarter,MATRIX,50%,46,136
act_q_sal_value,actual sales/revenue regarding the last quarter,MATRIX,50%,74,165
act_q_tbv_surprisemean,Mean surprise (actual - estimate) of actual tangible book value per share regarding the last quarter,MATRIX,50%,7,16
act_q_tbv_surprisenum,Number of estimates used for surprise calculation of actual tangible book value per share regarding the last quarter,MATRIX,50%,9,33
annualdiv,Indicated annual dividend,MATRIX,50%,10,17
chgprice,Difference in weekly price today and 4 weeks ago,MATRIX,50%,27,73
eps_12m,Actual EPS in the last 4 quarters,MATRIX,50%,63,328
est_12m_bps_high,Highest analyst estimate of book value per share regarding the next 4 quarters,MATRIX,50%,167,1141
est_12m_bps_high_3mth_ago,"Highest analyst estimate of book value per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,72,363
est_12m_bps_high_4wks_ago,"Highest analyst estimate of book value per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,105,299
est_12m_bps_low,Lowest analyst estimate of book value per share regarding the next 4 quarters,MATRIX,50%,131,1189
est_12m_bps_low_3mth_ago,"Lowest analyst estimate of book value per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,76,284
est_12m_bps_low_4wks_ago,"Lowest analyst estimate of book value per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,97,320
est_12m_bps_lowered_1wk,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,71,283
est_12m_bps_lowerednum_1mth,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,58,187
est_12m_bps_lowerednum_4wks,"Number of lowered analyst estimates of book value per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,52,187
est_12m_bps_mean,Mean analyst estimate of book value per share regarding the next 4 quarters,MATRIX,50%,122,616
est_12m_bps_mean_28d,"Mean analyst estimate of book value per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,93,334
est_12m_bps_mean_3mth_ago,"Mean analyst estimate of book value per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,68,176
est_12m_bps_mean_4wks_ago,"Mean analyst estimate of book value per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,49,105
est_12m_bps_median,Median analyst estimate of book value per share regarding the next 4 quarters,MATRIX,50%,94,355
est_12m_bps_median_3mth_ago,"Median analyst estimate of book value per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,43,73
est_12m_bps_median_4wks_ago,"Median analyst estimate of book value per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,71,203
est_12m_bps_num,Number of analyst estimates of book value per share regarding the next 4 quarters,MATRIX,50%,80,201
est_12m_bps_num_28d,"Number of analyst estimates of book value per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,50,167
est_12m_bps_num_3mth_ago,"Number of analyst estimates of book value per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,58,181
est_12m_bps_num_4wks_ago,"Number of analyst estimates of book value per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,54,151
est_12m_bps_raised_1wk,"Number of raised analyst estimates of book value per share regarding the next 4 quarters, compared to the last weekly update",MATRIX,50%,52,123
est_12m_bps_raisednum_1mth,"Number of raised analyst estimates of book value per share regarding the next 4 quarters, compared to the last monthly update",MATRIX,50%,36,85
est_12m_bps_raisednum_4wks,"Number of raised analyst estimates of book value per share regarding the next 4 quarters, where old and new estimates were made in past 4 weeks",MATRIX,50%,60,137
est_12m_bps_std,Standard deviation of analyst estimates of book value per share regarding the next 4 quarters,MATRIX,50%,39,105
est_12m_bps_std_28d,"Standard deviation of the analyst estimates of book value per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,15,25
est_12m_bps_std_3mth_ago,"Standard deviation of the analyst estimate of book value per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,35,83
est_12m_bps_std_4wks_ago,"Standard deviation of the analyst estimates of book value per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,28,53
est_12m_cps_high,Highest analyst estimate of cash flow per share regarding the next 4 quarters,MATRIX,50%,86,313
est_12m_cps_high_3mth_ago,"Highest analyst estimate of cash flow per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,55,103
est_12m_cps_high_4wks_ago,"Highest analyst estimate of cash flow per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,37,101
est_12m_cps_low,Lowest analyst estimate of cash flow per share regarding the next 4 quarters,MATRIX,50%,54,208
est_12m_cps_low_3mth_ago,"Lowest analyst estimate of cash flow per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,56,131
est_12m_cps_low_4wks_ago,"Lowest analyst estimate of cash flow per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,43,104
est_12m_cps_lowered_1wk,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,41,95
est_12m_cps_lowerednum_1mth,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,43,117
est_12m_cps_lowerednum_4wks,"Number of lowered analyst estimates of cash flow per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,49,99
est_12m_cps_mean,Mean analyst estimate of cash flow per share regarding the next 4 quarters,MATRIX,50%,54,213
est_12m_cps_mean_28d,"Mean analyst estimate of cash flow per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,40,89
est_12m_cps_mean_3mth_ago,"Mean analyst estimate of cash flow per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,31,53
est_12m_cps_mean_4wks_ago,"Mean analyst estimate of cash flow per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,22,44
est_12m_cps_median,Median analyst estimate of cash flow per share regarding the next 4 quarters,MATRIX,50%,66,175
est_12m_cps_median_3mth_ago,"Median analyst estimate of cash flow per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,47,85
est_12m_cps_median_4wks_ago,"Median analyst estimate of cash flow per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,46,92
est_12m_cps_num,Number of analyst estimates of cash flow per share regarding the next 4 quarters,MATRIX,50%,39,86
est_12m_cps_num_28d,"Number of analyst estimates of cash flow per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,47,115
est_12m_cps_num_3mth_ago,"Number of analyst estimates of cash flow per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,49,127
est_12m_cps_num_4wks_ago,"Number of analyst estimates of cash flow per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,40,107
est_12m_cps_raised_1wk,"Number of raised analyst estimates of cash flow per share regarding the next 4 quarters, compared to the last weekly update",MATRIX,50%,77,169
est_12m_cps_raisednum_1mth,"Number of raised analyst estimates of cash flow per share regarding the next 4 quarters, compared to the last monthly update",MATRIX,50%,41,86
est_12m_cps_raisednum_4wks,"Number of raised analyst estimates of cash flow per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,45,116
est_12m_cps_std,Standard deviation of analyst estimates of cash flow per share regarding the next 4 quarters,MATRIX,50%,21,36
est_12m_cps_std_28d,"Standard deviation of the analyst estimate of cash flow per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,13,16
est_12m_cps_std_3mth_ago,"Standard deviation of the analyst estimate of cash flow per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,27,41
est_12m_cps_std_4wks_ago,"Standard deviation of the analyst estimate of cash flow per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,20,36
est_12m_cpx_high,Highest analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,82,282
est_12m_cpx_high_3mth_ago,"Highest analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,48,114
est_12m_cpx_high_4wks_ago,"Highest analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,40,403
est_12m_cpx_low,Lowest analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,115,422
est_12m_cpx_low_3mth_ago,"Lowest analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,51,175
est_12m_cpx_low_4wks_ago,"Lowest analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,87,477
est_12m_cpx_lowered_1wk,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,45,93
est_12m_cpx_lowerednum_1mth,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,36,128
est_12m_cpx_lowerednum_4wks,"Number of lowered analyst estimates of capital expenditure regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,48,99
est_12m_cpx_mean,Mean analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,91,278
est_12m_cpx_mean_28d,"Mean analyst estimate of capital expenditure regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,38,99
est_12m_cpx_mean_3mth_ago,"Mean analyst estimate of capital expenditure regarding the next 4 quarters, made in past 3 months",MATRIX,50%,50,109
est_12m_cpx_mean_4wks_ago,"Mean analyst estimate of capital expenditure regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,70,219
est_12m_cpx_median,Median analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,75,291
est_12m_cpx_median_3mth_ago,"Median analyst estimate of capital expenditure regarding the next 4 quarters, made in past 3 months",MATRIX,50%,43,190
est_12m_cpx_median_4wks_ago,"Median analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,56,130
est_12m_cpx_num,Number of analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,62,175
est_12m_cpx_num_28d,"Number of analyst estimates of capital expenditure regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,36,128
est_12m_cpx_num_3mth_ago,"Number of analyst estimates of capital expenditure regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,42,113
est_12m_cpx_num_4wks_ago,"Number of analyst estimates of capital expenditure regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,55,139
est_12m_cpx_raised_1wk,"Number of raised analyst estimates of capital expenditure regarding the next 4 quarters, compared to the last weekly update",MATRIX,50%,29,53
est_12m_cpx_raisednum_1mth,"Number of raised analyst estimates of capital expenditure regarding the next 4 quarters, compared to last monthly update",MATRIX,50%,48,151
est_12m_cpx_raisednum_4wks,"Number of raised analyst estimates of capital expenditure regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,34,91
est_12m_cpx_std,Standard deviation of analyst estimate of capital expenditure regarding the next 4 quarters,MATRIX,50%,26,84
est_12m_cpx_std_28d,"Standard deviation of the analyst estimate of capital expenditure regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,12,23
est_12m_cpx_std_3mth_ago,"Standard deviation of the analyst estimate of capital expenditure regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,24,54
est_12m_cpx_std_4wks_ago,"Standard deviation of the analyst estimates of capital expenditure regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,25,60
est_12m_dps_high,Highest analyst estimate of dividend per share regarding the next 4 quarters,MATRIX,50%,53,160
est_12m_dps_high_3mth_ago,"Highest analyst estimate of dividend per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,37,76
est_12m_dps_high_4wks_ago,"Highest analyst estimate of dividend per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,27,42
est_12m_dps_low,Lowest analyst estimate of dividend per share regarding the next 4 quarters,MATRIX,50%,52,133
est_12m_dps_low_3mth_ago,"Lowest analyst estimate of dividend per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,30,53
est_12m_dps_low_4wks_ago,"Lowest analyst estimate of dividend per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,30,53
est_12m_dps_lowered_1wk,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,35,103
est_12m_dps_lowerednum_1mth,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,45,80
est_12m_dps_lowerednum_4wks,"Number of lowered analyst estimates of dividend per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,33,78
est_12m_dps_mean,Mean analyst estimate of dividend per share regarding the next 4 quarters,MATRIX,50%,50,105
est_12m_dps_mean_28d,"Mean analyst estimate of dividend per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,11,14
est_12m_dps_mean_3mth_ago,"Mean analyst estimate of dividend per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,33,55
est_12m_dps_mean_4wks_ago,"Mean analyst estimate of dividend per share regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,23,31
est_12m_dps_median,Median analyst estimate of dividend per share regarding the next 4 quarters,MATRIX,50%,52,138
est_12m_dps_median_3mth_ago,"Median analyst estimate of dividend per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,28,36
est_12m_dps_median_4wks_ago,"Median analyst estimate of dividend per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,18,32
est_12m_dps_num,Number of analyst estimates of dividend per share regarding the next 4 quarters,MATRIX,50%,56,133
est_12m_dps_num_28d,"Number of analyst estimates of dividend per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,48,164
est_12m_dps_num_3mth_ago,"Number of analyst estimates of dividend per share regarding the next 4 quarters, made in past 3 months",MATRIX,50%,40,90
est_12m_dps_num_4wks_ago,"Number of analyst estimates of dividend per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,42,135
est_12m_dps_raised_1wk,"Number of raised analyst estimates of dividend per share regarding the next 4 quarters, compared to the last weekly update",MATRIX,50%,32,114
est_12m_dps_raisednum_1mth,"Number of raised analyst estimates of dividend per share regarding the next 4 quarters, compared to the last monthly update",MATRIX,50%,26,91
est_12m_dps_raisednum_4wks,"Number of raised analyst estimates of dividend per share regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,42,86
est_12m_dps_std,Standard deviation of analyst estimate of dividend per share regarding the next 4 quarters,MATRIX,50%,19,37
est_12m_dps_std_28d,"Standard deviation of the analyst estimates of dividend per share regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,7,9
est_12m_dps_std_3mth_ago,"Standard deviation of the analyst estimates of dividend per share regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,14,19
est_12m_dps_std_4wks_ago,"Standard deviation of the analyst estimate of dividend per share regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,18,20
est_12m_ebi_high,Highest analyst estimate of EBIT regarding the next 4 quarters,MATRIX,50%,55,231
est_12m_ebi_high_3mth_ago,"Highest analyst estimate of EBIT regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,88,300
est_12m_ebi_high_4wks_ago,"Highest analyst estimate of EBIT regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,78,302
est_12m_ebi_low,Lowest analyst estimate of EBIT regarding the next 4 quarters,MATRIX,50%,60,260
est_12m_ebi_low_3mth_ago,"Lowest analyst estimate of EBIT regarding the next 4 quarters, made in past 3 months",MATRIX,50%,113,400
est_12m_ebi_low_4wks_ago,"Lowest analyst estimate of EBIT regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,47,230
est_12m_ebi_lowered_1wk,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,42,157
est_12m_ebi_lowerednum_1mth,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,50%,81,223
est_12m_ebi_lowerednum_4wks,"Number of lowered analyst estimates of EBIT regarding the next 4 quarters, where old and new estimates were made in the past 4 weeks",MATRIX,50%,62,131
est_12m_ebi_mean,Mean analyst estimate of EBIT regarding the next 4 quarters,MATRIX,50%,66,218
est_12m_ebi_mean_28d,"Mean analyst estimate of EBIT regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,66,223
est_12m_ebi_mean_3mth_ago,"Mean analyst estimate of EBIT regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,87,374
est_12m_ebi_mean_4wks_ago,"Mean analyst estimate of EBIT regarding the next 4 quarters, made in past 4 weeks",MATRIX,50%,78,280
est_12m_ebi_median,Median analyst estimate of EBIT regarding the next 4 quarters,MATRIX,50%,64,205
est_12m_ebi_median_3mth_ago,"Median analyst estimate of EBIT regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,86,319
est_12m_ebi_median_4wks_ago,"Median analyst estimate of EBIT regarding the next 4 quarters, made in the past 4 weeks",MATRIX,50%,71,234
est_12m_ebi_num,Number of analyst estimates of EBIT regarding the next 4 quarters,MATRIX,50%,55,122
est_12m_ebi_num_28d,"Number of analyst estimates of EBIT regarding the next 4 quarters, made in the last 28 days",MATRIX,50%,94,267
est_12m_ebi_num_3mth_ago,"Number of analyst estimates of EBIT regarding the next 4 quarters, made in the past 3 months",MATRIX,50%,45,164
