Field,Description,Type,Coverage,Users,Alphas
opt23_bbo_trans_iv_weight_avg_oiivcall6,Open interest-weighted average implied volatility for far out-of-the-money call options,MATRIX,90%,5,5
opt23_bbo_trans_iv_weight_avg_oiivcall7,Weighted average implied volatility for near out-of-the-money call options using open interest as weights,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oiivcall8,Weighted average Implied volatility for near in-the-money call options. Open Interest is used as weights,MATRIX,88%,6,15
opt23_bbo_trans_iv_weight_avg_oiivcall9,Weighted average Implied volatility for deep in-the-money call options. Open Interest is used as weights.,MATRIX,91%,8,12
opt23_bbo_trans_iv_weight_avg_oiivcallmput0,Weighted average Implied volatility for all call and put options. Open Interest is used as weights.,MATRIX,92%,78,327
opt23_bbo_trans_iv_weight_avg_oiivcallmput1,Weighted average Implied volatility for near in-the-money and out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,91%,17,22
opt23_bbo_trans_iv_weight_avg_oiivcallmput2,Open interest-weighted average implied volatility for near out-of-the-money and in-the-money call and put options in bucket 2,MATRIX,91%,43,107
opt23_bbo_trans_iv_weight_avg_oiivcallmput3,Weighted average Implied volatility for out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,89%,12,25
opt23_bbo_trans_iv_weight_avg_oiivcallmput4,Weighted average implied volatility for near-the-money call and put options using open interest as weights,MATRIX,88%,25,75
opt23_bbo_trans_iv_weight_avg_oiivcallmput5,Open Interest-weighted average Implied Volatility for in-the-money call and put options in bucket 5,MATRIX,88%,24,35
opt23_bbo_trans_iv_weight_avg_oiivcallmput6,Weighted average implied volatility for far out-of-the-money call and put options using open interest as weights,MATRIX,86%,19,36
opt23_bbo_trans_iv_weight_avg_oiivcallmput7,Weighted average implied volatility for near out-of-the-money call and put options using Open Interest as weights,MATRIX,54%,7,9
opt23_bbo_trans_iv_weight_avg_oiivcallmput8,Open Interest-weighted average Implied Volatility for call minus put options in bucket 8 representing near in-the-money options,MATRIX,53%,6,6
opt23_bbo_trans_iv_weight_avg_oiivcallmput9,Open Interest-weighted average implied volatility for deep in-the-money call and put options,MATRIX,92%,26,54
opt23_bbo_trans_iv_weight_avg_oiivcallmputs1,"Open Interest-weighted average implied volatility for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices",MATRIX,91%,33,96
opt23_bbo_trans_iv_weight_avg_oiivcallmputs2,Open interest-weighted average implied volatility for near out-of-the-money and in-the-money call options and corresponding in-the-money put options in surface region S2,MATRIX,91%,24,35
opt23_bbo_trans_iv_weight_avg_oiivcallmputs3,Open Interest-weighted average Implied Volatility for out-of-the-money call options and in-the-money put options with the same strike prices in surface region S3,MATRIX,89%,12,14
opt23_bbo_trans_iv_weight_avg_oiivcallmputs5,"Weighted average Implied volatility for in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,91%,17,33
opt23_bbo_trans_iv_weight_avg_oiivcallmputs6,"Weighted average Implied volatility for far out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,86%,11,14
opt23_bbo_trans_iv_weight_avg_oiivcallmputs7,"Weighted average Implied volatility for near out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,86%,9,10
opt23_bbo_trans_iv_weight_avg_oiivcallmputs8,Open interest-weighted average implied volatility for near in-the-money call options and corresponding in-the-money put options in surface region S8,MATRIX,86%,24,31
opt23_bbo_trans_iv_weight_avg_oiivcallmputs9,Open interest-weighted average implied volatility for deep in-the-money call options and in-the-money put options with the same strike prices in surface region S9,MATRIX,88%,11,21
opt23_bbo_trans_iv_weight_avg_oiivput0,Open interest-weighted average implied volatility for all put options,MATRIX,93%,24,43
opt23_bbo_trans_iv_weight_avg_oiivput1,Weighted average implied volatility for near in-the-money and out-of-the-money put options using open interest as weights,MATRIX,92%,8,15
opt23_bbo_trans_iv_weight_avg_oiivput2,Weighted average Implied volatility for near out-of-the-money and in-the-money put options. Open Interest is used as weights.,MATRIX,92%,12,22
opt23_bbo_trans_iv_weight_avg_oiivput3,Open Interest-weighted average implied volatility for out-of-the-money put options,MATRIX,91%,9,11
opt23_bbo_trans_iv_weight_avg_oiivput4,Open Interest-weighted average Implied Volatility for near-the-money put options,MATRIX,89%,3,3
opt23_bbo_trans_iv_weight_avg_oiivput5,Weighted average Implied volatility for in-the-money put options. Open Interest is used as weights.,MATRIX,91%,7,8
opt23_bbo_trans_iv_weight_avg_oiivput6,Open interest-weighted average implied volatility for far out-of-the-money put options,MATRIX,90%,3,3
opt23_bbo_trans_iv_weight_avg_oiivput7,Open interest-weighted average implied volatility for near out-of-the-money put options in bucket 7,MATRIX,87%,2,2
opt23_bbo_trans_iv_weight_avg_oiivput8,Weighted average Implied volatility for near in-the-money put options. Open Interest is used as weights.,MATRIX,86%,5,5
opt23_bbo_trans_iv_weight_avg_oiivput9,Weighted average implied volatility for deep in-the-money put options using open interest weights,MATRIX,88%,4,5
opt23_bbo_trans_iv_weight_avg_oithetacall0,Open interest-weighted average Theta for all call options,MATRIX,93%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacall1,Weighted average Theta for near in-the-money and out-of-the-money call options using open interest weights,MATRIX,92%,4,20
opt23_bbo_trans_iv_weight_avg_oithetacall2,Weighted average Theta for near out-of-the-money and in-the-money call options. Open Interest is used as weights.,MATRIX,93%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacall3,Weighted average Theta for out-of-the-money call options. Open Interest is used as weights.,MATRIX,92%,1,1
opt23_bbo_trans_iv_weight_avg_oithetacall4,"Weighted average theta for near-the-money call options, using open interest as weights",MATRIX,90%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacall5,Weighted average Theta for in-the-money call options. Open Interest is used as weights.,MATRIX,92%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacall6,Weighted average Theta for far out-of-the-money call options. Open Interest is used as weights.,MATRIX,90%,1,1
opt23_bbo_trans_iv_weight_avg_oithetacall7,Weighted average Theta for near out-of-the-money call options. Open Interest is used as weights,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacall8,Weighted average Theta for near in-the-money call options. Open Interest is used as weights,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacall9,Weighted average Theta for deep in-the-money call options. Open Interest is used as weights,MATRIX,91%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacallmput0,Open Interest-weighted average Theta for call minus put options in bucket 0 representing at-the-money options,MATRIX,92%,2,3
opt23_bbo_trans_iv_weight_avg_oithetacallmput1,Open interest-weighted average Theta for near in-the-money and out-of-the-money call and put options in bucket 1,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmput2,Weighted average Theta for near out-of-the-money and in-the-money call and put options. Open Interest is used as weights.,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmput3,Weighted average Theta for out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,89%,3,3
opt23_bbo_trans_iv_weight_avg_oithetacallmput4,"Weighted average Theta for near-the-money call and put options in bucket 4, using open interest as weights",MATRIX,88%,3,4
opt23_bbo_trans_iv_weight_avg_oithetacallmput5,Weighted average Theta for in-the-money call and put options. Open Interest is used as weights,MATRIX,88%,8,12
opt23_bbo_trans_iv_weight_avg_oithetacallmput6,Weighted average Theta for far out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmput7,"Weighted average Theta (call minus put) for near out-of-the-money options, weighted by Open Interest",MATRIX,54%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmput8,Open Interest-weighted average Theta for near in-the-money call and put options,MATRIX,53%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmput9,"Weighted average Theta for deep in-the-money call and put options, using Open Interest as weights",MATRIX,92%,10,13
opt23_bbo_trans_iv_weight_avg_oithetacallmputs1,"Weighted average Theta for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights",MATRIX,91%,1,1
opt23_bbo_trans_iv_weight_avg_oithetacallmputs2,Open interest-weighted average Theta for near out-of-the-money and in-the-money call options and corresponding in-the-money put options in surface region S2,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmputs3,"Weighted average Theta for out-of-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,89%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmputs5,"Weighted average Theta for in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights",MATRIX,91%,3,3
opt23_bbo_trans_iv_weight_avg_oithetacallmputs6,Open Interest-weighted average Theta for far out-of-the-money call options and in-the-money put options with the same strike prices in surface region S6,MATRIX,86%,1,1
opt23_bbo_trans_iv_weight_avg_oithetacallmputs7,"Weighted average Theta for near out-of-the-money call and in-the-money put options with the same strike prices, weighted by Open Interest",MATRIX,86%,2,2
opt23_bbo_trans_iv_weight_avg_oithetacallmputs8,"Weighted average Theta for near in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oithetacallmputs9,Open interest-weighted average Theta for deep in-the-money call options and in-the-money put options with the same strike prices in surface region S9,MATRIX,88%,5,5
opt23_bbo_trans_iv_weight_avg_oithetaput0,"Weighted average theta for all put options, using open interest as weights",MATRIX,93%,2,2
opt23_bbo_trans_iv_weight_avg_oithetaput1,"Weighted average Theta for near in-the-money and out-of-the-money put options, using Open Interest as weights",MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oithetaput2,Weighted average Theta for near out-of-the-money and in-the-money put options. Open Interest is used as weights.,MATRIX,92%,2,10
opt23_bbo_trans_iv_weight_avg_oithetaput3,Weighted average Theta for out-of-the-money put options using open interest as weights,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oithetaput4,Open Interest-weighted average Theta for near-the-money put options,MATRIX,89%,0,0
opt23_bbo_trans_iv_weight_avg_oithetaput5,Weighted average Theta for in-the-money put options using open interest weights,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oithetaput6,Open Interest-weighted average Theta for far out-of-the-money put options,MATRIX,90%,3,16
opt23_bbo_trans_iv_weight_avg_oithetaput7,Open Interest-weighted average Theta for near out-of-the-money put options,MATRIX,87%,1,1
opt23_bbo_trans_iv_weight_avg_oithetaput8,Weighted average Theta for near in-the-money put options. Open Interest is used as weights.,MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oithetaput9,Weighted average Theta for deep in-the-money put options. Open Interest is used as weights,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacall0,Weighted average Vega for all call options using open interest as weights,MATRIX,93%,1,1
opt23_bbo_trans_iv_weight_avg_oivegacall1,"Weighted average Vega for near in-the-money and out-of-the-money call options, weighted by Open Interest",MATRIX,92%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacall2,Weighted average Vega for near out-of-the-money and in-the-money call options using open interest weights,MATRIX,93%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacall3,Open interest-weighted average Vega for out-of-the-money call options in bucket 3,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacall4,"Weighted average vega for near-the-money call options, using open interest as weights",MATRIX,90%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacall5,Weighted average Vega for in-the-money call options. Open Interest is used as weights,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacall6,Weighted average Vega for far out-of-the-money call options. Open Interest is used as weights.,MATRIX,90%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacall7,Open Interest-weighted average Vega for near out-of-the-money call options in bucket 7,MATRIX,88%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacall8,Weighted average Vega for near in-the-money call options. Open Interest is used as weights.,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacall9,Weighted average Vega for deep in-the-money call options using Open Interest as weights,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmput0,Weighted average Vega for all call and put options using open interest as weights,MATRIX,92%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacallmput1,Weighted average Vega for near in-the-money and out-of-the-money call and put options. Open Interest is used as weights,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmput2,Weighted average Vega for near out-of-the-money and in-the-money call and put options. Open Interest is used as weights.,MATRIX,91%,1,1
opt23_bbo_trans_iv_weight_avg_oivegacallmput3,Weighted average Vega for out-of-the-money call and put options using Open Interest as weights,MATRIX,89%,4,4
opt23_bbo_trans_iv_weight_avg_oivegacallmput4,Open Interest-weighted average Vega for near-the-money call and put options,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacallmput5,Weighted average Vega for in-the-money call and put options using open interest as weights,MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacallmput6,Weighted average Vega for far out-of-the-money call and put options. Open Interest is used as weights.,MATRIX,86%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacallmput7,Open Interest-weighted average Vega for near out-of-the-money call and put options,MATRIX,54%,1,1
opt23_bbo_trans_iv_weight_avg_oivegacallmput8,Weighted average Vega for near in-the-money call and put options. Open Interest is used as weights,MATRIX,53%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmput9,Weighted average Vega for deep in-the-money call and put options. Open Interest is used as weights,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmputs1,"Weighted average Vega for near in-the-money and out-of-the-money call options, and in-the-money put options with the same strike prices, weighted by Open Interest",MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmputs2,"Weighted average Vega for near out-of-the-money and in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,91%,1,2
opt23_bbo_trans_iv_weight_avg_oivegacallmputs3,Open Interest-weighted average Vega for out-of-the-money call options and in-the-money put options with the same strike prices in surface region S3,MATRIX,89%,2,3
opt23_bbo_trans_iv_weight_avg_oivegacallmputs5,"Weighted average Vega for in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights.",MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmputs6,"Weighted average Vega for far out-of-the-money call options and in-the-money put options with the same strike prices, weighted by Open Interest",MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmputs7,Open interest-weighted average Vega for near out-of-the-money call options and in-the-money put options with the same strike prices in surface region S7,MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oivegacallmputs8,Weighted average Vega for near in-the-money call options and in-the-money put options with the same strike prices using open interest weights,MATRIX,86%,2,2
opt23_bbo_trans_iv_weight_avg_oivegacallmputs9,"Weighted average Vega for deep in-the-money call options, and in-the-money put options with the same strike prices. Open Interest is used as weights",MATRIX,88%,2,2
opt23_bbo_trans_iv_weight_avg_oivegaput0,"Open interest-weighted average Vega for all put options, likely at-the-money (bucket 0)",MATRIX,93%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput1,Weighted average Vega for near in-the-money and out-of-the-money put options. Open Interest is used as weights,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput2,Weighted average Vega for near out-of-the-money and in-the-money put options. Open Interest is used as weights,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput3,"Weighted average Vega for out-of-the-money put options, using Open Interest as weights",MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput4,Open Interest-weighted average Vega for near-the-money put options,MATRIX,89%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput5,Open interest-weighted average option vega for in-the-money put options in bucket 5,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput6,Open interest-weighted average Vega for far out-of-the-money put options in bucket 6,MATRIX,90%,1,1
opt23_bbo_trans_iv_weight_avg_oivegaput7,Weighted average Vega for near out-of-the-money put options. Open Interest is used as weights.,MATRIX,87%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput8,Open Interest-weighted average Vega for near in-the-money put options,MATRIX,86%,0,0
opt23_bbo_trans_iv_weight_avg_oivegaput9,Weighted average Vega for deep in-the-money put options. Open Interest is used as weights.,MATRIX,88%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacall0,Weighted average Gamma for all call options. Volume is used as weights.,MATRIX,93%,6,7
opt23_bbo_trans_iv_weight_avg_volgammacall1,Weighted average Gamma for near in-the-money and out-of-the-money call options using volume as weights,MATRIX,92%,6,24
opt23_bbo_trans_iv_weight_avg_volgammacall2,Weighted average Gamma for near out-of-the-money and in-the-money call options using volume as weights,MATRIX,93%,2,2
opt23_bbo_trans_iv_weight_avg_volgammacall3,Volume-weighted average Gamma for out-of-the-money call options,MATRIX,92%,8,13
opt23_bbo_trans_iv_weight_avg_volgammacall4,"Weighted average Gamma for near-the-money call options, weighted by Volume",MATRIX,90%,2,3
opt23_bbo_trans_iv_weight_avg_volgammacall5,Weighted average Gamma for in-the-money call options. Volume is used as weights.,MATRIX,92%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacall6,Weighted average Gamma for far out-of-the-money call options. Volume is used as weights.,MATRIX,90%,2,2
opt23_bbo_trans_iv_weight_avg_volgammacall7,Weighted average Gamma for near out-of-the-money call options. Volume is used as weights.,MATRIX,88%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacall8,Volume-weighted average Gamma for near in-the-money call options in bucket 8,MATRIX,88%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacall9,Weighted average Gamma for deep in-the-money call options using volume weights,MATRIX,91%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacallmput0,Weighted average Gamma for all call and put options using Volume as weights,MATRIX,92%,10,46
opt23_bbo_trans_iv_weight_avg_volgammacallmput1,Weighted average Gamma for near in-the-money and out-of-the-money call and put options. Volume is used as weights.,MATRIX,91%,5,6
opt23_bbo_trans_iv_weight_avg_volgammacallmput2,Volume-weighted average Gamma for near out-of-the-money and in-the-money call and put options combined (call minus put) in bucket 2,MATRIX,91%,3,3
opt23_bbo_trans_iv_weight_avg_volgammacallmput3,Volume-weighted average Gamma for out-of-the-money call and put options in bucket 3,MATRIX,89%,4,4
opt23_bbo_trans_iv_weight_avg_volgammacallmput4,Weighted average Gamma for near-the-money call and put options. Volume is used as weights.,MATRIX,89%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacallmput5,Weighted average Gamma for in-the-money call and put options. Volume is used as weights.,MATRIX,89%,1,1
opt23_bbo_trans_iv_weight_avg_volgammacallmput6,Weighted average Gamma for far out-of-the-money call and put options. Volume is used as weights.,MATRIX,87%,1,1
opt23_bbo_trans_iv_weight_avg_volgammacallmput7,"Weighted average Gamma for near out-of-the-money call and put options, weighted by Volume",MATRIX,54%,0,0
opt23_bbo_trans_iv_weight_avg_volgammacallmput8,Weighted average Gamma for near in-the-money call and put options. Volume is used as weights.,MATRIX,53%,2,2
opt23_bbo_trans_iv_weight_avg_volgammacallmput9,Volume-weighted average Gamma for deep in-the-money call and put options,MATRIX,92%,6,12
opt23_bbo_trans_iv_weight_avg_volgammacallmputs1,"Weighted average Gamma for near in-the-money and out-of-the-money call options and in-the-money put options in surface region S1, using volume as weights",MATRIX,91%,3,4
opt23_bbo_trans_iv_weight_avg_volgammacallmputs2,"Volume-weighted average Gamma for call minus put options in surface region S2, representing near out-of-the-money and in-the-money options",MATRIX,92%,2,2
opt23_bbo_trans_iv_weight_avg_volgammacallmputs3,"Weighted average Gamma for out-of-the-money call options, and in-the-money put options with the same strike prices. Volume is used as weights.",MATRIX,90%,1,1
