Field,Description,Type,Coverage,Users,Alphas
opt4_122_put_dis_delta80,Dispersion (fit-quality) metric indicating the reliability of the put implied volatility estimate for the 122-days-to-expiry surface node at put delta -0.80,MATRIX,84%,27,40
opt4_122_put_pre_delta20,Theoretical premium (model price) of a put option for the 122-days-to-expiry surface node at put delta -0.20,MATRIX,84%,15,44
opt4_122_put_pre_delta25,Theoretical premium (model price) of a put option for the 122-days-to-expiry surface node at put delta -0.25,MATRIX,84%,10,42
opt4_122_put_pre_delta30,Theoretical premium (model price) of a put option for the 122-days-to-expiry surface node at put delta -0.30,MATRIX,84%,32,59
opt4_122_put_pre_delta35,Theoretical premium (model price) of a put option for the 122-days-to-expiry surface node at put delta -0.35,MATRIX,84%,32,65
opt4_122_put_pre_delta40,Theoretical premium (model price) of a put option for the 122-days-to-expiry surface node at put delta -0.40,MATRIX,84%,22,23
opt4_122_put_pre_delta45,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.45",MATRIX,84%,32,84
opt4_122_put_pre_delta50,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.5",MATRIX,84%,14,24
opt4_122_put_pre_delta55,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.55",MATRIX,84%,20,33
opt4_122_put_pre_delta60,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.6",MATRIX,84%,46,124
opt4_122_put_pre_delta65,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.65",MATRIX,84%,23,40
opt4_122_put_pre_delta70,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.7",MATRIX,84%,33,80
opt4_122_put_pre_delta75,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.75",MATRIX,84%,24,51
opt4_122_put_pre_delta80,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.8",MATRIX,84%,34,94
opt4_122_put_strike_delta20,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.2",MATRIX,84%,24,44
opt4_122_put_strike_delta25,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.25",MATRIX,84%,35,58
opt4_122_put_strike_delta30,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.30,MATRIX,84%,36,58
opt4_122_put_strike_delta35,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.35,MATRIX,84%,59,105
opt4_122_put_strike_delta40,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.40,MATRIX,84%,77,157
opt4_122_put_strike_delta45,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.45,MATRIX,84%,38,52
opt4_122_put_strike_delta50,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.50,MATRIX,84%,57,125
opt4_122_put_strike_delta55,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.55,MATRIX,84%,60,126
opt4_122_put_strike_delta60,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.60,MATRIX,84%,35,50
opt4_122_put_strike_delta65,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.65,MATRIX,84%,27,35
opt4_122_put_strike_delta70,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.70,MATRIX,84%,35,69
opt4_122_put_strike_delta75,Strike price corresponding to the 122-days-to-expiry put surface node at put delta -0.75,MATRIX,84%,30,95
opt4_122_put_strike_delta80,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.8",MATRIX,84%,28,48
opt4_122_put_vola_delta20,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.2",MATRIX,84%,24,40
opt4_122_put_vola_delta25,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.25",MATRIX,84%,87,182
opt4_122_put_vola_delta30,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.3",MATRIX,84%,43,77
opt4_122_put_vola_delta35,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.35",MATRIX,84%,51,103
opt4_122_put_vola_delta40,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.4",MATRIX,84%,30,67
opt4_122_put_vola_delta45,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.45",MATRIX,84%,46,115
opt4_122_put_vola_delta50,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.5",MATRIX,84%,33,126
opt4_122_put_vola_delta55,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.55",MATRIX,84%,36,109
opt4_122_put_vola_delta60,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.6",MATRIX,84%,33,60
opt4_122_put_vola_delta65,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.65",MATRIX,84%,35,47
opt4_122_put_vola_delta70,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.7",MATRIX,84%,41,77
opt4_122_put_vola_delta75,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.75",MATRIX,84%,24,41
opt4_122_put_vola_delta80,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.8",MATRIX,84%,41,70
opt4_152_call_dis_delta20,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.2, measuring accuracy of the implied volatility calculation",MATRIX,84%,21,36
opt4_152_call_dis_delta25,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.25. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,15,22
opt4_152_call_dis_delta30,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.3. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,7,20
opt4_152_call_dis_delta35,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.35. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,25,51
opt4_152_call_dis_delta40,Dispersion (fit error) of the smoothed implied volatility for a call option with 152 days to expiration at delta 0.4; higher values indicate less accurate implied volatility,MATRIX,84%,11,39
opt4_152_call_dis_delta45,Dispersion (fit error) of the smoothed implied volatility for a call option with 152 days to expiration at delta 0.45; higher values indicate less accurate implied volatility,MATRIX,84%,44,114
opt4_152_call_dis_delta50,Dispersion (fit error) of the smoothed implied volatility for a call option with 152 days to expiration at delta 0.5; higher values indicate less accurate implied volatility,MATRIX,84%,16,30
opt4_152_call_dis_delta55,Dispersion (fit error) of the smoothed implied volatility for a call option with 152 days to expiration at delta 0.55; higher values indicate less accurate implied volatility,MATRIX,84%,14,25
opt4_152_call_dis_delta60,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.6. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,22,46
opt4_152_call_dis_delta65,"The dispersion of a theoretical call option with 152 days to expiration at a delta of 0.65, measuring the accuracy of the implied volatility estimate; higher values indicate less reliable volatility",MATRIX,84%,27,40
opt4_152_call_dis_delta70,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.7, representing the accuracy of the implied volatility fit where a larger dispersion indicates less accuracy",MATRIX,84%,26,41
opt4_152_call_dis_delta75,"The dispersion of a theoretical call option with 152 days to expiration at a delta of 0.75, representing the weighted standard deviation reflecting volatility estimate accuracy; higher values mean lower reliability",MATRIX,84%,26,82
opt4_152_call_dis_delta80,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.8. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,11,18
opt4_152_call_pre_delta20,"The premium (option price) of a theoretical call option with 152 days to expiration, at delta of 0.2",MATRIX,84%,11,26
opt4_152_call_pre_delta25,"The premium (option price) of a theoretical call option with 152 days to expiration, at delta of 0.25",MATRIX,84%,23,46
opt4_152_call_pre_delta30,Premium (price) of a theoretical call option with 152 days to expiration at delta 0.3,MATRIX,84%,14,24
opt4_152_call_pre_delta35,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.35",MATRIX,84%,14,17
opt4_152_call_pre_delta40,"The premium (option price) of a theoretical call option with expiration of 152 days, at delta of 0.4",MATRIX,84%,10,13
opt4_152_call_pre_delta45,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.45",MATRIX,84%,18,39
opt4_152_call_pre_delta50,The premium of a theoretical call option with expiration of 152 days at delta 0.5,MATRIX,84%,11,41
opt4_152_call_pre_delta55,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.55",MATRIX,84%,19,27
opt4_152_call_pre_delta60,Premium (price) of a theoretical call option with 152 days to expiration at delta 0.6,MATRIX,84%,20,72
opt4_152_call_pre_delta65,Premium (price) of a theoretical call option with 152 days to expiration at delta 0.65,MATRIX,84%,18,32
opt4_152_call_pre_delta70,"The premium (option price) of a theoretical call option with expiration of 152 days, at delta of 0.7",MATRIX,84%,39,83
opt4_152_call_pre_delta75,The premium of a theoretical call option with expiration of 152 days at delta 0.75,MATRIX,84%,11,90
opt4_152_call_pre_delta80,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.8",MATRIX,84%,8,25
opt4_152_call_strike_delta20,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.2",MATRIX,84%,18,20
opt4_152_call_strike_delta25,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.25",MATRIX,84%,25,37
opt4_152_call_strike_delta30,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.3",MATRIX,84%,27,51
opt4_152_call_strike_delta35,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.35",MATRIX,84%,47,70
opt4_152_call_strike_delta40,"The strike price of a theoretical call option with 152 days to expiration, at delta of 0.4",MATRIX,84%,38,58
opt4_152_call_strike_delta45,Strike price of a theoretical call option with 152 days to expiration at delta 0.45,MATRIX,84%,14,21
opt4_152_call_strike_delta50,Strike price of a theoretical call option with 152 days to expiration at delta 0.5,MATRIX,84%,41,64
opt4_152_call_strike_delta55,Strike price of a theoretical call option with 152 days to expiration at delta 0.55,MATRIX,84%,32,49
opt4_152_call_strike_delta60,Strike price of a theoretical call option with 152 days to expiration at delta 0.6,MATRIX,84%,57,91
opt4_152_call_strike_delta65,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.65",MATRIX,84%,35,52
opt4_152_call_strike_delta70,The strike price of a theoretical call option with 152 days to expiration at a delta of 0.7,MATRIX,84%,63,142
opt4_152_call_strike_delta75,The strike price of a theoretical call option with expiration of 152 days at delta 0.75,MATRIX,84%,16,24
opt4_152_call_strike_delta80,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.8",MATRIX,84%,51,103
opt4_152_call_vola_delta20,The implied volatility of a theoretical call option with 152 days to expiration at a delta of 0.2,MATRIX,84%,44,90
opt4_152_call_vola_delta25,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.25",MATRIX,84%,75,150
opt4_152_call_vola_delta30,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.3",MATRIX,84%,44,96
opt4_152_call_vola_delta35,The implied volatility of a theoretical call option with 152 days to expiration at a delta of 0.35,MATRIX,84%,50,86
opt4_152_call_vola_delta40,The implied volatility of a theoretical call option with expiration of 152 days at delta 0.4,MATRIX,84%,62,119
opt4_152_call_vola_delta45,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.45",MATRIX,84%,38,89
opt4_152_call_vola_delta50,The implied volatility of a theoretical call option with 152 days to expiration at a delta of 0.5,MATRIX,84%,76,204
opt4_152_call_vola_delta55,The implied volatility of a theoretical call option with expiration of 152 days at delta 0.55,MATRIX,84%,43,58
opt4_152_call_vola_delta60,The implied volatility of a theoretical call option with expiration of 152 days at delta 0.6,MATRIX,84%,28,67
opt4_152_call_vola_delta65,The implied volatility of a theoretical call option with 152 days to expiration at a delta of 0.65,MATRIX,84%,55,147
opt4_152_call_vola_delta70,Implied volatility of a theoretical call option with 152 days to expiration at delta 0.7,MATRIX,84%,70,153
opt4_152_call_vola_delta75,Implied volatility of a theoretical call option with 152 days to expiration at delta 0.75,MATRIX,84%,41,97
opt4_152_call_vola_delta80,The implied volatility of a theoretical call option with expiration of 152 days at delta 0.8,MATRIX,84%,41,82
opt4_152_put_dis_delta20,"The dispersion of a theoretical put option with 152 days to expiration at a delta of -0.2, indicating the accuracy of the implied volatility model; higher values imply less reliable implied volatility",MATRIX,84%,17,36
opt4_152_put_dis_delta25,"The dispersion of a theoretical put option with 152 days to expiration at a delta of -0.25, measuring the uncertainty of implied volatility calculation; higher dispersion means lower confidence",MATRIX,84%,7,29
opt4_152_put_dis_delta30,"The dispersion of a theoretical put option with 152 days to expiration, at delta of -0.3, measuring the accuracy of the implied volatility calculation; higher values indicate less accurate volatility",MATRIX,84%,8,15
opt4_152_put_dis_delta35,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.35. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,31,49
opt4_152_put_dis_delta40,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.4. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,12,24
opt4_152_put_dis_delta45,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.45. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,13,36
opt4_152_put_dis_delta50,Dispersion (fit error) of the smoothed implied volatility for a put option with 152 days to expiration at delta -0.5; higher values indicate less accurate implied volatility,MATRIX,84%,35,74
opt4_152_put_dis_delta55,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.55. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility",MATRIX,84%,23,42
opt4_152_put_dis_delta60,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.6, representing the reliability of the implied volatility estimate",MATRIX,84%,16,28
opt4_152_put_dis_delta65,"The dispersion of a theoretical put option with 152 days to expiration, at delta of -0.65, indicating accuracy of implied volatility calculation; larger values mean less accurate volatility",MATRIX,84%,54,153
opt4_152_put_dis_delta70,Dispersion (fit error) of the smoothed implied volatility for a put option with 152 days to expiration at delta -0.7; higher values indicate less accurate implied volatility,MATRIX,84%,36,66
opt4_152_put_dis_delta75,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.75, indicating the accuracy of the implied volatility calculation where higher values mean less accuracy",MATRIX,84%,9,22
opt4_152_put_dis_delta80,Dispersion (fit error) of the smoothed implied volatility for a put option with 152 days to expiration at delta -0.8; higher values indicate less accurate implied volatility,MATRIX,84%,17,33
opt4_152_put_pre_delta20,"The premium (option price) of a theoretical put option with 152 days to expiration, at delta of -0.2",MATRIX,84%,23,42
opt4_152_put_pre_delta25,Premium (price) of a theoretical put option with 152 days to expiration at delta -0.25,MATRIX,84%,10,13
opt4_152_put_pre_delta30,Premium (price) of a theoretical put option with 152 days to expiration at delta -0.3,MATRIX,84%,16,38
opt4_152_put_pre_delta35,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.35",MATRIX,84%,11,17
opt4_152_put_pre_delta40,"The premium (option price) of a theoretical put option with 152 days to expiration, at delta of -0.4",MATRIX,84%,29,72
opt4_152_put_pre_delta45,"The premium (price) of a theoretical put option with expiration of 152 days, at delta of -0.45",MATRIX,84%,19,30
opt4_152_put_pre_delta50,The premium (price) of a theoretical put option with 152 days to expiration at a delta of -0.5,MATRIX,84%,12,39
opt4_152_put_pre_delta55,"The premium (option price) of a theoretical put option with expiration of 152 days, at delta of -0.55",MATRIX,84%,9,17
opt4_152_put_pre_delta60,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.6",MATRIX,84%,7,10
opt4_152_put_pre_delta65,"The premium (price) of a theoretical put option with expiration of 152 days, at delta of -0.65",MATRIX,84%,47,257
opt4_152_put_pre_delta70,Premium (price) of a theoretical put option with 152 days to expiration at delta -0.7,MATRIX,84%,27,48
opt4_152_put_pre_delta75,"The premium (option price) of a theoretical put option with expiration of 152 days, at delta of -0.75",MATRIX,84%,17,27
opt4_152_put_pre_delta80,Premium (price) of a theoretical put option with 152 days to expiration at delta -0.8,MATRIX,84%,26,50
opt4_152_put_strike_delta20,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.2",MATRIX,84%,24,64
opt4_152_put_strike_delta25,Strike price of a theoretical put option with 152 days to expiration at delta -0.25,MATRIX,84%,31,45
opt4_152_put_strike_delta30,"The strike price of a theoretical put option with 152 days to expiration, at delta of -0.3",MATRIX,84%,31,57
opt4_152_put_strike_delta35,Strike price of a theoretical put option with 152 days to expiration at delta -0.35,MATRIX,84%,47,98
opt4_152_put_strike_delta40,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.4",MATRIX,84%,29,46
opt4_152_put_strike_delta45,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.45",MATRIX,84%,43,75
opt4_152_put_strike_delta50,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.5",MATRIX,84%,46,82
opt4_152_put_strike_delta55,Strike price of a theoretical put option with 152 days to expiration at delta -0.55,MATRIX,84%,28,43
opt4_152_put_strike_delta60,Strike price of a theoretical put option with 152 days to expiration at delta -0.6,MATRIX,84%,27,51
opt4_152_put_strike_delta65,"The strike price of a theoretical put option with 152 days to expiration, at delta of -0.65",MATRIX,84%,62,181
opt4_152_put_strike_delta70,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.7",MATRIX,84%,33,74
opt4_152_put_strike_delta75,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.75",MATRIX,84%,45,97
opt4_152_put_strike_delta80,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.8",MATRIX,84%,17,22
opt4_152_put_vola_delta20,Implied volatility of a theoretical put option with 152 days to expiration at delta -0.2,MATRIX,84%,23,45
opt4_152_put_vola_delta25,Implied volatility of a theoretical put option with 152 days to expiration at delta -0.25,MATRIX,84%,21,37
opt4_152_put_vola_delta30,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.3",MATRIX,84%,52,117
opt4_152_put_vola_delta35,Implied volatility of a theoretical put option with 152 days to expiration at delta -0.35,MATRIX,84%,37,70
