Field,Description,Type,Coverage,Users,Alphas
mdl138_epp_4idp,"4-quarter absolute-level PDI factor measuring deviation in the amount of property, plant, and equipment (PPE) from its historical trend, typically scaled by total assets for comparability",VECTOR,87%,1,1
mdl138_epp_5idp,"Performance Deviation Index over trailing 5 quarters based on Property, Plant & Equipment (PPE), likely representing deviation in the carrying value of fixed assets versus historical trend",VECTOR,87%,4,7
mdl138_er_3idp,"Raw Performance Deviation Index over 3 trailing quarters, measuring the deviation in retained earnings from its historical norm, scaled by size",VECTOR,87%,5,5
mdl138_er_4idp,PDI-4 Factor based on Retained Earnings,VECTOR,87%,4,4
mdl138_er_5idp,"Performance Deviation Index over trailing 5 quarters for retained earnings (cumulative net earnings retained in equity), measuring deviation from historical average",VECTOR,87%,1,1
mdl138_in_3idp,"Deviation over the past 3 quarters of the firm's net income (scaled by firm size) from its historical average, capturing recent abnormal earnings changes",VECTOR,87%,4,4
mdl138_in_4idp,"Performance Deviation Index over 4 trailing quarters based on absolute net income, measuring how much net earnings deviate from the firm's historical average, size-scaled",VECTOR,87%,8,8
mdl138_in_5idp,Raw PDI factor over 5 trailing quarters measuring deviation in net income (scaled by firm size) from its long-term average,VECTOR,87%,3,3
mdl138_ofc_3idp,"Performance Deviation Index (PDI) over 3 quarters for Cash Flow from Operations (CFO), quantifying how much operational cash flows deviate from historical norms, adjusted for firm scale",VECTOR,87%,6,13
mdl138_ofc_4idp,"Performance Deviation Index (PDI) over 4 quarters for Cash Flow from Operations (CFO), indicating deviations in operating cash flow against baseline historical values, scaled by firm size",VECTOR,87%,3,3
mdl138_ofc_5idp,"Performance Deviation Index (PDI) over 5 quarters for Cash Flow from Operations (CFO), capturing the deviation of operational cash flows from prior periods, scaled for comparability",VECTOR,87%,2,2
mdl138_pa_3idp,"Performance Deviation Index over 3 trailing quarters measuring the deviation of accounts payable from its historical norm, likely scaled by firm size",VECTOR,87%,11,15
mdl138_pa_4idp,"Performance Deviation Index over trailing 4 quarters for absolute accounts payable, scaled, quantifying deviation from its historical baseline",VECTOR,87%,3,3
mdl138_pa_5idp,"Performance Deviation Index over 5 trailing quarters, measuring the absolute deviation of Accounts Payable (amount owed to suppliers) from its historical norm, scaled by firm size",VECTOR,87%,2,2
mdl138_pdi3_caps,"Absolute deviation over the past 3 quarters in the firm's capital surplus (excess paid-in capital), scaled for firm size",VECTOR,87%,3,4
mdl138_pdi3_cash,"Deviation in the firm's total cash holdings, measured at an absolute level over 3 trailing quarters and scaled by firm size to identify abnormal cash accumulation or depletion",VECTOR,87%,0,0
mdl138_pdi3_ebitda,"Performance Deviation Index over 3 trailing quarters, measuring absolute deviation in EBITDA from the firm's historical norm, scaled by firm size",VECTOR,87%,4,5
mdl138_pdi3_sale,"Raw Performance Deviation Index over 3 trailing quarters, quantifying how much the firm's sales have deviated from their historical norm, scaled for comparability",VECTOR,87%,4,4
mdl138_pdi4_caps,"Performance Deviation Index over 4 quarters for Capital Surplus, measuring its deviation from the historical or expected value",VECTOR,87%,1,1
mdl138_pdi4_cash,"PDI factor quantifying the absolute deviation in cash levels from the firm’s historical norm over the trailing 4 quarters, scaled by size",VECTOR,87%,4,7
mdl138_pdi4_ebitda,"Performance Deviation Index (PDI) over 4 quarters for EBITDA, measuring deviation of EBITDA from its historical baseline, scaled by total assets or similar size variable",VECTOR,87%,4,7
mdl138_pdi4_sale,"Performance Deviation Index over 4 trailing quarters based on absolute sales (turnover), measuring deviation of firm's sales from its recent historical level, typically scaled by assets or size",VECTOR,87%,5,5
mdl138_pdi5_caps,"Performance Deviation Index over five trailing quarters for capital surplus, quantifying absolute deviation from its historical values, size-standardized",VECTOR,87%,2,2
mdl138_pdi5_cash,"The PDI factor over 5 trailing quarters, measuring the deviation in the firm's cash holdings from its historical average, scaled appropriately to account for size, indicating changes in cash management or liquidity",VECTOR,87%,1,1
mdl138_pdi5_ebitda,"Performance Deviation Index (PDI) over 5 quarters for EBITDA, measuring the deviation in earnings before interest, taxes, depreciation, and amortization relative to historical norms, size-adjusted",VECTOR,87%,2,2
mdl138_pdi5_sale,"Performance Deviation Index over trailing 5 quarters based on absolute sales revenue, scaled appropriately, capturing deviation in sales versus historical average",VECTOR,87%,4,4
mdl138_pg_3idp,"The PDI factor over 3 trailing quarters, measuring the deviation of the firm's Gross Profit from its historical average, scaled for size, reflecting recent shifts in core profitability",VECTOR,87%,3,3
mdl138_pg_4idp,"Performance Deviation Index over 4 quarters measuring the deviation of Gross Profit from its expected or average value (absolute, scaled by size)",VECTOR,87%,4,8
mdl138_pg_5idp,Raw PDI factor over 5 trailing quarters measuring deviation in gross profit (scaled appropriately) from its historical value,VECTOR,87%,1,1
mdl138_qpdi3_berry,"Quality-adjusted Performance Deviation Index over 3 quarters capturing deviation in the Berry Ratio (Gross Profit / Operating Expenses), measuring changes in profitability efficiency over that window",VECTOR,87%,3,3
mdl138_qpdi3_cfo_curr_liab,Quality-adjusted PDI factor measuring deviation of operating cash flow to current liabilities ratio over the trailing 3 quarters,VECTOR,87%,4,5
mdl138_qpdi3_cfrnoa,"Quality-adjusted PDI over 3 trailing quarters based on Cash Flow Return on Net Operating Assets, tracking deviation from the historical baseline for this ratio",VECTOR,87%,3,3
mdl138_qpdi3_cfroa,Quality-adjusted Performance Deviation Index over 3 quarters measuring deviation in Cash Flow Return on Assets from its norm,VECTOR,87%,2,3
mdl138_qpdi3_cfroe,"3-quarter quality-adjusted PDI factor measuring deviation in cash flow return on equity (cash flow from operations divided by equity) from its historical baseline, reflecting cash flow profitability trends",VECTOR,87%,4,5
mdl138_qpdi3_current_r,"Quality-adjusted Performance Deviation Index over 3 quarters for the current ratio (Current Assets / Current Liabilities), measuring the deviation in liquidity from its historical norm",VECTOR,87%,2,2
mdl138_qpdi3_debt_capital,Three-quarter trailing quality-adjusted PDI factor measuring deviation in the Debt-to-Capital ratio (Total Debt / [Debt + Shareholders’ Equity]) relative to its historical baseline,VECTOR,87%,7,9
mdl138_qpdi3_debt_equity,"Quality-adjusted Performance Deviation Index over 3 trailing quarters, measuring the deviation of the company's Debt to Equity ratio from its historical average",VECTOR,87%,1,1
mdl138_qpdi3_debt_mktcapital,"The QPDI factor over 3 trailing quarters, measuring deviation of the ratio of Total Debt to Total Capital at Market Value from its historical norm, indicating recent changes in the company's leverage structure based on market values",VECTOR,87%,6,6
mdl138_qpdi3_gross_margin,Quality-adjusted PDI factor over 3 trailing quarters measuring deviation of the firm's gross margin ratio (gross profit divided by sales) from its historical norm,VECTOR,87%,1,1
mdl138_qpdi3_int_cover,"Quality-adjusted Performance Deviation Index over 3 trailing quarters, measuring deviation of the interest coverage ratio (EBIT/Interest Expense) from historical baseline, reflecting changes in ability to cover debt servicing costs",VECTOR,87%,5,5
mdl138_qpdi3_invent_to,"Quality-adjusted Performance Deviation Index measuring deviation of Inventory Turnover ratio (typically sales or cost of goods sold divided by average inventory) over the past 3 trailing quarters, indicating changes in efficiency of inventory management",VECTOR,87%,1,1
mdl138_qpdi3_lt_dt_capital,"Quality-adjusted Performance Deviation Index over 3 quarters for the Long-term Debt to Capital ratio, reflecting deviation from the firm’s norm",VECTOR,87%,3,3
mdl138_qpdi3_lt_dt_equity,"Quality-adjusted Performance Deviation Index over 3 trailing quarters, measuring the deviation of Long-Term Debt to Common Equity ratio from its historical norm",VECTOR,87%,4,4
mdl138_qpdi3_net_margin,Quality-adjusted PDI factor over 3 trailing quarters measuring deviation in net income margin ratio from its normal level,VECTOR,87%,2,2
mdl138_qpdi3_op_margin,Quality-adjusted PDI factor over 3 trailing quarters measuring deviation of the firm's operating profit margin (EBIT divided by sales) from its historical norm,VECTOR,87%,1,1
mdl138_qpdi3_payable_to,"Quality-adjusted Performance Deviation Index over 3 trailing quarters, capturing deviation in Accounts Payable Turnover (efficiency of paying suppliers) from its historical norm",VECTOR,87%,2,2
mdl138_qpdi3_quick_r,"Deviation over the past 3 quarters of the firm's quick ratio (liquid assets/current liabilities) from its historical average, indicating recent changes in short-term liquidity",VECTOR,87%,4,4
mdl138_qpdi3_receiva_to,"Quality-adjusted PDI over 3 trailing quarters based on Accounts Receivable Turnover, capturing changes or deviations in receivables turnover ratio against historical figures",VECTOR,87%,3,3
mdl138_qpdi3_rnoa,Quality-adjusted PDI factor over 3 trailing quarters based on deviation in Return on Net Operating Assets ratio from its historical norm,VECTOR,87%,5,5
mdl138_qpdi3_roe,Quality-adjusted PDI factor measuring the deviation of Return on Equity (ROE) from its historical average over the trailing 3 quarters,VECTOR,87%,5,6
mdl138_qpdi3_roic,"Deviation over the past 3 quarters in Return on Invested Capital (ROIC), a profitability quality ratio",VECTOR,87%,1,1
mdl138_qpdi3_sale_empl,"Quality-adjusted PDI over 3 trailing quarters, measuring deviation in the ratio of sales (revenue) per employee from its historical baseline, capturing changes in operational efficiency",VECTOR,87%,7,11
mdl138_qpdi4_berry,"Quality-adjusted Performance Deviation Index over 4 trailing quarters, measuring deviation of the Berry Ratio (Gross Profit divided by Operating Expenses) from its historical average",VECTOR,87%,2,2
mdl138_qpdi4_cfo_curr_liab,"4-quarter quality-adjusted PDI factor measuring deviation in the ratio of operating cash flow to current liabilities from its historical average, assessing changes in cash flow coverage of short-term obligations",VECTOR,87%,2,2
mdl138_qpdi4_cfrnoa,"Quality-adjusted PDI over 4 trailing quarters, measuring deviation in cash flow return on net operating assets (CFO/(Total Assets - Current Liabilities)) from historical baseline, reflecting efficiency of cash generation from operating assets",VECTOR,87%,12,13
mdl138_qpdi4_cfroa,"Quality-adjusted PDI over 4 trailing quarters, measuring deviation in the cash flow return on assets (CFO/Total Assets) from its historical baseline, reflecting cash profitability changes",VECTOR,87%,3,6
mdl138_qpdi4_cfroe,"Deviation over the past 4 quarters of the firm's cash flow return on equity (operating cash flow divided by equity) from its historical norm, measuring changes in quality of returns to shareholders",VECTOR,87%,3,3
mdl138_qpdi4_current_r,"Quality-adjusted Performance Deviation Index based on Current Ratio (Current Assets / Current Liabilities), measuring deviation from historical baseline over 4 trailing quarters, reflecting changes in company liquidity position",VECTOR,87%,1,1
mdl138_qpdi4_debt_capital,"Quality-adjusted Performance Deviation Index over 4 trailing quarters, measuring the deviation of the company's Debt to Total Capital ratio from its historical average",VECTOR,87%,3,3
mdl138_qpdi4_debt_equity,"Quality-adjusted Performance Deviation Index over 4 trailing quarters, reflecting deviation in the Debt-to-Equity financial leverage ratio from its historical baseline",VECTOR,87%,2,2
mdl138_qpdi4_debt_mktcapital,"Quality-adjusted Performance Deviation Index over 4 trailing quarters, measuring deviation in the Total Debt to Total Capital at Market Value ratio from its historical norm",VECTOR,87%,7,13
mdl138_qpdi4_gross_margin,"Quality-adjusted PDI over 4 quarters, measuring deviation in the firm's gross margin (gross profit to sales) compared to history, capturing shifts in core profitability quality",VECTOR,87%,0,0
mdl138_qpdi4_int_cover,Quality-adjusted PDI over 4 trailing quarters measuring deviation in the interest coverage ratio (such as EBIT/Interest Expense) from its historical baseline,VECTOR,87%,3,5
mdl138_qpdi4_invent_to,"Quality-adjusted PDI factor over 4 trailing quarters for inventory turnover ratio, measuring deviation from baseline inventory turnover",VECTOR,87%,3,4
mdl138_qpdi4_lt_dt_capital,"Quality-adjusted Performance Deviation Index over 4 quarters for the Long-term Debt to Capital ratio, reflecting deviation from the firm’s norm",VECTOR,87%,2,2
mdl138_qpdi4_lt_dt_equity,"Deviation (over last 4 quarters) of long-term debt to common equity ratio from its historical norm, quality-adjusted leverage metric",VECTOR,87%,0,0
mdl138_qpdi4_net_margin,Quality-adjusted PDI factor over 4 trailing quarters measuring deviation of the firm's net income margin (net income divided by sales) from its historical norm,VECTOR,87%,1,1
mdl138_qpdi4_op_margin,"Quality-adjusted Performance Deviation Index over 4 quarters for operating profit margin (EBIT/Sales), indicating deviation in profitability margin versus historical average",VECTOR,87%,9,12
mdl138_qpdi4_payable_to,"Quality-adjusted Performance Deviation Index over 4 quarters based on accounts payable turnover ratio, measuring deviations in how quickly the firm settles its payables relative to historical norms",VECTOR,87%,2,2
mdl138_qpdi4_quick_r,Quality-adjusted PDI factor over 4 trailing quarters based on deviation in the Quick Ratio (liquid assets to current liabilities) from its norm,VECTOR,87%,0,0
mdl138_qpdi4_receiva_to,"Quality-adjusted Performance Deviation Index over 4 quarters, measuring the deviation in the receivables turnover ratio (sales/accounts receivable) from historical norms, indicating changes in how efficiently a firm collects its receivables",VECTOR,87%,1,1
mdl138_qpdi4_rnoa,"Quality-adjusted Performance Deviation Index over 4 trailing quarters based on Return on Net Operating Assets (RNOA), measuring how much the firm's RNOA ratio diverges from its historical norm",VECTOR,87%,7,9
mdl138_qpdi4_roe,Four-quarter trailing quality-adjusted PDI factor measuring deviation of Return on Equity (Net Income / Average Shareholders’ Equity) from its recent normal value,VECTOR,87%,2,6
mdl138_qpdi4_roic,"4-quarter quality-adjusted PDI factor capturing deviation in return on invested capital (ROIC) over the past 4 quarters versus history, reflecting shifts in capital efficiency",VECTOR,87%,2,3
mdl138_qpdi4_sale_empl,"Deviation (over last 4 quarters) of revenue per employee from its historical norm, quality-adjusted and scaled for cross-company comparison",VECTOR,87%,2,2
mdl138_qpdi5_berry,"Quality-adjusted Performance Deviation Index over 5 quarters measuring how much the Berry Ratio (Gross Profit / Operating Expenses) has deviated from its historical norm for the firm, thus capturing changes in fundamental profitability efficiency relative to operating expenses",VECTOR,87%,4,4
mdl138_qpdi5_cfo_curr_liab,"Five-quarter trailing quality-adjusted PDI factor capturing changes in the CFO to Current Liabilities ratio (Operating Cash Flow / Current Liabilities), reflecting liquidity deviation versus baseline",VECTOR,87%,0,0
mdl138_qpdi5_cfrnoa,Quality-adjusted PDI factor over 5 trailing quarters measuring deviation in Cash Flow Return on Net Operating Assets ratio from its expected value,VECTOR,87%,8,8
mdl138_qpdi5_cfroa,Quality-adjusted PDI factor measuring deviation in cash flow return on assets (CFO/Total Assets) over the trailing 5 quarters,VECTOR,87%,2,2
mdl138_qpdi5_cfroe,"Quality-adjusted Performance Deviation Index over 5 trailing quarters, reflecting deviation in Cash Flow Return on Equity from its historical norm",VECTOR,87%,2,2
mdl138_qpdi5_current_r,"5-quarter quality-adjusted PDI factor measuring deviation in the current ratio (current assets divided by current liabilities) from historical baseline, capturing changes in short-term liquidity quality",VECTOR,87%,3,3
mdl138_qpdi5_debt_capital,"Quality-adjusted Performance Deviation Index over 5 quarters for the debt-to-total-capital ratio, measuring changes in balance sheet leverage (total debt divided by the sum of debt and equity) relative to historical trends",VECTOR,87%,2,2
mdl138_qpdi5_debt_equity,"5-quarter quality-adjusted PDI factor measuring deviation in total debt to total equity ratio versus historical levels, capturing leverage structure changes",VECTOR,87%,2,2
mdl138_qpdi5_debt_mktcapital,"Quality-adjusted PDI over 5 trailing quarters, measuring deviation in the ratio of total debt to total capital at market value from its historical baseline, reflecting changes in market-based leverage structure",VECTOR,87%,1,1
mdl138_qpdi5_gross_margin,"Deviation in the firm's Gross Margin (Gross Profit divided by Sales), measured over 5 trailing quarters as a quality-adjusted factor to capture persistent shifts in operating profitability",VECTOR,87%,1,1
mdl138_qpdi5_int_cover,"Deviation (over last 5 quarters) of interest coverage ratio (earnings to interest expense) from its historical norm, quality-adjusted liquidity/solvency metric",VECTOR,87%,2,2
mdl138_qpdi5_invent_to,"5-quarter quality-adjusted PDI factor capturing deviation in inventory turnover ratio from its historical norm, indicating changes in operational efficiency regarding inventory management",VECTOR,87%,1,2
mdl138_qpdi5_lt_dt_capital,"5-quarter quality-adjusted PDI factor capturing deviation in the ratio of long-term debt to total capital (often debt plus equity), from its baseline, reflecting leverage structure shifts",VECTOR,87%,1,1
mdl138_qpdi5_lt_dt_equity,"5-quarter quality-adjusted PDI factor capturing deviation in the ratio of long-term debt to common equity from its historical baseline, measuring changes in leverage structure",VECTOR,87%,0,0
mdl138_qpdi5_net_margin,Quality-adjusted PDI factor over 5 trailing quarters measuring deviation of the firm's net income margin (net income divided by sales) from its historical norm,VECTOR,87%,2,2
mdl138_qpdi5_op_margin,"Quality-adjusted PDI factor over 5 trailing quarters, measuring deviation in Operating Profit Margin (EBIT Margin) from its normal historical value, capturing shifts in core profitability margin",VECTOR,87%,7,8
mdl138_qpdi5_payable_to,"The QPDI factor over 5 trailing quarters, measuring deviation of Accounts Payable Turnover (typically Cost of Goods Sold divided by Accounts Payable) from its historical norm, reflecting changes in supplier payment efficiency",VECTOR,87%,2,4
mdl138_qpdi5_quick_r,"Deviation over the past 5 quarters of the firm's quick ratio (liquid assets divided by current liabilities, a liquidity measure) from its historical average, measuring changes in short-term liquidity quality",VECTOR,87%,1,1
mdl138_qpdi5_receiva_to,"Deviation over the past 5 quarters in accounts receivable turnover (sales divided by accounts receivable), reflecting efficiency in collecting receivables",VECTOR,87%,2,2
mdl138_qpdi5_rnoa,Quality-adjusted PDI over 5 quarters measuring the deviation in return on net operating assets ratio (CFO or NI divided by net operating assets) from its historical norm,VECTOR,87%,6,9
mdl138_qpdi5_roe,"5-quarter quality-adjusted PDI factor measuring deviation in return on equity (ROE) from its historical average, reflecting change in profitability relative to shareholder equity",VECTOR,87%,0,0
mdl138_qpdi5_roic,"5-quarter quality-adjusted PDI factor capturing deviation in return on invested capital (ROIC) from historical baseline, measuring changes in efficiency/profitability of capital employed",VECTOR,87%,7,12
mdl138_qpdi5_sale_empl,"Quality-adjusted PDI over 5 trailing quarters, measuring deviation in the ratio of sales (revenue) per employee from its historical baseline, indicating changes in operational efficiency",VECTOR,87%,3,3
mdl138_tvni_3idp,"Performance Deviation Index over 3 trailing quarters based on inventory levels, indicating by how much the firm's inventory amount diverges from its recent history, scaled by size",VECTOR,87%,3,6
mdl138_tvni_4idp,"Performance Deviation Index over 4 quarters for inventory, measuring how much inventory levels have deviated from their typical recent values, scaled for comparability across firms",VECTOR,87%,3,7
mdl138_tvni_5idp,"PDI factor quantifying the absolute deviation in inventories from the firm’s historical norm over the trailing 5 quarters, scaled by total assets or similar",VECTOR,87%,2,2
mdl138_vcer_3idp,"Performance Deviation Index over 3 trailing quarters, measuring the deviation of accounts receivable from its historical value, indicating unusual changes in money owed by customers, scaled for firm size",VECTOR,87%,3,3
mdl138_vcer_4idp,"The PDI factor over 4 trailing quarters, measuring the deviation in the firm's Accounts Receivable from its historical norm, scaled by company size, indicating changes in receivables management or sales practices",VECTOR,87%,2,3
mdl138_vcer_5idp,"Raw Performance Deviation Index over 5 trailing quarters, quantifying the deviation in accounts receivable levels from their historical norm, size-scaled",VECTOR,87%,2,2
mdl138_vd_3idp,"Performance Deviation Index over 3 quarters assessing how much the firm's cash dividends deviate from their recent historical levels, scaled by firm size, capturing absolute changes in dividend payments",VECTOR,87%,0,0
mdl138_vd_4idp,"Performance Deviation Index over 4 trailing quarters measuring deviation in Cash Dividends from its historical average, scaled appropriately for comparability",VECTOR,87%,0,0
mdl138_vd_5idp,Raw PDI factor over 5 trailing quarters measuring deviation in cash dividends paid from the historical pattern or expected value,VECTOR,87%,0,0
