Field,Description,Type,Coverage,Users,Alphas
pv64_low_dt_52week,Date on which the 52 week low price occurred,VECTOR,92%,8,9
pv64_out_stal_dvd_declared_dt,The date on which a company announces a dividend distribution for the security or fund,VECTOR,92%,1,1
pv64_out_stal_dvd_pay_dt,The date when the company or fund begins distributing the earlier-declared dividend to shareholders/unitholders,VECTOR,92%,0,0
pv64_out_stal_dvd_record_dt,Date on which holders of the security or fund are determined to be entitled to the dividend payment (record date),VECTOR,92%,1,1
pv64_out_stal_dvd_sh_last,"Net amount per share/unit of the most recently announced or paid dividend for the security/fund, in dividend currency",VECTOR,92%,0,0
pv64_out_stal_eqy_dvd_sh_12m_net,Net dividend amount per share/unit paid over the past 12 months for the security or fund,VECTOR,92%,0,0
pv64_out_stal_eqy_sh_out,"Total current number of shares outstanding for the fund, typically quoted in millions and may include treasury shares",VECTOR,90%,0,0
pv64_out_stal_eqy_sh_out_dt,Latest confirmed date of the Current Shares Outstanding.,VECTOR,91%,2,3
pv64_out_stal_eqy_split_dt,The effective date on which a company's shares begin trading on a split-adjusted basis.,VECTOR,92%,0,0
pv64_out_stal_fd_initial_val,"Initial value per share at first trading day, excluding front-end load; for Japanese funds, this is total initial net assets in millions",VECTOR,92%,1,1
pv64_out_stal_front_load,Current fee charged for purchasing shares of the fund; displays the maximum front-end fee if the fee schedule is digressive,VECTOR,92%,0,0
pv64_out_stal_fund_12b_fee,12b-1 Fee paid by the fund for marketing expenses; known as 12b1 Fee in US or marketing fee in other regions,VECTOR,92%,0,0
pv64_out_stal_fund_asset_alloc_cash_other,"Percentage of fund assets allocated to cash and other categories not covered by government, municipal, corporate, equity, mortgage or preferred securities",VECTOR,92%,2,3
pv64_out_stal_fund_asset_alloc_corp,"Percentage of fund assets allocated to corporate securities, as disclosed by fund filings",VECTOR,92%,1,2
pv64_out_stal_fund_asset_alloc_equity,Percentage of fund assets allocated to equity securities (stocks),VECTOR,92%,1,1
pv64_out_stal_fund_asset_alloc_govt,Percentage of fund assets allocated to government securities,VECTOR,92%,2,2
pv64_out_stal_fund_asset_alloc_mtge,"Calculated percentage of the fund’s portfolio invested in mortgage securities, based on public filings by fund management",VECTOR,92%,0,0
pv64_out_stal_fund_asset_alloc_muni,"Calculated percentage of fund's assets invested in municipal securities, based on holdings from public filings",VECTOR,92%,1,1
pv64_out_stal_fund_asset_alloc_pfd,"Calculated percentage of the fund’s portfolio invested in preferred securities, based on public filings by fund management",VECTOR,92%,0,0
pv64_out_stal_fund_creation_unit_size,The unit size aggregation in which an authorized participant can create or redeem ETF shares.,VECTOR,92%,0,0
pv64_out_stal_fund_deferred_load,"Maximum back-end load (deferred fee) for US/Canadian funds, a flat fee charged upon sale of shares regardless of holding period or amount",VECTOR,92%,0,0
pv64_out_stal_fund_early_withdraw_fee,"Fee paid for withdrawing from the fund before a specified holding period, deducted from NAV (known as “Shintaku Zaisan Ryuho Gaku” in Japan)",VECTOR,92%,0,0
pv64_out_stal_fund_expense_ratio,Fund’s expense ratio; the annual percentage of average net assets paid for fund operating expenses after waivers,VECTOR,92%,0,0
pv64_out_stal_fund_incept_dt,"Date the fund began operations, usually after the initial subscription period",VECTOR,92%,0,0
pv64_out_stal_fund_income_ratio,"Ratio representing the amount of income generated from fund investments; for US funds, given as a percentage of average net assets when available",VECTOR,92%,2,3
pv64_out_stal_fund_ira_invest,Minimum investment requirement for IRA (Individual Retirement Account) or RSA accounts related to the fund; relevant to US and Canadian funds,VECTOR,92%,0,0
pv64_out_stal_fund_mgr_stated_fee,"The current base annual management fee stated by the fund manager, typically sourced from the prospectus or similar disclosure documents",VECTOR,92%,1,1
pv64_out_stal_fund_min_invest,The minimum amount of money required to open an account or make an initial investment in the fund,VECTOR,92%,0,0
pv64_out_stal_fund_port_dt,"Date corresponding to when the fund's portfolio holdings are reported, typically used for mutual funds",VECTOR,92%,1,1
pv64_out_stal_fund_redemp_dt,"The predetermined date that the fund is set to close/liquidate. (Target date, wind-up date, Termination date)",VECTOR,90%,0,0
pv64_out_stal_fund_turnover,The percentage of the fund's portfolio that has been changed or replaced over one fiscal year,VECTOR,92%,0,0
pv64_out_stal_id_bb_parent_co,The Bloomberg ID of the parent company that controls or owns the fund,VECTOR,92%,1,1
pv64_out_stal_industry_group_num,Industry group number,VECTOR,33%,0,0
pv64_out_stal_industry_sector_num,Industry sector number,VECTOR,33%,1,1
pv64_out_stal_industry_subgroup_num,Industry subgroup number,VECTOR,33%,0,0
pv64_out_stal_last_dps_gross,"Most recently announced gross dividend per share for the fund or index, aggregated and adjusted based on share count, FX rate, and index divisor",VECTOR,92%,0,0
pv64_out_stal_m21_hs_dvd,Gross dividends per share paid by the fund over the last 12 months,VECTOR,92%,1,1
pv64_out_stal_max_redemp_fee,"Maximum redemption fee applied for early withdrawal/sale of the fund, expressed as a percentage or monetary value",VECTOR,92%,0,0
pv64_out_stal_min_subsequent_invest,Minimum amount required for subsequent (additional) investments in the fund after the initial investment,VECTOR,92%,1,1
pv64_out_stal_nfields,Number of fields present in the current data record,VECTOR,92%,0,0
pv64_out_stal_px_trade_lot_size,"The minimum number of shares that can be purchased, as regulated by an exchange.",VECTOR,92%,0,0
pv64_out_stal_rcode,"A return of 0 indicates a valid security. A return of -1 indicates a removal record due to maturity, expiration, delisting, etc.",VECTOR,92%,0,0
pv64_out_stal_td_xe_dvd,First date the security or fund trades without entitlement to the current dividend (ex-dividend date),VECTOR,92%,1,2
pv64_px_quote_lot_size,"Quotation lot size, representing the standard trading unit size on the exchange for the fund",VECTOR,92%,0,0
pv64_px_stal_cur_mkt_cap,"Current monetary value of all outstanding shares stated in the pricing currency, in millions.",VECTOR,92%,0,0
pv64_px_stal_eqy_sh_out,"Total current number of shares outstanding for the fund, quoted in millions",VECTOR,92%,1,1
pv64_px_stal_eqy_sh_out_dt,Latest confirmed date of the Current Shares Outstanding.,VECTOR,90%,0,0
pv64_px_stal_fund_nav_dt,Date on which the displayed net asset value (NAV) was measured/calculated,VECTOR,92%,0,0
pv64_px_stal_fund_net_asset_val,"Fund's net asset value per share as calculated for the relevant date, i.e. portfolio value minus liabilities, divided by shares",VECTOR,92%,1,1
pv64_px_stal_fund_pct_premium,This is the difference between the fund's closing price on the day of the most recent Net Asset Value (NAV) and the NAV of the fund on that day. The value is displayed on a percentage basis.,VECTOR,92%,2,2
pv64_px_stal_nfields,Number of fields in the given data record,VECTOR,92%,0,0
pv64_px_stal_px_ask,The current ask price for the fund as of the reporting date; the lowest price at which sellers are willing to sell,VECTOR,92%,1,1
pv64_px_stal_px_eval,"Evaluation price for the fund as of the reporting date; typically based on last trade, bid, or ask",VECTOR,92%,2,2
pv64_px_stal_px_high,"Highest price the security reached during the current trading day. If the market is closed, then it is the highest price the security reached on the last day the market was open.",VECTOR,92%,0,0
pv64_px_stal_px_last,"Last traded price of the fund as-of the reference date, typical daily close",VECTOR,92%,0,0
pv64_px_stal_px_low,Lowest price the security reached during the current trading day.,VECTOR,92%,1,1
pv64_px_stal_px_open,Price at which the security first traded on the current day,VECTOR,92%,0,0
pv64_px_stal_px_trade_lot_size,"The minimum number of shares that can be purchased, as regulated by an exchange.",VECTOR,92%,1,1
pv64_px_stal_px_volume,Total trading volume for the fund on the given day,VECTOR,92%,0,0
pv64_px_stal_quote_typ,"Indicates how the price quote for the fund is expressed (e.g., as a price, discount, or yield), using codes: '1' = Price Quoted, '2' = Discount Quoted, '3' = Yield Quoted",VECTOR,86%,4,5
pv64_px_stal_rcode,"Return code showing processing status; 0 = valid security, -1 = removal due to maturity/expiration/delisting",VECTOR,92%,0,0
pv64_rpx_stal_eqy_sh_out,"The current number of shares outstanding for the equity security, usually in millions, and may include treasury shares",VECTOR,92%,0,0
pv64_rpx_stal_eqy_sh_out_dt,Latest confirmed date of the Current Shares Outstanding.,VECTOR,92%,0,0
pv64_rpx_stal_fund_nav_dt,Date for which the reported Net Asset Value (NAV) is effective,VECTOR,92%,0,0
pv64_rpx_stal_fund_net_asset_val,"Net Asset Value (NAV) per share/unit, reflecting assets minus liabilities",VECTOR,92%,0,0
pv64_rpx_stal_fund_pct_premium,This is the difference between the fund's closing price on the day of the most recent Net Asset Value (NAV) and the NAV of the fund on that day. The value is displayed on a percentage basis.,VECTOR,92%,0,0
pv64_rpx_stal_nfields,Count of the number of fields present in the data record,VECTOR,92%,3,12
pv64_rpx_stal_px_ask,"The current ask price for the security—i.e., the lowest price a seller is willing to accept",VECTOR,92%,0,0
pv64_rpx_stal_px_eval,"Evaluation price of the fund/security, determined by market activity (e.g., last trade, bid, or ask)",VECTOR,92%,0,0
pv64_rpx_stal_px_high,"Highest price the security reached during the current trading day. If the market is closed, then it is the highest price the security reached on the last day the market was open.",VECTOR,92%,0,0
pv64_rpx_stal_px_last,The last price at which the security traded,VECTOR,92%,1,1
pv64_rpx_stal_px_low,Lowest price the security reached during the current trading day.,VECTOR,92%,0,0
pv64_rpx_stal_px_open,Price at which the security first traded on the current day.,VECTOR,92%,1,1
pv64_rpx_stal_px_trade_lot_size,"The minimum number of shares that can be purchased, as regulated by an exchange.",VECTOR,92%,0,0
pv64_rpx_stal_px_volume,Total number of shares or units of the security traded on the current or most recent trading day,VECTOR,92%,0,0
pv64_rpx_stal_quote_typ,"Specifies how the security is quoted: price, discount, or yield, using predefined code values",VECTOR,88%,1,2
pv64_rpx_stal_rcode,"Response code indicating validity (0 = valid; -1 = removal record due to maturity, expiration, or delisting, etc.)",VECTOR,92%,1,1
pv64_stal_hist_trr_prev_1month,"Total return for the previous calendar month (from last day of previous month to last day of month before), with dividends reinvested",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_1qtr,"Total return for the fund for the previous calendar quarter, including reinvested dividends",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_1yr,"Total return for the fund for the previous calendar year, including reinvested dividends",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_2qtr,"Total return for the calendar quarter two quarters ago, with dividends reinvested",VECTOR,92%,7,8
pv64_stal_hist_trr_prev_2yr,"Total return for the calendar year two years ago, with dividends reinvested",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_3qtr,"Total return for the fund during the calendar quarter three quarters ago, including reinvested dividends",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_3yr,"Total return for the fund in the calendar year three years ago, including reinvested dividends",VECTOR,92%,1,1
pv64_stal_hist_trr_prev_4qtr,"Total return for the calendar quarter four quarters ago, with dividends reinvested",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_4yr,"Total return for the calendar year four years ago, including reinvested dividends",VECTOR,92%,0,0
pv64_stal_hist_trr_prev_5yr,"Total return for the fund in the calendar year five years ago, including reinvested dividends",VECTOR,92%,0,0
pv64_stal_id_bb_company,The unique 8-character Bloomberg company identifier assigned to the fund’s issuer or management company,VECTOR,92%,0,0
pv64_stal_id_bb_security,Bloomberg Security Identifier; Bloomberg serial number for the security (usually used to join to other Bloomberg datasets),VECTOR,92%,1,1
pv64_stal_jp_last_close_trr_ytd,"Fiscal year-to-date total return (total return since the start of Japan’s fiscal year, April 1) for the fund as of the last close, including dividends",VECTOR,92%,1,1
pv64_stal_last_close_trr_1d,"1 Day Total Return as of the last close price, with dividends reinvested",VECTOR,92%,3,4
pv64_stal_last_close_trr_1mo,"1 Month Total Return as of the last close price, with dividends reinvested; based on end-of-month convention if date is month end",VECTOR,92%,2,5
pv64_stal_last_close_trr_1wk,"1 Week Total Return as of the last close price, with dividends reinvested",VECTOR,92%,1,1
pv64_stal_last_close_trr_1yr,"The fund's 1-year total return as of the last close date, with applicable end-of-month conventions and dividends reinvested",VECTOR,92%,0,0
pv64_stal_last_close_trr_3mo,"The fund's 3-month total return as of the last close date, applying end-of-month conventions and reinvested dividends",VECTOR,92%,1,1
pv64_stal_last_close_trr_3yr,Not found in the BBO Field Dictionary,VECTOR,92%,0,0
pv64_stal_last_close_trr_5yr,Not found in the BBO Field Dictionary,VECTOR,92%,0,0
pv64_stal_last_close_trr_6mo,"The fund's 6-month total return as of the last close date, applying end-of-month conventions and reinvested dividends",VECTOR,92%,0,0
pv64_stal_last_close_trr_dt,The date corresponding to the most recent close for which the total return was calculated,VECTOR,92%,1,1
pv64_stal_last_close_trr_mtd,"Month-to-date total return for the fund as of the last close, including reinvested dividends, based on the current month and up to the latest available close date",VECTOR,92%,0,0
pv64_stal_last_close_trr_qtd,"Quarter-to-date total return for the fund as of the last close, including reinvested dividends, calculated from the start of the current quarter",VECTOR,92%,0,0
pv64_stal_last_close_trr_ytd,"Year to Date Total Return as of the last close price, with dividends reinvested",VECTOR,92%,1,1
pv64_trr_cur_mkt_cap,"Current monetary value of all outstanding shares stated in the pricing currency, in millions. Capitalization is a measure of corporate size.",VECTOR,98%,0,0
pv64_trr_fund_incept_dt,Inception Date. The start date of the fund.,VECTOR,98%,1,1
pv64_trr_fund_nav_dt,The date that corresponds to the displayed NAV (Net Asset Value).,VECTOR,98%,6,7
pv64_trr_fund_net_asset_val,"Net Asset Value (NAV). Determined by subtracting the liabilities from the portfolio value of the fund's securities, and dividing that figure by the number of outstanding shares.",VECTOR,98%,4,25
pv64_trr_nfields,Number of fields,VECTOR,98%,4,11
pv64_trr_px_last,Last price for the security.,VECTOR,98%,2,2
pv64_trr_px_volume,Total number of shares traded on a security on the current day.,VECTOR,98%,0,0
pv64_trr_rcode,"A return of 0 indicates a valid security. A return of -1 indicates a removal record due to maturity, expiration, delisting, etc.",VECTOR,98%,0,0
pv64_trr_stal_cur_mkt_cap,"Current monetary value of all outstanding shares stated in the pricing currency, in millions. Capitalization is a measure of corporate size.",VECTOR,92%,1,1
