Field,Description,Type,Coverage,Users,Alphas
implied_volatility_mean_skew_20,Skew steepness for the implied volatility duration of 20 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,446,669
implied_volatility_mean_skew_270,Skew steepness for the implied volatility duration of 270 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,640,942
implied_volatility_mean_skew_30,Skew steepness for the implied volatility duration of 30 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,562,858
implied_volatility_mean_skew_360,Skew steepness for the implied volatility duration of 360 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,838,1416
implied_volatility_mean_skew_60,Skew steepness for the implied volatility duration of 60 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,389,939
implied_volatility_mean_skew_720,Skew steepness for the implied volatility duration of 720 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,603,921
implied_volatility_mean_skew_90,Skew steepness for the implied volatility duration of 90 calendar days by subtracting the mean implied volatility of the call and put options with strikes at 110% of the money from the mean implied volatility of the call and put options with strikes at 90% of the money,MATRIX,69%,971,1388
implied_volatility_put_10,"At-the-money implied volatility of put options with 10 calendar days to expiration, annualized decimal",MATRIX,70%,1183,2544
implied_volatility_put_1080,"At-the-money implied volatility of put options with 1080 calendar days to expiration, annualized decimal",MATRIX,70%,1156,2071
implied_volatility_put_120,"At-the-money implied volatility of put options with 120 calendar days to expiration, annualized decimal",MATRIX,70%,2659,5622
implied_volatility_put_150,"At-the-money implied volatility of put options with 150 calendar days to expiration, annualized decimal",MATRIX,70%,2015,3794
implied_volatility_put_180,"At-the-money implied volatility of put options with 180 calendar days to expiration, annualized decimal",MATRIX,70%,2999,5247
implied_volatility_put_20,"At-the-money implied volatility of put options with 20 calendar days to expiration, annualized decimal",MATRIX,70%,822,1628
implied_volatility_put_270,Implied volatility of the at-the-money put for the stock with an expiration 270 calendar days from the measurement date,MATRIX,70%,7915,11480
implied_volatility_put_30,Implied volatility of the at-the-money put for the stock with an expiration 30 calendar days from the measurement date,MATRIX,70%,1451,2981
implied_volatility_put_360,Implied volatility of the at-the-money put for the stock with an expiration 360 calendar days from the measurement date,MATRIX,70%,1403,2658
implied_volatility_put_60,Implied volatility of the at-the-money put for the stock with an expiration 60 calendar days from the measurement date,MATRIX,70%,2207,3981
implied_volatility_put_720,Implied volatility of the at-the-money put for the stock with an expiration 720 calendar days from the measurement date,MATRIX,70%,1422,2339
implied_volatility_put_90,Implied volatility of the at-the-money put for the stock with an expiration 90 calendar days from the measurement date,MATRIX,70%,1717,3554
parkinson_volatility_10,Historical Parkinson volatility for approximately 10 calendar days,MATRIX,70%,661,1649
parkinson_volatility_120,Historical Parkinson volatility for approximately 120 calendar days,MATRIX,70%,2252,4142
parkinson_volatility_150,Historical Parkinson volatility for approximately 150 calendar days,MATRIX,70%,729,1728
parkinson_volatility_180,Historical Parkinson volatility for approximately 180 calendar days,MATRIX,70%,1298,2677
parkinson_volatility_20,Historical volatility using the Parkinson high–low estimator over approximately the past 20 calendar days,MATRIX,70%,677,1568
parkinson_volatility_30,Historical volatility using the Parkinson high–low estimator over approximately the past 30 calendar days,MATRIX,70%,620,1442
parkinson_volatility_60,Historical volatility using the Parkinson high–low estimator over approximately the past 60 calendar days,MATRIX,70%,715,1662
parkinson_volatility_90,Historical volatility using the Parkinson high–low estimator over approximately the past 90 calendar days,MATRIX,70%,872,1808
