Field,Description,Type,Coverage,Users,Alphas
rsk70_mfm2_usfast_dwnrisk,Down Risk Style Factor Loading,MATRIX,100%,173,588
rsk70_mfm2_usfast_earnqlty,Earnings Quality Style Factor Loading,MATRIX,95%,267,1576
rsk70_mfm2_usfast_earnyild,Earnings Yield Style Factor Loading,MATRIX,100%,420,1537
rsk70_mfm2_usfast_growth,Growth Style Factor Loading,MATRIX,93%,286,2089
rsk70_mfm2_usfast_indmom,Industrial Momentum Style Factor Loading,MATRIX,98%,194,691
rsk70_mfm2_usfast_leverage,Leverage Style Factor Loading,MATRIX,100%,248,1265
rsk70_mfm2_usfast_ltrevrsl,Long-Term Reversal Style Factor Loading,MATRIX,99%,144,766
rsk70_mfm2_usfast_market,Market Market Factor Loading,MATRIX,100%,146,695
rsk70_mfm2_usfast_mgmtqlty,Management Quality Style Factor Loading,MATRIX,88%,182,878
rsk70_mfm2_usfast_midcap,Midcap Style Factor Loading,MATRIX,100%,117,719
rsk70_mfm2_usfast_momentum,Momentum Style Factor Loading,MATRIX,100%,126,554
rsk70_mfm2_usfast_profit,Profit Style Factor Loading,MATRIX,98%,354,2559
rsk70_mfm2_usfast_prospect,Prospect Style Factor Loading,MATRIX,100%,141,501
rsk70_mfm2_usfast_prospect_specret_daily,Prospect Style Factor Loading,MATRIX,100%,316,2548
rsk70_mfm2_usfast_prospect_specret_monthly,Prospect Style Factor Loading,MATRIX,100%,252,1540
rsk70_mfm2_usfast_regmom,Regional Momentum Style Factor Loading,MATRIX,100%,353,1754
rsk70_mfm2_usfast_resvol,Residual Volatility Style Factor Loading,MATRIX,100%,247,1828
rsk70_mfm2_usfast_season,Season Style Factor Loading,MATRIX,84%,229,1690
rsk70_mfm2_usfast_sentmt,Sentiment Style Factor Loading,MATRIX,100%,685,3028
rsk70_mfm2_usfast_shortint,Short Interest Style Factor Loading,MATRIX,100%,333,1881
rsk70_mfm2_usfast_size,Size Style Factor Loading,MATRIX,100%,140,639
rsk70_mfm2_usfast_specret_daily_htcri,Industry factor loading,MATRIX,100%,370,2527
rsk70_mfm2_usfast_specret_daily_lpmi,Industry factor loading,MATRIX,100%,373,2294
rsk70_mfm2_usfast_srisk,Final specific risk annualized in units of %-squared,MATRIX,100%,165,1305
rsk70_mfm2_usfast_srisku,Unadjusted initial specific risk annualized in units of %-squared,MATRIX,100%,150,955
rsk70_mfm2_usfast_sriskv,Intermediate specific risk annualized in units of %-squared,MATRIX,100%,138,1278
rsk70_mfm2_usfast_strevrsl,Short-Term Reversal Style Factor Loading,MATRIX,100%,250,1334
rsk70_mfm2_usfast_value,VALUE style factor loading,MATRIX,99%,394,1843
semiconductor_equipment_exposure_score,Exposure or sensitivity to the semiconductor equipment sector factor.,MATRIX,100%,12,13
semiconductors_exposure_score,Exposure or sensitivity to the semiconductors industry factor.,MATRIX,100%,9,12
short_interest_factor_score,"Exposure to the short interest factor, reflecting the level of short selling activity in the stock.",MATRIX,100%,61,95
software_services_exposure_score,USCR industry factor for Software (exposure/return for that industry in the MFM2 US model),MATRIX,100%,3,3
specialty_chemicals_exposure_score,US industry factor dummy: Specialty Chemicals,MATRIX,100%,7,9
specialty_retail_exposure_score,Exposure or sensitivity to the specialty retail sector factor.,MATRIX,100%,10,16
specialty_stores_exposure_score,Exposure or sensitivity to the specialty stores sector factor.,MATRIX,100%,3,6
specific_risk_uncertainty,"Unadjusted initial specific (idiosyncratic) risk per stock for the USCR model, annualized in percent-squared units",MATRIX,100%,12,15
specific_risk_value_2,"Final specific (idiosyncratic) risk per stock for the USCR model, annualized in percent-squared units",MATRIX,100%,13,13
specific_risk_variance,The variance of the specific (idiosyncratic) risk for the security.,MATRIX,100%,11,16
telecommunications_exposure_score,Exposure or sensitivity to the telecommunications services sector factor.,MATRIX,100%,3,3
trading_companies_exposure_score,Exposure or sensitivity to the trading companies and distributors sector factor.,MATRIX,100%,1,1
transportation_services_exposure_score,Exposure or sensitivity to the transportation services sector factor.,MATRIX,100%,3,3
wireless_communications_exposure_score,US industry factor dummy: Wireless Telecommunication Services,MATRIX,100%,3,3
