Field,Description,Type,Coverage,Users,Alphas
investment_detail_age_years_2,Age of the investment detail in years.,VECTOR,73%,0,0
investment_detail_deal_value,Investment amount or deal value for the funding round,VECTOR,62%,1,1
investment_detail_disclosed_valuation,Disclosed valuation amount for the investee company at the time of the VC investment round,VECTOR,82%,0,0
investment_detail_estimated_fund_total,Estimated total funding amount involved in the investment deal details for the VC round,VECTOR,82%,0,0
investment_detail_estimated_round_total,Estimated total investment amount for the funding round,VECTOR,82%,0,0
investment_detail_stage_one,"Primary investment stage (e.g., seed, early, growth) for the funding round",VECTOR,82%,1,1
investment_detail_stage_three,Stage three classification for the investment detail.,VECTOR,82%,0,0
investment_detail_stage_two,Stage two classification for the investment detail.,VECTOR,82%,0,0
investment_disclosed_valuation,Amount of the company's valuation disclosed at the time of the deal,VECTOR,72%,1,1
investment_estimated_total_funding,Estimated total funding amount for the investment.,VECTOR,72%,0,0
investment_round_number,The numeric sequence or designation of the investment round for a company or deal,VECTOR,72%,1,1
investment_round_total_amount,Total amount invested in the round for the company/deal,VECTOR,82%,0,0
investment_stage_category,"Category describing the stage of the investment (e.g., seed, growth, exit).",VECTOR,72%,0,0
investment_stage_primary,"Primary stage of the investment (e.g., seed, growth).",VECTOR,72%,1,1
investment_stage_secondary,"Secondary stage of the investment (e.g., expansion, late).",VECTOR,72%,0,0
lead_manager_fee_amount,"Portion of the gross spread paid specifically to the lead manager(s), expressed in dollars per share or bond",VECTOR,27%,0,0
loan_principal_amount,Amount of the loan tranche in millions of US dollars,VECTOR,38%,0,0
lockup_period_duration_days,Minimum number of days shares must be held before lock-up restrictions expire,VECTOR,20%,2,3
non_buyback_years_post_issue,Number of years from the offer date during which the security cannot be called or bought back by the issuer,VECTOR,5%,0,0
nws23_acquiror_akw1rpa,Acquiror's stock price one week after deal announcement,VECTOR,37%,6,9
nws23_acquiror_apr1daya,Acquiror's stock price one day after the deal announcement,VECTOR,38%,4,4
nws23_acquiror_apr1dayb,Acquiror's stock price one day before deal announcement,VECTOR,39%,7,12
nws23_acquiror_asalesltm,Acquiror Net Sales in Last 12 Months,VECTOR,45%,8,14
nws23_acquiror_emu_hostvalue,Deal value in million Euros,VECTOR,45%,5,8
nws23_acquiror_laitni_rp,Initial price per common share or partnership unit offered by the acquiror,VECTOR,45%,0,0
nws23_acquiror_mtlspe,Earnings per share of the target for the last financial year prior to deal announcement,VECTOR,45%,1,1
nws23_acquiror_niltm,Net income of target in last financial year prior to deal announcement,VECTOR,45%,0,0
nws23_acquiror_pctown,"Percentage of shares owned by acquiror after the transaction, including previously owned shares",VECTOR,45%,8,10
nws23_acquiror_pricebook,Offering price in the deal divided by target's book value per share as of the date of the most current financial information prior to the announcement of the transaction,VECTOR,17%,0,0
nws23_acquiror_psought,"Percentage of common, or common equivalent, shares outstanding sought by the acquiror in this transaction",VECTOR,45%,8,10
nws23_acquiror_qcatcp,Percentage of shares acquired by the acquirer in the transaction (acquired shares over total outstanding),VECTOR,45%,4,5
nws23_acquiror_rank_rankval,Rank value calculated by subtracting liabilities assumed from transaction value and adding target's net debt,VECTOR,45%,4,8
nws23_acquiror_rp,Price per common shares or partnership unit paid by the acquiror in the transaction,VECTOR,45%,0,0
nws23_acquiror_saleslltm,Net sales of the target company in the last 12 months,VECTOR,45%,0,0
nws23_acquiror_spea,Acquiror’s earnings per share for last fiscal year before deal announcement,VECTOR,45%,4,12
nws23_acquiror_value,Total value of consideration paid by the acquiror,VECTOR,45%,6,24
nws23_target_akw1rpa,Acquiror stock price 1 week after announcement,VECTOR,27%,0,0
nws23_target_apr1daya,Acquiror stock price one day after deal announcement,VECTOR,28%,2,4
nws23_target_apr1dayb,Acquiror's stock price 1 day prior to announcement of the deal,VECTOR,28%,2,10
nws23_target_asalesltm,Acquiror net sales in the last 12 months,VECTOR,40%,0,0
nws23_target_emu_hostvalue,Deal value converted to million Euros,VECTOR,40%,2,3
nws23_target_laitni_rp,Initial price per common shares or partnership units offered by the acquiror in the transaction,VECTOR,40%,0,0
nws23_target_mtlspe,Earnings per share of the target in the last financial year prior to announcement,VECTOR,40%,1,1
nws23_target_niltm,Net income of the target in the last financial year prior to announcement,VECTOR,40%,0,0
nws23_target_pctown,Percentage of shares owned after the transaction (shares acquired plus previously owned divided by total outstanding),VECTOR,40%,0,0
nws23_target_pricebook,Offering price in the deal divided by target's book value per share as of the date of the most current financial information prior to the announcement of the transaction,VECTOR,14%,0,0
nws23_target_psought,Percentage of shares outstanding sought by acquiror in the transaction,VECTOR,40%,1,1
nws23_target_qcatcp,Percentage of shares acquired: shares acquired divided by total shares outstanding,VECTOR,40%,0,0
nws23_target_rank_rankval,"Rank value: transaction value minus any liabilities assumed, plus target’s net debt",VECTOR,40%,2,3
nws23_target_rp,Price per common share or partnership unit paid by the acquiror in the transaction,VECTOR,40%,0,0
nws23_target_saleslltm,Net sales of the target in the last 12 months,VECTOR,40%,0,0
nws23_target_spea,Earnings per share of acquiror in last financial year prior to deal announcement,VECTOR,40%,0,0
nws23_target_value,Total value of consideration paid by the acquiror,VECTOR,40%,2,11
offer_premium_four_weeks_prior,Premium of offer price to target's closing stock price four weeks before announcement.,VECTOR,10%,0,0
offer_premium_four_weeks_prior_2,Premium of offer price to target closing stock price four weeks before announcement.,VECTOR,13%,0,0
offer_premium_one_day_prior,Premium of offer price over target's closing price one day before announcement.,VECTOR,10%,0,0
offer_premium_one_day_prior_2,Percentage premium of offer price over target's closing price one day before announcement.,VECTOR,13%,0,0
offer_premium_one_week_prior,Premium of offer price to target's closing stock price one week before announcement.,VECTOR,10%,0,0
offer_premium_one_week_prior_2,Premium of offer price to target closing stock price one week before announcement.,VECTOR,13%,0,0
preferred_to_common_conversion_ratio,"Offer price of preferred stock divided by conversion price, representing conversion ratio",VECTOR,5%,0,0
primary_shares_filed_pct_of_total,Percentage of total globally filed shares that are primary shares (newly issued) at original filing,VECTOR,23%,0,0
principal_amount_host_currency,Amount of the loan tranche in millions of host (original) currency,VECTOR,38%,0,0
security_offering_price,Price per share or bond at which the security is offered to the public,VECTOR,28%,1,1
security_offering_unit_price,Price per share or bond offered to the public,VECTOR,26%,0,0
selling_concession_amount,"Portion of the gross spread allocated to the selling group, expressed in dollars per share or bond",VECTOR,27%,0,0
shares_eligible_post_lockup,Number of shares eligible for sale after lockup agreement or restriction period expires,VECTOR,19%,1,1
shares_sold_by_existing_shareholders,Actual number of shares sold by selling shareholders or the company in the offering,VECTOR,9%,1,1
total_manager_fee_amount,"Total manager's fee (gross spread), expressed in dollars per share or bond",VECTOR,27%,0,0
total_proceeds_with_overallotment,Proceeds amount of the issue in this market plus the overallotment amount sold in this market,VECTOR,28%,0,0
total_tranche_count,Total number of tranches (distinct parts/loans) within the loan package,VECTOR,38%,1,1
total_transaction_value,"Total syndicated loan package amount in US dollars, summing all tranches across markets",VECTOR,38%,0,0
underwriting_fee_amount,"Portion of underwriting fee paid to lead/co-managers, expressed in dollars per share or bond",VECTOR,27%,0,0
years_to_final_maturity,Number of years from offer date to final maturity,VECTOR,38%,0,0
