Field,Description,Type,Coverage,Users,Alphas
fcf_yield_multiplied_forward_roe,"Product of trailing twelve-month free cash flow yield and forward return on equity (ROE), typically calculated by multiplying TTM FCF per share with next period’s ROE, scaled by price",MATRIX,97%,8,14
fcf_yield_times_forward_roe,Product of trailing twelve-month free cash flow yield and next four-quarter forward return on equity,MATRIX,100%,4,4
fcf_yield_times_forward_roe_2,"Product of trailing twelve-month free cash flow yield and forward one-year return on equity, scaled by price",MATRIX,100%,2,3
fifteen_to_thirtysix_week_price_ratio,Stock price ratio measured over past 15-36 weeks; price momentum indicator,MATRIX,100%,2,2
fifty_to_two_hundred_day_price_ratio,50-day moving average price divided by 200-day moving average price; medium-term momentum indicator,MATRIX,100%,1,1
financial_statement_value_score,Financial Statement Valuation (submodule of Value Analyst II),MATRIX,100%,5,6
five_year_dividend_growth_rate_2,Five-year dividend growth rate,MATRIX,33%,2,2
five_year_eps_stability,Standard deviation of last five years’ trailing twelve-month EPS divided by their mean.,MATRIX,100%,4,5
five_year_eps_trend_r_squared_2,"R-squared of the five-year trailing twelve-month EPS trend line, indicating earnings trend fit.",MATRIX,100%,2,2
five_year_eps_trend_slope_2,Slope coefficient of the five-year trailing twelve-month EPS trend line.,MATRIX,100%,2,2
fixed_cash_to_current_liabilities_ratio,"Ratio of cash and equivalents to current liabilities, using a fixed calculation method.",MATRIX,50%,2,4
forward_book_value_to_price,Forward-looking book value per share divided by closing price.,MATRIX,100%,1,1
forward_cash_flow_to_price,Forward-looking cash flows per share divided by price.,MATRIX,100%,3,4
forward_ebitda_to_enterprise_value_2,Forward-looking EBITDA divided by enterprise value.,MATRIX,100%,2,2
forward_median_earnings_yield,Leading 12-Month Median Earnings Yield,MATRIX,46%,3,4
forward_sales_to_price,Forward-looking sales per share divided by trading price.,MATRIX,100%,2,2
forward_two_year_eps_growth,"2-Year Ahead EPS Growth; forecasted EPS for fiscal year 2 minus year 1, scaled by price",MATRIX,46%,0,0
forward_two_year_eps_growth_rate,"Projected two-year-ahead EPS growth, defined as the difference between FY2 and FY1 forecasted earnings scaled by price",MATRIX,100%,5,5
fundamental_growth_module_score,Fundamental Growth (submodule of Momentum Analyst II),MATRIX,100%,1,1
fy1_eps_estimate_dispersion_2,FY1 EPS Estimates Dispersion,MATRIX,44%,1,1
fy2_eps_estimate_dispersion,"Dispersion of FY2 EPS analyst estimates, calculated as standard deviation divided by the mean of forecasts",MATRIX,100%,2,2
global_dividend_model_composite_score,Composite Global Dividend factor for the stock,MATRIX,46%,0,0
gross_profit_margin_ttm_2,Trailing twelve-month gross profit margin.,MATRIX,100%,3,5
gross_profit_to_assets_ratio,Trailing twelve-month gross profit to assets ratio.,MATRIX,100%,2,3
high_low_eps_revision_sum,Street revision confidence: sum of changes in highest and lowest FY1 EPS estimates over three months,MATRIX,100%,2,2
housing_starts_indicator,Housing Starts Sensitivity,MATRIX,100%,3,4
implied_minus_realized_volatility_2,Volatility Spread,MATRIX,97%,11,12
implied_option_volatility,"Implied volatility derived from options prices, indicating expected future stock volatility",MATRIX,97%,7,12
income_statement_value_score,Investor Sentiment (submodule of Value Analyst II),MATRIX,100%,5,5
industrial_production_indicator,Industrial Production Sensitivity: measures the sensitivity of a stock’s performance to changes in industrial production (macro factor exposure),MATRIX,100%,2,3
industry_adjusted_doubtful_receivables,Industry-adjusted annual doubtful accounts receivable; asset-scaled minus industry mean,MATRIX,56%,3,3
industry_rel_ttm_sales_to_ev,"Industry-relative ratio of trailing twelve month sales to enterprise value, used for valuation comparison",MATRIX,100%,3,3
industry_relative_book_to_market,Book-to-market ratio compared to industry average; valuation measure relative to industry,MATRIX,100%,4,4
industry_relative_ebitda_to_price,TTM EBITDA-to-Price ratio compared to industry average; valuation metric relative to industry,MATRIX,99%,2,2
industry_relative_eps_to_price,TTM EPS-to-Price ratio compared to industry average; valuation measure relative to industry,MATRIX,100%,1,1
industry_relative_fcf_to_price,TTM Free Cash Flow-to-Price ratio compared to industry average; valuation metric relative to industry,MATRIX,100%,0,0
industry_relative_return_4w,"4-week stock return relative to industry average, normalized by industry standard deviation",MATRIX,100%,4,5
industry_relative_return_5d,"5-day stock return relative to industry average, normalized by industry standard deviation",MATRIX,100%,5,5
industry_relative_sales_to_price,"Sales-to-price ratio less industry average, deflated by industry standard deviation.",MATRIX,100%,2,2
inflation_rate_indicator,Sensitivity of the company’s stock to changes in the inflation rate,MATRIX,100%,3,4
interest_coverage_ratio_5,Interest Coverage,MATRIX,43%,1,1
inventory_change_avg_assets,"Change in inventory relative to average total assets, often used to assess operational or financial efficiency",MATRIX,93%,2,2
inverse_peg_earnings_growth,"Inverse of PEG ratio: next four-quarters’ earnings estimate times long-term growth rate, scaled by price",MATRIX,74%,1,1
inverse_peg_ratio,Inverse of PEG Ratio,MATRIX,100%,4,5
inverse_peg_ratio_2,Inverse of PEG Ratio,MATRIX,100%,2,2
lagged_inverse_peg_ratio,Lagged Inverse of PEG Ratio,MATRIX,82%,3,3
latin_america_sales_exposure,Proportion of company sales from Latin America,MATRIX,79%,5,5
liquidity_cash_to_liabilities_ratio,"Liquidity ratio calculated as cash and equivalents divided by current liabilities, using a fixed formula.",MATRIX,85%,4,6
long_term_earnings_growth_forecast,"Long-term earnings growth rate estimate, typically from consensus analysts such as I/B/E/S",MATRIX,100%,0,0
long_term_growth_estimate,"Long-term growth rate estimate for the company, typically sourced from analyst consensus",MATRIX,100%,0,0
long_term_growth_estimate_2,Long-term growth rate forecast (I/B/E/S or First Call),MATRIX,45%,0,0
long_term_growth_forecast_2,Long-term earnings growth rate forecast (typically I/B/E/S consensus),MATRIX,85%,1,1
market_volatility_index,Sensitivity of stock or portfolio to market volatility as measured by the VIX index,MATRIX,100%,7,7
mdl177_2_5yearrelativevaluefactor_rel5ybp,"5-year Relative Book-to-Market: current book-to-market minus the 60-month average, scaled by standard deviation",MATRIX,85%,101,169
mdl177_2_5yearrelativevaluefactor_rel5ycfp,"5-year Relative Trailing 12-Month Cash Flow-to-Price: current TTM cash flow-to-price minus the 60-month average, scaled by standard deviation",MATRIX,83%,23,27
mdl177_2_5yearrelativevaluefactor_rel5ycoreepsp,"5-year Relative Trailing 12-Month Core Earnings-to-Price: current TTM core earnings-to-price minus the 60-month average, scaled by standard deviation",MATRIX,81%,52,140
mdl177_2_5yearrelativevaluefactor_rel5ydivp,"5-year Relative Trailing 12-Month Dividend Yield: current dividend yield minus the 60-month average, scaled by standard deviation",MATRIX,51%,24,25
mdl177_2_5yearrelativevaluefactor_rel5yebitdap,"5-year Relative Trailing 12-Month EBITDA-to-Price: current TTM EBITDA per share-to-price minus the 60-month average, scaled by standard deviation",MATRIX,77%,31,50
mdl177_2_5yearrelativevaluefactor_rel5yep,"5-year Relative Trailing 12-Month Earnings-to-Price: current TTM EPS before extra items-to-price minus the 60-month average, scaled by standard deviation",MATRIX,80%,32,102
mdl177_2_5yearrelativevaluefactor_rel5yfcfp,"5-year Relative Trailing 12-Month Free Cash Flow-to-Price: current TTM free cash flow-to-price minus the 60-month average, scaled by standard deviation",MATRIX,81%,31,39
mdl177_2_5yearrelativevaluefactor_rel5yfwdep,"5-year Relative Leading 12-Month Earnings Yield: next 4-quarter consensus analyst earnings-to-price ratio minus the 60-month average, scaled by the standard deviation",MATRIX,87%,629,2191
mdl177_2_5yearrelativevaluefactor_rel5yocfp,"5-year Relative Trailing 12-Month Operating Cash Flow-to-Price: current TTM operating cash flow-to-price minus the 60-month average, scaled by standard deviation",MATRIX,81%,27,36
mdl177_2_5yearrelativevaluefactor_rel5ysp,"5-year Relative Trailing 12-Month Sales-to-Price: current TTM sales-to-price minus the 60-month average, scaled by standard deviation",MATRIX,80%,85,112
mdl177_2_deepvaluefactor_acqmul,Most recent invested capital divided by trailing 12-month EBITDA,MATRIX,83%,19,26
mdl177_2_deepvaluefactor_bp,Book value per share divided by month-end trading price (book-to-market ratio),MATRIX,100%,102,189
mdl177_2_deepvaluefactor_cashp,Most recently reported cash and equivalents per share divided by trading price,MATRIX,93%,50,208
mdl177_2_deepvaluefactor_cashsev,Cash and equivalents divided by enterprise value,MATRIX,93%,50,124
mdl177_2_deepvaluefactor_coreepsp,Trailing 12-month core earnings per share from operations (excludes special items) divided by trading price,MATRIX,100%,48,125
mdl177_2_deepvaluefactor_curep,"Current Earnings Yield (sum of recent 3 quarters EPS and analyst estimates, divided by price)",MATRIX,97%,309,857
mdl177_2_deepvaluefactor_divyield,Trailing 12-month dividends per share divided by month-end trading price (dividend yield),MATRIX,100%,39,82
mdl177_2_deepvaluefactor_ebitdaev,Trailing 12-month EBITDA divided by enterprise value,MATRIX,100%,63,180
mdl177_2_deepvaluefactor_ebitdap,Trailing 12-month EBITDA per share divided by month-end trading price,MATRIX,100%,47,111
mdl177_2_deepvaluefactor_ebop,Edwards–Bell–Ohlson value-to-price ratio,MATRIX,90%,69,124
mdl177_2_deepvaluefactor_estep,Forward 12-month median earnings-to-price (earnings yield),MATRIX,100%,175,415
mdl177_2_deepvaluefactor_f12mepssev,Forward 12-month earnings per share divided by enterprise value,MATRIX,99%,107,326
mdl177_2_deepvaluefactor_fcfp,Leading 12-Month Median Earnings Yield,MATRIX,98%,243,751
mdl177_2_deepvaluefactor_fwdep,Forward 12-month earnings-to-price ratio (mean consensus EPS divided by trading price),MATRIX,100%,175,350
mdl177_2_deepvaluefactor_indidivy,Indicated dividend yield,MATRIX,100%,92,185
mdl177_2_deepvaluefactor_navp,Most recent net asset value per share divided by price,MATRIX,100%,80,165
mdl177_2_deepvaluefactor_nnastp,Net current assets per share (current assets minus total liabilities) divided by trading price,MATRIX,84%,30,63
mdl177_2_deepvaluefactor_past,Price-to-total assets ratio (month-end trading price divided by total assets per share),MATRIX,100%,30,63
mdl177_2_deepvaluefactor_pdy,Indicated dividend yield,MATRIX,71%,230,409
mdl177_2_deepvaluefactor_proformaep,Trailing 12-month pro forma earnings-to-price (excludes special items),MATRIX,96%,92,183
mdl177_2_deepvaluefactor_ttmcapexp,Trailing 12-month capital expenditures per share divided by trading price,MATRIX,100%,47,78
mdl177_2_deepvaluefactor_ttmcfp,Trailing 12-month cash flow (net income plus depreciation) per share divided by trading price,MATRIX,100%,38,83
mdl177_2_deepvaluefactor_ttmepa,Trailing 12-month earnings per share after special items divided by trading price,MATRIX,100%,50,127
mdl177_2_deepvaluefactor_ttmepb,Trailing 12-month earnings per share before non-recurring items divided by trading price,MATRIX,100%,49,132
mdl177_2_deepvaluefactor_ttmfcfev,Trailing 12-month free cash flow divided by enterprise value,MATRIX,100%,85,245
mdl177_2_deepvaluefactor_ttmfcfp,Trailing 12-month free cash flow per share divided by month-end trading price (operating cash flow minus capital expenditures and cash dividends),MATRIX,100%,81,218
mdl177_2_deepvaluefactor_ttmgfp,Trailing 12-month growth flow-to-price (GAAP earnings plus R&D) per share divided by trading price,MATRIX,100%,43,115
mdl177_2_deepvaluefactor_ttmocfp,Trailing 12-month operating cash flow per share divided by trading price,MATRIX,100%,138,256
mdl177_2_deepvaluefactor_ttmpiqp,Trailing 12-month pretax income per share (operating plus nonoperating) divided by trading price,MATRIX,100%,36,55
mdl177_2_deepvaluefactor_ttmsaleev,Trailing 12-month sales divided by enterprise value,MATRIX,100%,40,67
mdl177_2_deepvaluefactor_ttmsp,Trailing 12-month sales per share divided by month-end trading price,MATRIX,100%,40,65
mdl177_2_deepvaluemodel2_dv_currroe,"Current return on equity for the stock, computed as net income divided by shareholders’ equity for the most recent reporting period",MATRIX,100%,66,173
mdl177_2_deepvaluemodel_chgshare,Percent change in a company's shares outstanding compared to one year ago,MATRIX,100%,38,45
mdl177_2_deepvaluemodel_dv_yoychgat,Year-over-year change in asset turnover; measures the difference in a company's asset turnover ratio compared to one year ago,MATRIX,96%,23,37
mdl177_2_deepvaluemodel_dvm_composite,Composite deep value score for the stock; an integrated model-based measure aggregating multiple deep value signals,MATRIX,100%,37,57
mdl177_2_deepvaluemodel_indidivy,Indicated dividend yield; the projected annual dividend divided by current stock price,MATRIX,100%,50,175
mdl177_2_deepvaluemodel_ttmfcfev,Trailing twelve month free cash flow to enterprise value ratio; reflects free cash flow over the past year relative to enterprise value,MATRIX,98%,39,74
mdl177_2_earningmomentumfactor400_chg6mltg,Percent change in consensus long-term earnings growth forecast compared to 6 months ago,MATRIX,76%,16,25
mdl177_2_earningmomentumfactor400_cvfy1eps,Coefficient of variance (dispersion) in FY1 EPS consensus estimates,MATRIX,96%,25,73
mdl177_2_earningmomentumfactor400_cvfy2eps,"Dispersion of fiscal year 2 EPS analyst forecasts, measured as the standard deviation divided by the mean",MATRIX,96%,41,104
mdl177_2_earningmomentumfactor400_dypeg,"Reciprocal of the dividend yield–adjusted PEG ratio, a valuation metric",MATRIX,74%,40,90
mdl177_2_earningmomentumfactor400_egp,"Inverse of PEG Ratio, calculated as next 4-quarter's earnings estimate times long-term growth rate scaled by price",MATRIX,74%,16,27
mdl177_2_earningmomentumfactor400_epsrm,"Magnitude of the 3-month change in median FY1 consensus EPS estimate, scaled",MATRIX,81%,31,80
mdl177_2_earningmomentumfactor400_fcfroey1p,Product of trailing 12-month free cash flow yield and forward return on equity,MATRIX,97%,41,93
mdl177_2_earningmomentumfactor400_fqsurstd,Most recent standardized earnings surprise,MATRIX,91%,38,84
mdl177_2_earningmomentumfactor400_fy1epsskew,Skewness of the distribution of leading 12-month EPS consensus estimates,MATRIX,95%,25,40
mdl177_2_earningmomentumfactor400_hlep,"Street revision confidence: sum of changes in highest and lowest FY1 earnings estimates over 3 months, scaled",MATRIX,100%,27,52
mdl177_2_earningmomentumfactor400_lagegp,"Lagged Inverse of PEG Ratio : It is defined as the trailing 12-month earnings per share before extraordinary items times the change in yearly trailing 12-month sales per share growth rate, divided by trading price.",MATRIX,82%,19,42
mdl177_2_earningmomentumfactor400_ltg,Consensus long-term expected annual earnings growth rate,MATRIX,85%,16,21
mdl177_2_earningmomentumfactor400_numrevq1,Net number of upward minus downward revisions for fiscal quarter 1 EPS forecasts,MATRIX,100%,43,133
mdl177_2_earningmomentumfactor400_numrevy1,Net number of upward minus downward revisions in FY1 EPS forecasts,MATRIX,100%,30,62
mdl177_2_earningmomentumfactor400_perg,"Risk-adjusted PEG ratio: price divided by next year’s EPS forecast, scaled by average long-term growth and multiplied by 36-month beta",MATRIX,74%,45,147
mdl177_2_earningmomentumfactor400_q1aepsg,EPS growth estimate for next fiscal quarter,MATRIX,94%,145,432
mdl177_2_earningmomentumfactor400_qepsferr,Forecast error for the prior fiscal quarter’s EPS estimates,MATRIX,93%,107,231
mdl177_2_earningmomentumfactor400_ratrev6m,Average change in analyst recommendation (street rating) over previous 6 months,MATRIX,98%,35,43
mdl177_2_earningmomentumfactor400_rev1q1,Change in fiscal quarter 1 EPS forecast compared to the prior period,MATRIX,100%,68,113
mdl177_2_earningmomentumfactor400_rev3y1,3-month change in FY1 EPS forecast,MATRIX,100%,24,35
mdl177_2_earningmomentumfactor400_rev3y2,3-month change in FY2 EPS forecast,MATRIX,100%,16,21
mdl177_2_earningmomentumfactor400_rev6,Averaged revision in consensus FY1 EPS estimates over the last 6 months,MATRIX,98%,32,74
mdl177_2_earningmomentumfactor400_salesurp,"Sales Surprise, indicating the difference between reported and expected sales",MATRIX,89%,53,141
mdl177_2_earningmomentumfactor400_stdevfy1epsp,Standard deviation of FY1 EPS estimates scaled by price,MATRIX,97%,25,61
mdl177_2_earningmomentumfactor400_stdevfy2epsp,Standard deviation of FY2 EPS estimates scaled by price,MATRIX,97%,69,97
mdl177_2_earningmomentumfactor400_stockrating,Consensus analyst recommendation for the company,MATRIX,100%,32,90
mdl177_2_earningmomentumfactor400_sucf,Standardized Unexpected Cash Flow,MATRIX,89%,21,41
mdl177_2_earningmomentumfactor400_sue,"Standardized Unexpected Earnings, representing the earnings surprise relative to analyst expectations in standardized form",MATRIX,92%,22,33
mdl177_2_earningmomentumfactor400_surp,"Earnings surprise: actual EPS minus forecast, scaled by price at quarter end",MATRIX,97%,101,204
mdl177_2_earningmomentumfactor400_y1aepsg,EPS growth estimate for next fiscal year,MATRIX,92%,28,48
mdl177_2_earningmomentumfactor400_y2aepsg,EPS growth estimate for two years ahead,MATRIX,100%,35,88
mdl177_2_earningmomentumfactor400_y2repsg,Projected EPS growth over two years,MATRIX,98%,53,80
mdl177_2_earningmomentumfactor400_y3sur,Volatility-adjusted projected EPS growth over the next 3 years,MATRIX,81%,10,10
mdl177_2_earningsqualityfactor_chgsgasale,Difference between the yearly change in quarterly SG&A expenses and the yearly change in quarterly sales,MATRIX,89%,25,34
mdl177_2_earningsqualityfactor_chgshare,Percent change in number of outstanding shares compared to one year ago,MATRIX,100%,79,129
mdl177_2_earningsqualityfactor_cogsinvt,Absolute value of the difference between yearly percent change in trailing 12-month cost of goods sold and yearly percent change in inventory level,MATRIX,59%,11,17
mdl177_2_earningsqualityfactor_dpcapex,Absolute value of the difference between yearly percent change in trailing 12-month depreciation expense and yearly percent change in trailing 12-month capital expenditure,MATRIX,95%,39,183
mdl177_2_earningsqualityfactor_epschgetr,Trailing 12-month pre-tax income per share times the difference between current and prior year effective tax rates (tax expense divided by pre-tax income),MATRIX,86%,7,9
mdl177_2_earningsqualityfactor_erc,Earnings Response Coefficient,MATRIX,86%,14,18
mdl177_2_earningsqualityfactor_indrelrecd_,"A stock’s asset-adjusted annual doubtful receivables minus the industry average, deflated by standard deviation of industry receivables",MATRIX,56%,9,13
mdl177_2_earningsqualityfactor_ncfeps,Absolute value of the difference between the yearly percent change in trailing 12-month operating cash flow per share and the yearly percent change in trailing 12-month diluted EPS before extraordinary items,MATRIX,76%,15,33
mdl177_2_earningsqualityfactor_opincltd,Difference between the yearly percent change in operating income and the yearly percent change in long-term debt,MATRIX,77%,20,25
mdl177_2_earningsqualityfactor_saleeps,Absolute value of the difference between the yearly percent change in trailing 12-month sales per share and the yearly percent change in trailing 12-month diluted earnings per share before extraordinary items,MATRIX,76%,20,42
mdl177_2_earningsqualityfactor_salegpm,Difference between the yearly change in the most recent reported quarterly sales and the yearly change in quarterly gross profit margin,MATRIX,87%,14,19
mdl177_2_earningsqualityfactor_salerec,Difference between the yearly percent change in trailing 12-month sales and the yearly percent change in accounts receivable,MATRIX,87%,96,285
mdl177_2_earningsqualityfactor_ttmaccu,"Difference between trailing 12-month net income and trailing 12-month operating cash flow, scaled by beginning total assets",MATRIX,100%,69,217
mdl177_2_earningsqualityfactor_uaccl,"Difference between current accrued liabilities and expected levels, scaled by total assets",MATRIX,62%,19,22
mdl177_2_earningsqualityfactor_uap,"Difference between current accounts payable and expected level (prior year's balance multiplied by COGS growth in trailing 12 months), scaled by total assets",MATRIX,75%,215,1026
mdl177_2_earningsqualityfactor_uar,"Difference between current accounts receivable and expected level (prior year's balance multiplied by sales growth in trailing 12 months), scaled by total assets",MATRIX,89%,46,97
mdl177_2_earningsqualityfactor_udep,"Difference between trailing 12-month depreciation expenses and expected depreciation expenses (prior year’s balance multiplied by growth in total fixed assets), scaled by total assets",MATRIX,97%,47,111
mdl177_2_earningsqualityfactor_uinv,"Difference between current inventory level and expected inventory level, likely scaled by assets",MATRIX,79%,25,78
mdl177_2_earningsqualityfactor_wcacc,"Sum of changes in receivables, inventory, payables, taxes, assets, and liabilities to measure working capital accruals",MATRIX,93%,39,230
mdl177_2_earningsqualityfactor_yoychgaa,"Trailing 12-month income before extra items less trailing 12-month operating cash flow, scaled by average total assets, minus same metric one year ago",MATRIX,100%,28,84
mdl177_2_garpanalystmodel_qgp_alert,"Ranking indicator highlighting stocks that trigger specific GARP alert signals, possibly for rapid reassessment or attention",MATRIX,100%,41,120
mdl177_2_garpanalystmodel_qgp_avgrating,"Average of analyst ratings for the stock, reflecting consensus analyst opinion",MATRIX,100%,33,47
mdl177_2_garpanalystmodel_qgp_capeff,"Measurement of how efficiently a company utilizes its capital/resources, ranked relative to peers",MATRIX,99%,377,1375
mdl177_2_garpanalystmodel_qgp_chgvaluation,"Three-month change in valuation metrics, tracking how a stock's valuation measures have evolved over the past quarter",MATRIX,96%,17,29
mdl177_2_garpanalystmodel_qgp_composite,Composite score aggregating multiple GARP-specific metrics to represent overall attractiveness based on GARP principles,MATRIX,98%,40,119
mdl177_2_garpanalystmodel_qgp_growthval,"Valuation of a stock adjusted for its growth metrics, used within a GARP (Growth at a Reasonable Price) analyst framework",MATRIX,100%,31,55
mdl177_2_garpanalystmodel_qgp_relgrowth,"Rank comparing a stock’s growth metrics to its peers, emphasizing relative growth within its universe",MATRIX,93%,111,143
mdl177_2_garpanalystmodel_qgp_relpegy,"A rolling ranking of stocks combining their PEGY (Price/Earnings-to-Growth-and-Yield) ratio over a set period, representing value adjusted for growth and yield relative to peers",MATRIX,69%,48,83
mdl177_2_garpanalystmodel_qgp_roefcf,Combined rank measuring both Return on Equity and Free Cash Flow to capture quality and profitability,MATRIX,93%,147,299
mdl177_2_garpanalystmodel_qgp_valuation,"Ranking of a stock's valuation according to GARP analyst metrics, possibly considering price-to-earnings, price-to-book, etc.",MATRIX,99%,74,145
mdl177_2_garpanalystmodel_qgp_vfpriceratio,"Ranking based on the ratio of intrinsic (fundamental, value-based) valuation to market price, indicating relative under/overvaluation",MATRIX,98%,395,940
mdl177_2_garpanalystmodel_qgp_wratingchg,"Six-month weighted change in analyst ratings, capturing recent shifts in analyst opinion",MATRIX,99%,23,60
mdl177_2_garpmodel_gpm_composite,GPM Composite Model,MATRIX,100%,33,128
mdl177_2_globaldevnorthamerica_v502_aci,Abnormal Capital Investment: measures the change in a firm's recent 12-month capital investment intensity compared to its average prior 3-year investment intensity,MATRIX,56%,3,5
mdl177_2_globaldevnorthamerica_v502_acp,"Average Collection Period: average of trailing 12-month accounts receivable times 365 divided by trailing 12-month sales, indicating how long it takes for a company to collect payments",MATRIX,55%,3,3
mdl177_2_globaldevnorthamerica_v502_acqmul,"Acquisition Multiple: most recent invested capital divided by trailing 12-month EBITDA, showing acquisition valuation",MATRIX,55%,4,5
mdl177_2_globaldevnorthamerica_v502_actrtn12m,12-Month Active Return with 1-month Lag: percent change in stock price from month t-13 to t-1,MATRIX,59%,1,1
mdl177_2_globaldevnorthamerica_v502_actrtn18m,18-Month Active Return with 1-Month Lag: percent change in stock price from month t-19 to t-1,MATRIX,58%,4,4
mdl177_2_globaldevnorthamerica_v502_actrtn1m,1-Month Active Return: percent change in stock price from month t-1 to t,MATRIX,61%,3,3
mdl177_2_globaldevnorthamerica_v502_actrtn24m,24-Month Active Return with 1-Month Lag: percent change in stock price from month t-25 to t-1,MATRIX,57%,5,7
mdl177_2_globaldevnorthamerica_v502_actrtn2m,2-Month Active Return: percent change in stock price from month t-2 to t,MATRIX,61%,3,3
mdl177_2_globaldevnorthamerica_v502_actrtn36m,36-Month Active Return with 1-Month Lag: percent change in stock price from month t-37 to t-1,MATRIX,55%,11,15
mdl177_2_globaldevnorthamerica_v502_actrtn3m,3-Month Active Return: percent change in stock price from month t-3 to t,MATRIX,61%,4,4
mdl177_2_globaldevnorthamerica_v502_actrtn60m,60-Month Active Return with 1-Month Lag: percent change in stock price from month t-61 to t-1,MATRIX,51%,2,2
mdl177_2_globaldevnorthamerica_v502_actrtn6m,6-Month Active Return with 1-Month Lag: percent change in stock price from month t-7 to t-1,MATRIX,60%,2,2
mdl177_2_globaldevnorthamerica_v502_actrtn9m,9-Month Active Return with 1-Month Lag: percent change in stock price from month t-10 to t-1,MATRIX,60%,3,4
mdl177_2_globaldevnorthamerica_v502_alpha60m,"60-Month Alpha: intercept from regression of stock's monthly return versus S&P 500 monthly return for the past 60 months, representing risk-adjusted outperformance",MATRIX,51%,42,42
mdl177_2_globaldevnorthamerica_v502_app,"Average Payable Period: average of trailing 12-month accounts payable times 365 divided by trailing 12-month cost of goods sold, indicating how long a company takes to pay suppliers",MATRIX,48%,6,6
mdl177_2_globaldevnorthamerica_v502_aqi,"Asset Quality Index: year-over-year change of 1 minus the ratio of current assets plus PP&E to total assets, reflecting asset quality improvement or deterioration",MATRIX,49%,15,28
mdl177_2_globaldevnorthamerica_v502_aspanratio,"Operating assets minus operating liabilities for the quarter, divided by lagged total assets, a balance sheet efficiency measure",MATRIX,55%,15,44
mdl177_2_globaldevnorthamerica_v502_astcomp,"Asset Composition: total current assets from the most recent quarter divided by total assets from the same quarter, indicating the proportion of current assets",MATRIX,50%,30,38
mdl177_2_globaldevnorthamerica_v502_astto,"Assets Turnover Ratio: trailing 12-month sales divided by most recent quarterly assets, measuring efficiency of asset usage in generating sales",MATRIX,61%,7,7
mdl177_2_globaldevnorthamerica_v502_bdi,Basic Defensive Interval: number of days a company can cover daily operating expenses solely from its cash and receivables,MATRIX,52%,10,12
mdl177_2_globaldevnorthamerica_v502_beta,"60-Month Beta: measure of stock's sensitivity to market movements, calculated as a weighted average (0.67 × 60-month beta + 0.33 × beta) using covariance of stock and S&P 500 monthly returns",MATRIX,53%,6,6
