Field,Description,Type,Coverage,Users,Alphas
anl15_bps_gr_cal_fy1_mean,Group-level weighted average BPS for calendarized Fiscal Year 1,MATRIX,100%,82,450
anl15_bps_gr_cal_fy1_pe,Weighted average price-to-earnings ratio for calendarized Fiscal Year 1 aggregated at group level,MATRIX,100%,105,290
anl15_bps_gr_cal_fy1_st_dev,Group-level weighted average standard deviation of consensus BPS forecasts for calendarized Fiscal Year 1,MATRIX,100%,91,363
anl15_bps_gr_cal_fy1_total,The total of book value per share(BPS) estimation for the calendarized one fiscal year aggregated within GICS group grouping.,MATRIX,100%,72,198
anl15_bps_gr_cal_fy2_1m_chg,"Group-level weighted one-month percent change in calendarized Fiscal Year 2 BPS forecasts, using a constant sample",MATRIX,100%,86,248
anl15_bps_gr_cal_fy2_3m_chg,"Weighted three-month percent change in calendarized FY2 BPS forecasts, using a constant sample, at the group level in the AMR region",MATRIX,100%,46,92
anl15_bps_gr_cal_fy2_6m_chg,"Group-level weighted six-month percent change in earnings forecasts for calendarized Fiscal Year 2, using a constant sample",MATRIX,100%,92,624
anl15_bps_gr_cal_fy2_cos,The number of companies with a calendarized two fiscal year book value per share(BPS) estimation within GICS group grouping.,MATRIX,100%,72,215
anl15_bps_gr_cal_fy2_ests,Group-level number of estimates for the calendarized FY2 BPS period,MATRIX,100%,49,119
anl15_bps_gr_cal_fy2_gro,"Weighted year-over-year growth in earnings for calendarized Fiscal Year 2, aggregated at group level",MATRIX,100%,78,889
anl15_bps_gr_cal_fy2_mean,Weighted average calendarized FY2 book value per share (BPS) forecast at the group level for the Americas,MATRIX,100%,56,200
anl15_bps_gr_cal_fy2_pe,Weighted average price/earnings ratio for calendarized Fiscal Year 2 at the group level in AMR,MATRIX,100%,76,328
anl15_bps_gr_cal_fy2_st_dev,"Weighted average standard deviation of EPS forecasts for calendarized Fiscal Year 2, aggregated at group level",MATRIX,100%,72,308
anl15_bps_gr_cal_fy2_total,"Total earnings for the calendarized Fiscal Year 2 period (sum of EPS times shares), aggregated at the group level in AMR",MATRIX,100%,48,112
anl15_bps_gr_cal_fy3_1m_chg,Weighted one-month percent change in calendarized Fiscal Year 3 BPS forecasts using a constant sample aggregated at the group level for Japan,MATRIX,100%,100,359
anl15_bps_gr_cal_fy3_3m_chg,Weighted three-month percent change in forecasts for calendarized Fiscal Year 3 using a constant sample aggregated at the group level,MATRIX,100%,71,147
anl15_bps_gr_cal_fy3_6m_chg,"Weighted six-month percent change in calendarized FY3 earnings forecasts (constant-sample), aggregated at the group level",MATRIX,99%,90,251
anl15_bps_gr_cal_fy3_cos,The number of companies with a calendarized three fiscal year book value per share(BPS) estimation within GICS group grouping.,MATRIX,100%,74,233
anl15_bps_gr_cal_fy3_ests,Number of estimates for calendarized Fiscal Year 3 aggregated at the group level,MATRIX,100%,80,523
anl15_bps_gr_cal_fy3_gro,"Weighted year-over-year growth in earnings for calendarized Fiscal Year 3, aggregated at the group level for Asia",MATRIX,100%,64,223
anl15_bps_gr_cal_fy3_mean,"Weighted average EPS for calendarized Fiscal Year 3, aggregated at the group level in AMR",MATRIX,100%,56,175
anl15_bps_gr_cal_fy3_pe,Group-level weighted average price/earnings ratio based on calendarized Fiscal Year 3 forecasts,MATRIX,100%,68,201
anl15_bps_gr_cal_fy3_st_dev,The weighted average standard deviation of book value per share(BPS) estimation for the calendarized three fiscal year aggregated within GICS group grouping.,MATRIX,99%,69,119
anl15_bps_gr_cal_fy3_total,Total sum of Fiscal Year 3 estimates aggregated at group level,MATRIX,100%,47,110
anl15_bps_gr_fy1_cos_dn,The number of companies for which book value per share(BPS) estimation for the calendarized one fiscal year has been lowered from last month within GICS group grouping.,MATRIX,100%,77,163
anl15_bps_gr_fy1_cos_up,The number of companies for which book value per share(BPS) estimation for the calendarized one fiscal year has been raised from last month within GICS group grouping.,MATRIX,100%,62,151
anl15_bps_gr_fy1_ests_dn,Number of Fiscal Year 1 estimates lowered since last month aggregated at group level,MATRIX,100%,80,197
anl15_bps_gr_fy1_ests_up,"Number of Fiscal Year 1 estimates raised since last month, aggregated at the group level in AMR",MATRIX,100%,60,134
anl15_bps_gr_fy2_cos_dn,Number of companies in the group whose FY2 consensus BPS has been lowered since last month,MATRIX,100%,63,158
anl15_bps_gr_fy2_cos_up,Group-level number of companies whose calendarized FY2 consensus BPS was raised since last month,MATRIX,100%,61,133
anl15_bps_gr_fy2_ests_dn,Number of Fiscal Year 2 estimates lowered since last month aggregated at group level,MATRIX,100%,55,127
anl15_bps_gr_fy2_ests_up,Group-level count of Fiscal Year 2 BPS (book value per share) estimates that were revised upward since last month,MATRIX,100%,71,435
anl15_bps_gr_fy3_cos_dn,Group-level number of companies for which the calendarized Fiscal Year 3 mean has been lowered since last month,MATRIX,100%,57,137
anl15_bps_gr_fy3_cos_up,Number of companies whose calendarized FY3 BPS consensus has been raised since last month at the group level,MATRIX,100%,51,86
anl15_bps_gr_fy3_ests_dn,"Number of calendarized Fiscal Year 3 estimates that were revised downward since last month, aggregated at the group level for Asia",MATRIX,100%,58,129
anl15_bps_gr_fy3_ests_up,Group-level number of calendarized FY3 estimates raised since last month,MATRIX,100%,48,334
anl15_bps_ind_12_m_1m_chg,Industry-level weighted one-month percent change in 12-month forward BPS forecasts,MATRIX,99%,66,456
anl15_bps_ind_12_m_3m_chg,"Weighted three-month percent change in 12-month forward earnings forecasts, aggregated at industry level",MATRIX,99%,39,106
anl15_bps_ind_12_m_6m_chg,Weighted six-month percent change in 12-month forward earnings forecasts aggregated at industry level,MATRIX,99%,43,86
anl15_bps_ind_12_m_cos,The number of companies with a 12 month forward mean book value per share(BPS) estimation within GICS industry grouping.,MATRIX,99%,96,301
anl15_bps_ind_12_m_cos_dn,Number of companies with a lowered forward 12-month BPS consensus since last month at the industry level,MATRIX,98%,55,94
anl15_bps_ind_12_m_cos_up,Industry-level number of companies whose 12-month forward mean BPS was raised since last month,MATRIX,98%,55,86
anl15_bps_ind_12_m_ests,"Number of estimates for the trailing 12-month period, aggregated at the industry level in Europe",MATRIX,99%,105,283
anl15_bps_ind_12_m_ests_dn,Pro-rated number of 12-month forward estimates lowered since last month aggregated at the industry level,MATRIX,96%,72,279
anl15_bps_ind_12_m_ests_up,Pro‑rated number of 12‑month forward estimates raised since last month at the industry level,MATRIX,95%,30,52
anl15_bps_ind_12_m_gro,The weighted 12 month forward year over year growth of book value per share(BPS) estimation aggregated within GICS industry grouping.,MATRIX,99%,81,211
anl15_bps_ind_12_m_mean,Weighted average forward 12-month EPS aggregated at the industry level,MATRIX,99%,48,131
anl15_bps_ind_12_m_pe,"Weighted average price/earnings ratio based on 12-month forward earnings, aggregated at the industry level in AMR",MATRIX,99%,66,147
anl15_bps_ind_12_m_st_dev,Weighted average standard deviation of forward 12-month BPS forecasts aggregated at the industry level for Japan,MATRIX,99%,55,133
anl15_bps_ind_12_m_total,Total earnings for forward 12 months aggregated at industry level,MATRIX,99%,70,123
anl15_bps_ind_12_m_tr_mean,The weighted average of 12 month trailing book value per share(BPS) aggregated within GICS industry grouping.,MATRIX,99%,40,75
anl15_bps_ind_18_m_1m_chg,"Industry-level weighted one-month percent change in the 18-month forward BPS consensus, using a constant sample",MATRIX,99%,33,127
anl15_bps_ind_18_m_3m_chg,Industry-level weighted three‑month percent change in 18‑month forward BPS forecasts (constant sample),MATRIX,99%,37,52
anl15_bps_ind_18_m_6m_chg,"Weighted six-month percent change in 18-month forward earnings forecasts, using a constant sample, aggregated at industry level",MATRIX,99%,48,130
anl15_bps_ind_18_m_cos,The number of companies with a 18 month forward mean book value per share(BPS) estimation within GICS industry grouping.,MATRIX,99%,66,527
anl15_bps_ind_18_m_cos_dn,Number of companies with a lowered 18-month forward BPS consensus since last month at the industry level,MATRIX,98%,54,114
anl15_bps_ind_18_m_cos_up,The number of companies for which 18 month forward mean book value per share(BPS) estimation has been raised from last month within GICS industry grouping.,MATRIX,98%,45,82
anl15_bps_ind_18_m_ests,Industry-level number of estimates contributing to the 18-month forward BPS horizon,MATRIX,99%,63,130
anl15_bps_ind_18_m_ests_dn,The 18 month forward pro-rated total number of estimates which have been lowered since last month within GICS industry grouping.,MATRIX,95%,54,118
anl15_bps_ind_18_m_ests_up,The 18 month forward pro-rated total number of estimates which have been raised since last month within GICS industry grouping.,MATRIX,94%,58,149
anl15_bps_ind_18_m_gro,The weighted 18 month forward year over year growth of book value per share(BPS) estimation aggregated within GICS industry grouping.,MATRIX,99%,50,225
anl15_bps_ind_18_m_mean,Weighted average forward 18-month EPS aggregated at the industry level,MATRIX,99%,46,425
anl15_bps_ind_18_m_pe,The weighted average price/earnings ratio based on 18 month forward EPS estimation aggregated within GICS industry grouping.,MATRIX,99%,85,187
anl15_bps_ind_18_m_st_dev,Global industry-level weighted average standard deviation of 18-month forward BPS forecasts across constituent companies (as-of-date),MATRIX,99%,33,52
anl15_bps_ind_18_m_total,Total earnings for forward 18 months aggregated at industry level,MATRIX,99%,90,583
anl15_bps_ind_cal_fy0_gro,Year-over-year growth for the current calendarized fiscal year aggregated at the industry level,MATRIX,98%,65,185
anl15_bps_ind_cal_fy0_pe,Industry-level weighted average Price/Earnings ratio for calendarized Fiscal Year 0,MATRIX,99%,63,209
anl15_bps_ind_cal_fy0_total,"Total earnings for the calendarized Fiscal Year 0 period (sum of EPS times shares), aggregated at the industry level in AMR",MATRIX,99%,83,209
anl15_bps_ind_cal_fy0_val,The weighted average of book value per share(BPS) estimation for the current calendarized fiscal year aggregated within GICS industry grouping.,MATRIX,99%,41,80
anl15_bps_ind_cal_fy1_1m_chg,Weighted one-month percent change in earnings forecasts for calendarized Fiscal Year 1 using a constant sample aggregated at industry level,MATRIX,99%,36,143
anl15_bps_ind_cal_fy1_3m_chg,Weighted three-month percent change in calendarized FY1 consensus forecasts aggregated at the industry level (constant sample),MATRIX,99%,34,124
anl15_bps_ind_cal_fy1_6m_chg,Industry-level weighted six-month percent change in calendarized FY1 BPS forecasts (constant sample),MATRIX,99%,44,84
anl15_bps_ind_cal_fy1_cos,"Number of analyst estimates (coverage count) contributing to the FY1 BPS consensus at the industry level, globally",MATRIX,99%,54,128
anl15_bps_ind_cal_fy1_ests,"Total number of estimates for calendarized Fiscal Year 1, aggregated at the industry level in AMR",MATRIX,99%,35,53
anl15_bps_ind_cal_fy1_gro,Weighted year-over-year growth for calendarized Fiscal Year 1 aggregated at industry level,MATRIX,99%,36,77
anl15_bps_ind_cal_fy1_mean,Weighted average consensus BPS for calendarized Fiscal Year 1 at the industry level in the AMR region,MATRIX,99%,42,103
anl15_bps_ind_cal_fy1_pe,Weighted average price-to-earnings ratio for calendarized Fiscal Year 1 aggregated at industry level,MATRIX,99%,54,85
anl15_bps_ind_cal_fy1_st_dev,"Weighted average standard deviation of EPS forecasts for calendarized Fiscal Year 1, aggregated at the industry level in AMR",MATRIX,99%,37,61
anl15_bps_ind_cal_fy1_total,The total of book value per share(BPS) estimation for the calendarized one fiscal year aggregated within GICS industry grouping.,MATRIX,99%,50,97
anl15_bps_ind_cal_fy2_1m_chg,Weighted one-month percent change in calendarized FY2 consensus forecasts aggregated at the industry level (constant sample),MATRIX,99%,31,45
anl15_bps_ind_cal_fy2_3m_chg,Weighted three-month percent change in forecasts for calendarized Fiscal Year 2 using a constant sample aggregated at the industry level,MATRIX,99%,30,66
anl15_bps_ind_cal_fy2_6m_chg,Industry-level weighted six-month percent change in earnings forecasts for calendarized Fiscal Year 2 (constant sample),MATRIX,99%,32,55
anl15_bps_ind_cal_fy2_cos,The number of companies with a calendarized two fiscal year book value per share(BPS) estimation within GICS industry grouping.,MATRIX,99%,88,371
anl15_bps_ind_cal_fy2_ests,"Number of estimates for the calendarized Fiscal Year 2 BPS period, aggregated at industry level",MATRIX,99%,70,159
anl15_bps_ind_cal_fy2_gro,Weighted year-over-year growth in earnings for calendarized Fiscal Year 2 aggregated at industry level,MATRIX,99%,56,112
anl15_bps_ind_cal_fy2_mean,"Weighted average EPS for the calendarized Fiscal Year 2 period, aggregated at the industry level for Asia",MATRIX,99%,23,36
anl15_bps_ind_cal_fy2_pe,"Weighted average price-to-earnings ratio for calendarized Fiscal Year 2, aggregated at the industry level in Europe",MATRIX,99%,67,197
anl15_bps_ind_cal_fy2_st_dev,"Weighted average standard deviation (dispersion) of calendarized FY2 BPS forecasts, aggregated at the industry level for the Americas",MATRIX,99%,45,78
anl15_bps_ind_cal_fy2_total,The total of book value per share(BPS) estimation for the calendarized two fiscal year aggregated within GICS industry grouping.,MATRIX,99%,54,174
anl15_bps_ind_cal_fy3_1m_chg,"Industry-level weighted one-month percent change in calendarized FY3 BPS consensus, using a constant sample",MATRIX,97%,29,101
anl15_bps_ind_cal_fy3_3m_chg,"Weighted three-month percent change in calendarized FY3 BPS forecasts, using a constant sample, at the industry level in the AMR region",MATRIX,97%,31,179
anl15_bps_ind_cal_fy3_6m_chg,The weighted six month percent change of book value per share(BPS) estimation for the calendarized three fiscal year aggregated within GICS industry grouping.,MATRIX,93%,34,65
anl15_bps_ind_cal_fy3_cos,The number of companies with a calendarized three fiscal year book value per share(BPS) estimation within GICS industry grouping.,MATRIX,99%,63,125
anl15_bps_ind_cal_fy3_ests,The total number of calendarized three fiscal year book value per share(BPS) estimation within GICS industry grouping.,MATRIX,99%,51,284
anl15_bps_ind_cal_fy3_gro,The weighted year over year growth of book value per share(BPS) estimation for the calendarized three fiscal year aggregated within GICS industry grouping.,MATRIX,98%,54,152
anl15_bps_ind_cal_fy3_mean,"Weighted average BPS for calendarized Fiscal Year 3, aggregated at the industry level",MATRIX,99%,32,62
anl15_bps_ind_cal_fy3_pe,Industry-level weighted average Price/Earnings ratio for calendarized Fiscal Year 3,MATRIX,98%,51,196
anl15_bps_ind_cal_fy3_st_dev,Industry-level weighted average standard deviation of consensus BPS forecasts for calendarized Fiscal Year 3,MATRIX,95%,60,104
anl15_bps_ind_cal_fy3_total,Total earnings for calendarized Fiscal Year 3 aggregated at industry level,MATRIX,99%,47,76
anl15_bps_ind_fy1_cos_dn,The number of companies for which book value per share(BPS) estimation for the calendarized one fiscal year has been lowered from last month within GICS industry grouping.,MATRIX,98%,35,110
anl15_bps_ind_fy1_cos_up,The number of companies for which book value per share(BPS) estimation for the calendarized one fiscal year has been raised from last month within GICS industry grouping.,MATRIX,98%,41,72
anl15_bps_ind_fy1_ests_dn,Number of Fiscal Year 1 estimates lowered since last month aggregated at industry level,MATRIX,98%,47,109
anl15_bps_ind_fy1_ests_up,Number of Fiscal Year 1 estimates raised since last month aggregated at industry level,MATRIX,98%,55,226
anl15_bps_ind_fy2_cos_dn,Industry-level number of companies whose calendarized FY2 consensus BPS was lowered since last month,MATRIX,98%,40,94
anl15_bps_ind_fy2_cos_up,Number of companies for which calendarized Fiscal Year 2 mean has been raised from last month aggregated at industry level,MATRIX,98%,22,46
anl15_bps_ind_fy2_ests_dn,The total number of book value per share(BPS) estimation for the calendarized two fiscal year which have been lowered since last month within GICS industry grouping.,MATRIX,98%,41,82
anl15_bps_ind_fy2_ests_up,Industry-level number of Fiscal Year 2 estimates raised since last month,MATRIX,98%,28,50
anl15_bps_ind_fy3_cos_dn,Number of companies in the industry whose FY3 consensus BPS has been lowered since last month,MATRIX,96%,62,166
anl15_bps_ind_fy3_cos_up,Industry-level number of companies for which calendarized Fiscal Year 3 mean was raised since last month,MATRIX,95%,42,83
anl15_bps_ind_fy3_ests_dn,"Number of calendarized Fiscal Year 3 estimates lowered since last month, aggregated at the industry level in AMR",MATRIX,95%,42,350
anl15_bps_ind_fy3_ests_up,"Number of calendarized Fiscal Year 3 estimates raised since last month, aggregated at industry level",MATRIX,94%,38,84
anl15_bps_s_12_m_1m_chg,Sector-level weighted one-month percent change in 12-month forward BPS forecasts,MATRIX,100%,73,260
anl15_bps_s_12_m_3m_chg,Sector-level weighted three-month percent change in 12-month forward earnings forecasts,MATRIX,100%,45,392
anl15_bps_s_12_m_6m_chg,The weighted six month percent change of 12 month forward book value per share(BPS) estimation aggregated within GICS sector grouping.,MATRIX,100%,65,220
anl15_bps_s_12_m_cos,The number of companies with a 12 month forward mean book value per share(BPS) estimation within GICS sector grouping.,MATRIX,100%,54,98
anl15_bps_s_12_m_cos_dn,Number of companies with lowered 12-month forward consensus mean since last month aggregated at the sector level,MATRIX,100%,87,187
anl15_bps_s_12_m_cos_up,"Number of companies with forward 12-month mean BPS raised since last month, aggregated at the sector level",MATRIX,100%,41,65
anl15_bps_s_12_m_ests,"Number of estimates for the trailing 12-month BPS period, aggregated at the sector level in China",MATRIX,100%,86,948
anl15_bps_s_12_m_ests_dn,Sector-level pro-rated number of 12-month forward estimates lowered since last month,MATRIX,100%,76,573
anl15_bps_s_12_m_ests_up,Sector-level pro-rated number of 12-month forward estimates raised since last month,MATRIX,100%,36,88
anl15_bps_s_12_m_gro,Weighted 12-month forward year-over-year growth in earnings aggregated at sector level,MATRIX,100%,53,118
anl15_bps_s_12_m_mean,Sector-level weighted average forward 12-month BPS,MATRIX,100%,73,159
anl15_bps_s_12_m_pe,"Weighted average price/earnings ratio based on 12-month forward earnings, aggregated at the sector level in AMR",MATRIX,100%,84,431
anl15_bps_s_12_m_st_dev,Sector-level weighted average standard deviation of 12-month forward BPS forecasts,MATRIX,100%,82,162
anl15_bps_s_12_m_total,The total of 12 month forward book value per share(BPS) estimation aggregated within GICS sector grouping.,MATRIX,100%,36,65
anl15_bps_s_12_m_tr_mean,The weighted average of 12 month trailing book value per share(BPS) aggregated within GICS sector grouping.,MATRIX,100%,47,68
anl15_bps_s_18_m_1m_chg,Weighted one-month percent change in 18-month forward earnings forecasts using a constant sample aggregated at sector level,MATRIX,100%,57,236
anl15_bps_s_18_m_3m_chg,"Sector-level weighted three-month percent change in the 18-month forward earnings forecasts, using a constant sample",MATRIX,100%,57,227
anl15_bps_s_18_m_6m_chg,Sector-level weighted six‑month percent change in 18‑month forward BPS forecasts (constant sample),MATRIX,100%,30,68
anl15_bps_s_18_m_cos,The number of companies with a 18 month forward mean book value per share(BPS) estimation within GICS sector grouping.,MATRIX,100%,85,142
anl15_bps_s_18_m_cos_dn,Sector-level number of companies whose 18-month forward mean BPS was lowered since last month,MATRIX,100%,87,276
anl15_bps_s_18_m_cos_up,"Number of companies with raised 18-month forward mean EPS since last month, aggregated at the sector level in AMR",MATRIX,100%,45,279
anl15_bps_s_18_m_ests,The 18 month forward pro-rated total number of estimates within GICS sector grouping.,MATRIX,100%,46,424
anl15_bps_s_18_m_ests_dn,The 18 month forward pro-rated total number of estimates which have been lowered since last month within GICS sector grouping.,MATRIX,100%,90,357
anl15_bps_s_18_m_ests_up,"Number of estimates with positive revision for the 18-month forward period, aggregated at the sector level in AMR",MATRIX,100%,56,99
anl15_bps_s_18_m_gro,"Weighted forward 18-month growth in earnings, aggregated at the sector level for Asia",MATRIX,100%,58,202
anl15_bps_s_18_m_mean,Weighted average forward 18 months EPS aggregated at sector level,MATRIX,100%,57,142
anl15_bps_s_18_m_pe,Sector-level weighted average Price/Earnings ratio based on 18‑month forward earnings,MATRIX,100%,67,180
anl15_bps_s_18_m_st_dev,"Weighted average standard deviation of 18-month forward BPS forecasts, aggregated at the sector level for the Americas",MATRIX,100%,57,630
anl15_bps_s_18_m_total,The total of 18 month forward book value per share(BPS) estimation aggregated within GICS sector grouping.,MATRIX,100%,40,85
anl15_bps_s_cal_fy0_gro,"Weighted year-over-year growth in earnings for calendarized Fiscal Year 0, aggregated at sector level",MATRIX,100%,87,234
anl15_bps_s_cal_fy0_pe,Sector-level weighted average Price/Earnings ratio for calendarized Fiscal Year 0,MATRIX,100%,53,78
anl15_bps_s_cal_fy0_total,"Total earnings for calendarized Fiscal Year 0 (sum of EPS times shares), aggregated at the sector level for Asia",MATRIX,100%,42,97
anl15_bps_s_cal_fy0_val,The weighted average of book value per share(BPS) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.,MATRIX,100%,50,247
anl15_bps_s_cal_fy1_1m_chg,Weighted one-month percent change in earnings forecasts for calendarized Fiscal Year 1 using a constant sample aggregated at sector level,MATRIX,100%,59,534
anl15_bps_s_cal_fy1_3m_chg,Weighted three-month percent change in earnings forecasts for calendarized Fiscal Year 1 using a constant sample aggregated at sector level,MATRIX,100%,41,329
anl15_bps_s_cal_fy1_6m_chg,Weighted six-month percent change in earnings forecasts for calendarized Fiscal Year 1 using a constant sample aggregated at sector level,MATRIX,100%,44,329
anl15_bps_s_cal_fy1_cos,"Number of analyst estimates (coverage count) contributing to the FY1 BPS consensus at the sector level, globally",MATRIX,100%,60,116
anl15_bps_s_cal_fy1_ests,Total number of Fiscal Year 1 estimates aggregated at sector level,MATRIX,100%,25,55
anl15_bps_s_cal_fy1_gro,Weighted year-over-year growth for calendarized Fiscal Year 1 aggregated at sector level,MATRIX,100%,42,97
anl15_bps_s_cal_fy1_mean,"Weighted average EPS for the calendarized Fiscal Year 1 period, aggregated at the sector level in AMR",MATRIX,100%,40,64
anl15_bps_s_cal_fy1_pe,Weighted average price/earnings ratio for calendarized Fiscal Year 1 aggregated at sector level,MATRIX,100%,79,204
anl15_bps_s_cal_fy1_st_dev,Sector-level weighted average standard deviation of EPS forecasts for calendarized Fiscal Year 1,MATRIX,100%,78,211
anl15_bps_s_cal_fy1_total,"Total earnings for the calendarized Fiscal Year 1 period, aggregated at sector level",MATRIX,100%,52,461
anl15_bps_s_cal_fy2_1m_chg,One month percent change for calendarized Fiscal Year 2 aggregated at sector level,MATRIX,100%,43,430
anl15_bps_s_cal_fy2_3m_chg,"Weighted three-month percent change in calendarized FY2 BPS forecasts, using a constant sample, at the sector level in the AMR region",MATRIX,100%,40,170
anl15_bps_s_cal_fy2_6m_chg,"Weighted six-month percent change in earnings forecasts for calendarized Fiscal Year 2, using a constant sample, aggregated at the sector level in AMR",MATRIX,100%,51,408
anl15_bps_s_cal_fy2_cos,Consensus estimate for calendarized Fiscal Year 2 book value per share at the sector level,MATRIX,100%,77,352
anl15_bps_s_cal_fy2_ests,Total number of individual analyst BPS estimates contributing to the calendarized FY2 consensus across sector constituents,MATRIX,100%,24,65
anl15_bps_s_cal_fy2_gro,Weighted year-over-year growth for calendarized Fiscal Year 2 aggregated at the sector level,MATRIX,100%,45,67
anl15_bps_s_cal_fy2_mean,Sector-level weighted average consensus BPS forecast for calendarized Fiscal Year 2,MATRIX,100%,52,254
