Field,Description,Type,Coverage,Users,Alphas
pv20_5_spcda_rd,Adjusted daily closing price spread over a 5-day period.,MATRIX,100%,4,4
pv20_a2_announcement_dt,Latest Full Earnings Report Date,MATRIX,100%,4,4
pv20_a2_ard_share_out_from_front_cover,ARD Shares Outstanding From The Front Cover,MATRIX,87%,2,2
pv20_a2_ardr_additional_paid_in_capital,ARD Ref Additional Paid In Capital,MATRIX,90%,2,2
pv20_a2_ardr_common_stock,ARD Ref Common Stock,MATRIX,91%,3,3
pv20_a2_ardr_deferred_inc_tax_asset_lt,ARD Ref Deferred Income Tax Asset (LT),MATRIX,59%,2,2
pv20_a2_ardr_furniture_machinery_equip,ARD Ref Furniture/Machinery/Equipment,MATRIX,72%,2,2
pv20_a2_ardr_inventory,ARD Ref Inventories,MATRIX,37%,3,3
pv20_a2_ardr_par_value,ARD Ref Par Value,MATRIX,71%,2,2
pv20_a2_ardr_raw_material,ARD Ref Raw Materials,MATRIX,31%,2,2
pv20_a2_ardr_shares_outstanding,ARD Ref Shares Outstanding,MATRIX,75%,3,3
pv20_a2_ardr_total_shareholders_equity,ARD Ref Total Shareholders Equity,MATRIX,98%,3,3
pv20_a2_latest_period_end_dt_full_record,Latest Period End Date from Full Records,MATRIX,100%,3,3
pv20_a_announcement_dt,Latest Full Earnings Report Date,MATRIX,100%,2,2
pv20_a_ard_accrued_expenses,ARD Accrued Expenses,MATRIX,41%,1,1
pv20_a_ard_accts_receivable_trade,ARD Accounts Receivable - Trade,MATRIX,74%,1,1
pv20_a_ard_allow_for_doubtful_accts,ARD Allowance For Doubtful Accounts,MATRIX,28%,1,1
pv20_a_ard_common_stock,ARD Common Stock,MATRIX,94%,1,1
pv20_a_ard_current_portion_of_lt_debt,ARD Current Portion of Long-Term Debt,MATRIX,31%,1,1
pv20_a_ard_deferred_inc_tax_asset_lt,ARD Deferred Income Tax Asset (Long-Term),MATRIX,36%,2,2
pv20_a_ard_goodwll,ARD Goodwill,MATRIX,67%,2,2
pv20_a_ard_oth_noncurrent_liabilities,ARD Other Noncurrent Liabilities,MATRIX,84%,2,2
pv20_a_ard_other_current_liabilities,ARD Other Current Liabilities,MATRIX,44%,7,7
pv20_a_ard_other_intangible_asset,ARD Other Intangible Assets,MATRIX,61%,1,1
pv20_a_ard_other_noncurrent_asset,ARD Other Noncurrent Assets,MATRIX,79%,3,3
pv20_a_ard_prepaid_exp_and_other,ARD Prepaid Expenses and Other,MATRIX,50%,1,1
pv20_a_ard_property_plant_equip_net,ARD Property Plant & Equipment - Net,MATRIX,89%,2,2
pv20_a_ard_tot_liab_and_shareholder_eqy,ARD Total Liabilities and Shareholders Equity,MATRIX,99%,1,1
pv20_a_ard_tot_liabilities,ARD Total Liabilities,MATRIX,94%,1,1
pv20_a_ard_total_current_liabilities,ARD Total Current Liabilities,MATRIX,84%,2,2
pv20_a_ard_total_shareholders_equity,ARD Total Shareholders Equity,MATRIX,100%,3,3
pv20_a_ard_treasury_shares_num,ARD Treasury Shares (Number),MATRIX,36%,1,1
pv20_a_ardr_property_plant_equip_net,ARD Ref Property Plant & Equipment - Net,MATRIX,75%,2,2
pv20_a_fundamental_entry_dt,Fundamental Data Entry Date,MATRIX,100%,2,2
pv20_a_latest_period_end_dt_full_record,Latest Period End Date from Full Records,MATRIX,100%,2,2
pv20_aftercons_difference_86,Difference in consensus estimates after an event.,VECTOR,100%,0,0
pv20_aftercons_high_87,Highest consensus estimate after an event.,VECTOR,100%,1,1
pv20_aftercons_low_88,Lowest consensus estimate after an event.,VECTOR,100%,2,2
pv20_aftercons_mean_89,Mean consensus estimate after an event.,VECTOR,100%,0,0
pv20_aftercons_median_90,Median consensus estimate after an event.,VECTOR,100%,1,1
pv20_aftercons_numitems_91,Number of items in the consensus after an event.,VECTOR,100%,0,0
pv20_aftercons_percentage_92,Percentage change in consensus estimates after an event.,VECTOR,100%,0,0
pv20_aftercons_stddev_93,Standard deviation of consensus estimates after an event.,VECTOR,100%,0,0
pv20_afterest_difference_96,Difference in estimates after an event.,VECTOR,100%,2,2
pv20_afterest_percentage_97,Percentage change in estimates after an event.,VECTOR,100%,1,1
pv20_afterest_value_99,Value of estimates after an event.,VECTOR,100%,0,0
pv20_ard_acc_oth_comprehensive_inc,ARD Accumulated Other Comprehensive Income,MATRIX,83%,3,3
pv20_ard_accounts_payable_trade,ARD Accounts Payable - Trade,MATRIX,74%,1,1
pv20_ard_accrued_exp_and_other,ARD Accrued Expenses and Other,MATRIX,27%,2,2
pv20_ard_additional_paid_in_capital,ARD Additional Paid In Capital,MATRIX,92%,1,1
pv20_ard_cash_and_equivalents,ARD Cash and Equivalents,MATRIX,96%,5,13
pv20_ard_deferred_income_taxes_liab,ARD Deferred Income Taxes (Liabilities),MATRIX,48%,2,2
pv20_ard_inventory,ARD Inventories,MATRIX,51%,2,2
pv20_ard_lt_debt,ARD Long Term Debt,MATRIX,63%,1,1
pv20_ard_other_current_assets,ARD Other Current Assets,MATRIX,40%,3,3
pv20_ard_shares_authorized,ARD Shares Authorized,MATRIX,91%,2,2
pv20_ard_shares_outstanding,ARD Shares Outstanding,MATRIX,84%,1,1
pv20_ard_tot_noncurrent_liabilities,ARD Total Noncurrent Liabilities,MATRIX,62%,1,1
pv20_ard_total_cur_assets,ARD Total Current Assets,MATRIX,83%,2,2
pv20_ard_total_noncurrent_assets,ARD Total Non-Current Assets,MATRIX,63%,1,1
pv20_ardr_current_portion_of_lt_debt,ARD Ref Current Portion of Long-Term Debt,MATRIX,28%,1,1
pv20_ardr_deferred_income_taxes_liab,ARD Ref Deferred Income Taxes (Liabilities),MATRIX,61%,2,2
pv20_ardr_finished_good,ARD Ref Finished Goods,MATRIX,32%,1,1
pv20_ardr_goodwll,ARD Ref Goodwill,MATRIX,58%,1,1
pv20_ardr_other_gross_fixed_assets,ARD Ref Other Gross Fixed Assets,MATRIX,27%,1,1
pv20_ardr_other_intangible_asset,ARD Ref Other Intangible Assets,MATRIX,46%,2,2
pv20_ardr_property_plant_equip_gross,ARD Ref Property Plant & Equipment - Gross,MATRIX,48%,1,1
pv20_ardr_retained_earn_acc_deficit,ARD Ref Retained Earnings (Accumulated Deficit),MATRIX,97%,1,1
pv20_beforecons_high_100,Highest consensus estimate before an event.,VECTOR,100%,0,0
pv20_beforecons_low_101,Lowest consensus estimate before an event.,VECTOR,100%,0,0
pv20_beforecons_mean_102,Mean consensus estimate before an event.,VECTOR,100%,0,0
pv20_beforecons_median_103,Median consensus estimate before an event.,VECTOR,100%,1,1
pv20_beforecons_numitems_104,Number of items in the consensus before an event.,VECTOR,100%,0,0
pv20_beforecons_numitems_orig_105,Original number of items in the consensus before an event.,VECTOR,100%,0,0
pv20_beforecons_stddev_106,Standard deviation of consensus estimates before an event.,VECTOR,100%,0,0
pv20_beforeest_value_110,Value of estimates before an event.,VECTOR,100%,1,1
pv20_beta125,Beta coefficient calculated over a 125-day period.,MATRIX,100%,4,4
pv20_beta250,Beta coefficient calculated over a 250-day period.,MATRIX,100%,3,3
pv20_beta60,Beta coefficient calculated over a 60-day period.,MATRIX,100%,5,5
pv20_bottom,Bottom score for the USA Universe Score dataset.,MATRIX,100%,3,3
pv20_category_111,Category classification,VECTOR,100%,0,0
pv20_cneutret_1d_neutrets,Neutralized returns for a 1-day period.,MATRIX,100%,2,2
pv20_cneutret_group1davgret,Group average neutralized returns for a 1-day period.,MATRIX,100%,2,2
pv20_cneutret_groupndavgret,Group average neutralized returns for an N-day period.,MATRIX,100%,3,3
pv20_cneutret_nd_rets,Neutralized returns for an N-day period.,MATRIX,100%,3,3
pv20_companyname,Company Name,MATRIX,89%,1,1
pv20_country_code,ISO country code for the data.,MATRIX,89%,1,1
pv20_cusip,"9-digit CUSIP Code for US and Canadian securities. For other securities, this value be replaced with NA",MATRIX,89%,5,5
pv20_dmgrhchenrpret_sector,Sector classification for the data.,GROUP,100%,3,12
pv20_dr_aret_1,Absolute return over a 1-day period.,MATRIX,100%,4,4
pv20_dr_aret_20,Absolute return over a 20-day period.,MATRIX,100%,2,2
pv20_dr_aret_250,Absolute return over a 250-day period.,MATRIX,100%,6,11
pv20_dr_aret_5,Absolute return over a 5-day period.,MATRIX,100%,2,2
pv20_dr_aret_50,Absolute return over a 50-day period.,MATRIX,100%,5,19
pv20_dr_chaikin_1_5,Chaikin oscillator value over a 1-5 day period.,MATRIX,100%,3,3
pv20_dr_chaikin_5_20,Chaikin oscillator value over a 5-20 day period.,MATRIX,100%,3,3
pv20_dr_codhml_1,Coefficient of dispersion for high minus low prices over a 1-day period.,MATRIX,100%,7,15
pv20_dr_skewret_15,Skewness of returns over a 15-day period.,MATRIX,100%,5,6
pv20_dr_skewret_6,Skewness of returns over a 6-day period.,MATRIX,100%,3,3
pv20_dr_vola_120,Volatility of returns over a 120-day period.,MATRIX,100%,10,19
pv20_dr_vola_20,Volatility of returns over a 20-day period.,MATRIX,100%,3,3
pv20_dr_vola_250,Volatility of returns over a 250-day period.,MATRIX,100%,2,2
pv20_dr_vola_30,Volatility of returns over a 30-day period.,MATRIX,100%,3,4
pv20_dr_vola_40,Volatility of returns over a 40-day period.,MATRIX,100%,4,5
pv20_dr_vola_5,Volatility of returns over a 5-day period.,MATRIX,100%,2,2
pv20_dr_vola_60,Volatility of returns over a 60-day period.,MATRIX,100%,2,2
pv20_dr_volret_1,Volatility of returns for a 1-day period.,MATRIX,100%,3,3
pv20_dr_volsignret_1,Signed volatility of returns for a 1-day period.,MATRIX,100%,7,7
pv20_dr_volvola_20,Volatility of volatility over a 20-day period.,MATRIX,100%,8,14
pv20_ebitda_expected_report_period,ebitda expected report period,VECTOR,94%,1,1
pv20_ebitda_market_status,Market Status,VECTOR,94%,0,0
pv20_ebt_indicator_1_feature10,"Indicator 1, Feature 10 extracted heuristically from IBES Pre-tax Profit modules",MATRIX,99%,2,2
pv20_ebt_indicator_1_feature11,"Indicator 1, Feature 11 from IBES Pre-tax Profit heuristics",MATRIX,99%,1,1
pv20_ebt_indicator_1_feature12,Feature 12 from Indicator 1 in IBES Pre-tax Profit module,MATRIX,100%,1,1
pv20_ebt_indicator_1_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 1] [Non-trivial feature],MATRIX,90%,1,1
pv20_ebt_indicator_1_feature4,Feature 4 from Indicator 1 in IBES Pre-tax Profit module,MATRIX,90%,2,2
pv20_ebt_indicator_1_feature7,Feature 7 from Indicator 1 in IBES Pre-tax Profit module,MATRIX,99%,2,2
pv20_ebt_indicator_1_feature8,"Indicator 1, Feature 8 from IBES Pre-tax Profit heuristics",MATRIX,100%,2,2
pv20_ebt_indicator_1_feature9,Feature 9 from Indicator 1 in IBES Pre-tax Profit module,MATRIX,100%,1,1
pv20_ebt_indicator_2_feature1,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [median 3 months ago],MATRIX,98%,1,1
pv20_ebt_indicator_2_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,100%,1,1
pv20_ebt_indicator_2_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,89%,1,1
pv20_ebt_indicator_2_feature4,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,89%,3,3
pv20_ebt_indicator_2_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,89%,1,1
pv20_ebt_indicator_2_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,98%,1,1
pv20_ebt_indicator_2_feature8,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,100%,3,6
pv20_ebt_indicator_2_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 2] [Non-trivial feature],MATRIX,100%,4,15
pv20_ebt_indicator_3_feature0,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator 3, feature 0; Fiscal Year 3; mean of flash estimates",MATRIX,99%,2,2
pv20_ebt_indicator_3_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,96%,1,1
pv20_ebt_indicator_3_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,96%,2,2
pv20_ebt_indicator_3_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,99%,1,1
pv20_ebt_indicator_3_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,82%,1,1
pv20_ebt_indicator_3_feature4,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,82%,1,1
pv20_ebt_indicator_3_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Fiscal Year 3] [Non-trivial feature],MATRIX,99%,1,1
pv20_ebt_indicator_4_feature11,"Indicator 4, Feature 11 extracted heuristically from IBES Pre-tax Profit modules",MATRIX,74%,1,1
pv20_ebt_indicator_4_feature3,Feature 3 from Indicator 4 in IBES Pre-tax Profit module,MATRIX,44%,1,1
pv20_ebt_indicator_4_feature4,"Indicator 4, Feature 4 extracted heuristically from IBES Pre-tax Profit modules",MATRIX,44%,1,1
pv20_ebt_indicator_4_feature6,Feature 6 from Indicator 4 in IBES Pre-tax Profit module,MATRIX,44%,1,1
pv20_ebt_indicator_4_feature7,"Indicator 4, Feature 7 extracted heuristically from IBES Pre-tax Profit modules",MATRIX,71%,1,1
pv20_ebt_indicator_4_feature9,Feature 9 from Indicator 4 in IBES Pre-tax Profit module,MATRIX,84%,1,1
pv20_ebt_indicator_6_feature0,Mean of the latest flash IBES EBT estimates across analysts for Quarter 1 horizon (next fiscal quarter),MATRIX,95%,1,1
pv20_ebt_indicator_6_feature1,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [median 3 months ago],MATRIX,94%,11,27
pv20_ebt_indicator_6_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,95%,1,1
pv20_ebt_indicator_6_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,95%,1,1
pv20_ebt_indicator_6_feature2,Median across analysts of IBES EBT estimates as of four weeks ago for Quarter 1 horizon,MATRIX,95%,5,5
pv20_ebt_indicator_6_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,81%,1,1
pv20_ebt_indicator_6_feature4,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,81%,1,1
pv20_ebt_indicator_6_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,81%,4,4
pv20_ebt_indicator_6_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,94%,1,1
pv20_ebt_indicator_6_feature8,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,100%,6,13
pv20_ebt_indicator_6_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 1] [Non-trivial feature],MATRIX,95%,2,2
pv20_ebt_indicator_7_feature0,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator 7, feature 0; Quarter 2; mean of flash estimates",MATRIX,95%,3,3
pv20_ebt_indicator_7_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,94%,1,1
pv20_ebt_indicator_7_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,94%,1,1
pv20_ebt_indicator_7_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,95%,4,4
pv20_ebt_indicator_7_feature2,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [median 4 weeks ago],MATRIX,94%,1,1
pv20_ebt_indicator_7_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,80%,1,1
pv20_ebt_indicator_7_feature4,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,80%,1,1
pv20_ebt_indicator_7_feature5,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,80%,1,1
pv20_ebt_indicator_7_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,80%,1,1
pv20_ebt_indicator_7_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,93%,1,1
pv20_ebt_indicator_7_feature8,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,100%,2,2
pv20_ebt_indicator_7_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 2] [Non-trivial feature],MATRIX,95%,1,1
pv20_ebt_indicator_8_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [Non-trivial feature],MATRIX,94%,4,4
pv20_ebt_indicator_8_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [Non-trivial feature],MATRIX,94%,1,1
pv20_ebt_indicator_8_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [Non-trivial feature],MATRIX,94%,1,1
pv20_ebt_indicator_8_feature2,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [median 4 weeks ago],MATRIX,94%,1,1
pv20_ebt_indicator_8_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [Non-trivial feature],MATRIX,78%,1,1
pv20_ebt_indicator_8_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 3] [Non-trivial feature],MATRIX,94%,2,2
pv20_ebt_indicator_9_feature0,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [mean_flash],MATRIX,94%,1,1
pv20_ebt_indicator_9_feature1,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [median 3 months ago],MATRIX,88%,2,2
pv20_ebt_indicator_9_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,92%,1,1
pv20_ebt_indicator_9_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,92%,2,2
pv20_ebt_indicator_9_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,94%,0,0
pv20_ebt_indicator_9_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,74%,0,0
pv20_ebt_indicator_9_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,74%,0,0
pv20_ebt_indicator_9_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,88%,1,1
pv20_ebt_indicator_9_feature8,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 4] [Non-trivial feature],MATRIX,100%,1,1
pv20_ebt_indicator_n_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,88%,1,1
pv20_ebt_indicator_n_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,69%,0,0
pv20_ebt_indicator_n_feature4,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,69%,0,0
pv20_ebt_indicator_n_feature5,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,69%,0,0
pv20_ebt_indicator_n_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,86%,1,1
pv20_ebt_indicator_n_feature8,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,100%,4,4
pv20_ebt_indicator_n_feature9,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 5] [Non-trivial feature],MATRIX,91%,0,0
pv20_ebt_indicator_o_feature0,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 6] [mean_flash],MATRIX,89%,0,0
pv20_ebt_indicator_o_feature1,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 6] [median 3 months ago],MATRIX,85%,0,0
pv20_ebt_indicator_o_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 6] [Non-trivial feature],MATRIX,87%,2,2
pv20_ebt_indicator_o_feature2,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator O, feature 2; Quarter 6; median as of 4 weeks ago",MATRIX,87%,0,0
pv20_ebt_indicator_o_feature5,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 6] [Non-trivial feature],MATRIX,65%,6,7
pv20_ebt_indicator_o_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 6] [Non-trivial feature],MATRIX,66%,1,1
pv20_ebt_indicator_p_feature0,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator P, feature 0; Quarter 7; mean of flash estimates",MATRIX,87%,0,0
pv20_ebt_indicator_p_feature1,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator P, feature 1; Quarter 7; median as of 3 months ago",MATRIX,81%,2,2
pv20_ebt_indicator_p_feature10,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,85%,0,0
pv20_ebt_indicator_p_feature11,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,85%,0,0
pv20_ebt_indicator_p_feature12,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,87%,2,2
pv20_ebt_indicator_p_feature2,Median across analysts of IBES EBT estimates as of four weeks ago for Quarter 7 horizon,MATRIX,85%,0,0
pv20_ebt_indicator_p_feature3,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,60%,0,0
pv20_ebt_indicator_p_feature5,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,60%,0,0
pv20_ebt_indicator_p_feature6,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,60%,0,0
pv20_ebt_indicator_p_feature7,[Features heuristically extracted from ibes modules of Pre-tax Profit] [Quarter 7] [Non-trivial feature],MATRIX,81%,0,0
pv20_ebt_indicator_q_feature0,"Heuristically extracted IBES Pre-tax Profit (EBT) feature: Indicator Q, feature 0; Quarter 8; mean of flash estimates",MATRIX,86%,0,0
