Field,Description,Type,Coverage,Users,Alphas
mdl262_acae_a_profitability_profitability8,8th profitability field of Annual Cash&Equivalents,MATRIX,75%,7,8
mdl262_acae_a_profitability_profitability9,9th profitability field of Annual Cash&Equivalents,MATRIX,82%,4,9
mdl262_acae_mae,Mean Average Error of the model of Cash & Equivalents,MATRIX,44%,1,1
mdl262_acae_predict,Predict value of Cash & Equivalents,MATRIX,89%,4,4
mdl262_acae_q_profitability_profitability1,1st profitability field of Quarterly Cash&Equivalents,MATRIX,88%,1,1
mdl262_acae_q_profitability_profitability10,10th profitability field of Quarterly Cash&Equivalents,MATRIX,58%,1,1
mdl262_acae_q_profitability_profitability11,11th profitability field of Quarterly Cash&Equivalents,MATRIX,58%,1,1
mdl262_acae_q_profitability_profitability12,12th profitability field of Quarterly Cash&Equivalents,MATRIX,78%,7,11
mdl262_acae_q_profitability_profitability2,2nd profitability field of Quarterly Cash&Equivalents,MATRIX,88%,14,17
mdl262_acae_q_profitability_profitability3,3rd profitability field of Quarterly Cash&Equivalents,MATRIX,88%,16,26
mdl262_acae_q_profitability_profitability4,4th profitability field of Quarterly Cash&Equivalents,MATRIX,88%,2,2
mdl262_acae_q_profitability_profitability5,5th profitability field of Quarterly Cash&Equivalents,MATRIX,84%,6,20
mdl262_acae_q_profitability_profitability6,6th profitability field of Quarterly Cash&Equivalents,MATRIX,76%,2,2
mdl262_acae_q_profitability_profitability7,7th profitability field of Quarterly Cash&Equivalents,MATRIX,76%,6,10
mdl262_acae_q_profitability_profitability8,8th profitability field of Quarterly Cash&Equivalents,MATRIX,76%,4,8
mdl262_acae_q_profitability_profitability9,9th profitability field of Quarterly Cash&Equivalents,MATRIX,86%,1,1
mdl262_acae_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Cash&Equivalents,MATRIX,96%,1,3
mdl262_acae_trkdpitdeltapredict_annual_funda_predict,Predict value of Annual Cash&Equivalents,MATRIX,96%,2,2
mdl262_acae_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Quarterly Cash&Equivalents,MATRIX,79%,0,0
mdl262_acae_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Quarterly Cash&Equivalents,MATRIX,86%,0,0
mdl262_acae_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Quarterly Cash&Equivalents,MATRIX,79%,6,7
mdl262_acae_trkdpitdeltapredict_funda_predict,Predict value of Quarterly Cash&Equivalents,MATRIX,86%,5,5
mdl262_accruals_oeps12_mae,Mean absolute error of the model predicting Earnings Per Share from Operations - 12-month moving,MATRIX,62%,1,1
mdl262_accruals_oeps12_predict,Market-implied predicted value of Earnings Per Share from Operations - 12-month moving,MATRIX,87%,0,0
mdl262_acoq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual value of Other Current Assets,MATRIX,72%,1,1
mdl262_acoq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted value of Other Current Assets,MATRIX,50%,10,17
mdl262_acoq_compustatdeltapredict_funda_mae,Mean absolute error of the model’s predicted Other Current Assets,MATRIX,72%,3,4
mdl262_acoq_compustatdeltapredict_funda_predict,"Market-implied predicted value of Other Current Assets (Compustat ACOQ, quarterly), with a 1-trading-day delay",MATRIX,100%,4,5
mdl262_acoq_mae,Mean Absolute Error of the model for Current Assets - Other - Total,MATRIX,51%,0,0
mdl262_acoq_predict,Predicted value of Current Assets - Other - Total,MATRIX,87%,1,2
mdl262_act_compustatdeltapredict_annual_funda_madp,Mean absolute deviation of the predicted value of annual Current Assets,MATRIX,50%,3,5
mdl262_act_compustatdeltapredict_annual_funda_predict,Predicted (market-implied) value of annual Current Assets (Compustat ACT),MATRIX,94%,1,1
mdl262_actq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual values of Current Assets,MATRIX,70%,0,0
mdl262_actq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted values of Current Assets,MATRIX,50%,2,3
mdl262_actq_compustatdeltapredict_funda_mae,Mean Absolute Error of the model for Current Assets,MATRIX,70%,1,1
mdl262_actq_compustatdeltapredict_funda_predict,Predicted value of Current Assets,MATRIX,100%,7,9
mdl262_ad,Debt to Asset ratio of Predictive models,MATRIX,81%,2,2
mdl262_aint_predict,"Predict value of Intangibles, Net",MATRIX,89%,3,3
mdl262_aitl_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Inventories,MATRIX,51%,0,0
mdl262_aitl_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Inventories,MATRIX,57%,0,0
mdl262_aitl_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Inventories,MATRIX,51%,1,1
mdl262_aitl_trkdpitdeltapredict_funda_predict,Predict value of Total Inventories,MATRIX,57%,2,2
mdl262_altman,Altman Zscore estimates of Predictive models,MATRIX,77%,14,20
mdl262_ancq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual value of Non-current Assets,MATRIX,67%,0,0
mdl262_ancq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted value of Non-current Assets,MATRIX,52%,6,7
mdl262_ancq_compustatdeltapredict_funda_mae,Mean absolute error of the model for Non-current Assets,MATRIX,67%,0,0
mdl262_ancq_compustatdeltapredict_funda_predict,"Market-implied predicted value of Non-current Assets (quarterly), as of close (D0)",MATRIX,100%,3,5
mdl262_ancq_predict,"Market-implied predicted value of Non-Current Assets – Total (quarterly), as of close (D0)",MATRIX,87%,1,1
mdl262_ap_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Accounts Payable,MATRIX,50%,0,0
mdl262_ap_compustatdeltapredict_annual_funda_predict,Predicted value of Annual Accounts Payable,MATRIX,94%,2,3
mdl262_appn_predict,"Predict value of Property/Plant/Equipment, Total - Net",MATRIX,89%,2,2
mdl262_appn_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Property/Plant/Equipment,MATRIX,87%,0,0
mdl262_appn_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Property/Plant/Equipment,MATRIX,95%,2,2
mdl262_appn_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Property/Plant/Equipment,MATRIX,87%,1,1
mdl262_appn_trkdpitdeltapredict_funda_predict,Predict value of Property/Plant/Equipment,MATRIX,95%,2,2
mdl262_apq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual Accounts Payable values,MATRIX,86%,1,1
mdl262_apq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted Accounts Payable values,MATRIX,50%,3,3
mdl262_apq_compustatdeltapredict_funda_mae,Mean absolute error of the Accounts Payable model,MATRIX,86%,1,1
mdl262_apq_compustatdeltapredict_funda_predict,Predicted (market‑implied) value of Accounts Payable,MATRIX,100%,3,8
mdl262_apq_mae,Mean absolute error of the model predicting Accounts Payable/Creditors - Trade,MATRIX,62%,2,3
mdl262_apq_predict,Market-implied predicted value of Accounts Payable/Creditors - Trade,MATRIX,87%,0,0
mdl262_assets_otlo_predict,Predict value of Cash from Operating Activities,MATRIX,89%,3,3
mdl262_assets_revtq_predict,"Market-implied predicted value of Revenue – Total (quarterly), as of close (D0)",MATRIX,87%,3,3
mdl262_at_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Total Assets,MATRIX,50%,2,31
mdl262_at_compustatdeltapredict_annual_funda_predict,"Market‑implied predicted annual Total Assets (Compustat AT), D0 as-of-close",MATRIX,94%,2,3
mdl262_atca_mae,Mean Average Error of the model of Total Current Assets,MATRIX,25%,0,0
mdl262_atca_predict,Predict value of Total Current Assets,MATRIX,89%,0,0
mdl262_atca_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Current Assets,MATRIX,72%,0,0
mdl262_atca_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Current Assets,MATRIX,79%,0,0
mdl262_atca_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Current Assets,MATRIX,72%,1,1
mdl262_atca_trkdpitdeltapredict_funda_predict,Predict value of Total Current Assets,MATRIX,79%,7,13
mdl262_atot_predict,Predict value of Total Assets,MATRIX,89%,3,4
mdl262_atq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual Total Assets,MATRIX,88%,0,0
mdl262_atq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted Total Assets,MATRIX,50%,2,2
mdl262_atq_compustatdeltapredict_funda_mae,Mean absolute error of the Total Assets prediction model,MATRIX,88%,2,2
mdl262_atq_compustatdeltapredict_funda_predict,"Market-implied predicted value of Total Assets (Compustat ATQ), as of D0",MATRIX,100%,1,1
mdl262_atq_predict,"Market-implied predicted value of Assets – Total (quarterly), as of close (D0)",MATRIX,87%,0,0
mdl262_atrc_mae,"Mean Average Error of the model of Total Receivables, Net",MATRIX,25%,0,0
mdl262_atrc_predict,"Predict value of Total Receivables, Net",MATRIX,89%,1,1
mdl262_aul3_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Assets Level3(unobservable),MATRIX,59%,0,0
mdl262_aul3_compustatdeltapredict_annual_funda_predict,"Market-implied annual forecast of Assets Level 3 (unobservable) for each stock, with 1-trading-day delay",MATRIX,94%,3,3
mdl262_bkvlps_compustatdeltapredict_annual_funda_madp,Mean absolute deviation of the predicted Book Value Per Share,MATRIX,49%,2,2
mdl262_bkvlps_compustatdeltapredict_annual_funda_predict,Model-predicted/implied annual Book Value Per Share (D1 lag),MATRIX,94%,2,3
mdl262_capital_otlo_predict,Predict value of Cash from Operating Activities,MATRIX,89%,3,4
mdl262_capital_revtq_mae,"Mean absolute error of the model for Revenue - Total (quarterly, market-implied)",MATRIX,52%,1,3
mdl262_capital_revtq_predict,"Market-implied forecast for revenue, quarterly (REVTQ)",MATRIX,87%,3,3
mdl262_captq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual value of Capitalized Costs,MATRIX,88%,1,1
mdl262_captq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted value of Capitalized Costs,MATRIX,50%,0,0
mdl262_captq_compustatdeltapredict_funda_mae,Mean absolute error of the model for Capitalized Costs,MATRIX,88%,0,0
mdl262_captq_compustatdeltapredict_funda_predict,Predicted value of Capitalized Costs,MATRIX,100%,0,0
mdl262_capx_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Capital Expenditure,MATRIX,50%,0,0
mdl262_capx_compustatdeltapredict_annual_funda_predict,"Market-implied predicted annual Capital Expenditures (CAPEX), as of close (D0)",MATRIX,94%,2,2
mdl262_cash_otlo_mae,Mean Average Error of the model of Cash from Operating Activities,MATRIX,44%,0,0
mdl262_cash_otlo_predict,Predict value of Cash from Operating Activities,MATRIX,89%,0,0
mdl262_cash_rtlr_mae,Mean Average Error of the model of Total Revenue,MATRIX,44%,0,0
mdl262_cash_rtlr_predict,Predict value of Total Revenue,MATRIX,89%,0,0
mdl262_cashflows_otlo_mae,Mean Average Error of the model of Cash from Operating Activities,MATRIX,49%,0,0
mdl262_cashflows_otlo_predict,Predict value of Cash from Operating Activities,MATRIX,89%,1,2
mdl262_cashflows_rtlr_mae,Mean Average Error of the model of Total Revenue,MATRIX,49%,1,1
mdl262_cashflows_rtlr_predict,Predict value of Total Revenue,MATRIX,89%,3,3
mdl262_ceq_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Common Equity,MATRIX,50%,2,2
mdl262_ceq_compustatdeltapredict_annual_funda_predict,Model’s market-implied annual Common Equity (CEQ) prediction as of D0,MATRIX,94%,0,0
mdl262_cfo_cap,CFO to cap ratio of Predictive models,MATRIX,89%,14,20
mdl262_cfo_yield,CFO Yield of Predictive models,MATRIX,78%,24,30
mdl262_che_compustatdeltapredict_annual_funda_madp,Mean absolute deviation of the predicted annual Cash and Short‑term Investments (CHE) value,MATRIX,50%,7,16
mdl262_che_compustatdeltapredict_annual_funda_predict,Market‑implied predicted annual Cash and Short‑term Investments (CHE) value (D1 delay),MATRIX,94%,1,1
mdl262_che_profitability_profitability1,1st profitability field of Cash and Short-term Investments,MATRIX,94%,1,1
mdl262_che_profitability_profitability10,10th profitability field of Cash and Short-term Investments,MATRIX,62%,0,0
mdl262_che_profitability_profitability11,11th profitability field of Cash and Short-term Investments,MATRIX,72%,9,9
mdl262_che_profitability_profitability12,12th profitability field of Cash and Short-term Investments,MATRIX,90%,2,5
mdl262_che_profitability_profitability2,2nd profitability field of Cash and Short-term Investments,MATRIX,94%,8,14
mdl262_che_profitability_profitability3,3rd profitability field of Cash and Short-term Investments,MATRIX,92%,7,7
mdl262_che_profitability_profitability4,4th profitability field of Cash and Short-term Investments,MATRIX,92%,10,11
mdl262_che_profitability_profitability5,5th profitability field of Cash and Short-term Investments,MATRIX,88%,3,3
mdl262_che_profitability_profitability6,6th profitability field of Cash and Short-term Investments,MATRIX,85%,0,0
mdl262_che_profitability_profitability7,7th profitability field of Cash and Short-term Investments,MATRIX,73%,0,0
mdl262_che_profitability_profitability8,8th profitability field of Cash and Short-term Investments,MATRIX,73%,1,1
mdl262_che_profitability_profitability9,9th profitability field of Cash and Short-term Investments,MATRIX,92%,0,0
mdl262_cheq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash and Short-term Investments,MATRIX,88%,0,0
mdl262_cheq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash and Short-term Investments,MATRIX,50%,1,1
mdl262_cheq_compustatdeltapredict_funda_mae,Mean absolute error of the model for Cash and Short-term Investments predictions,MATRIX,88%,1,2
mdl262_cheq_compustatdeltapredict_funda_predict,Market-implied predicted value of Cash and Short-term Investments (CHEQ) with 1-day delay,MATRIX,100%,3,3
mdl262_cheq_mae,Mean Absolute Error of the model for Cash and Short-Term Investments,MATRIX,51%,2,2
mdl262_cheq_predict,Predicted value of Cash and Short-Term Investments,MATRIX,87%,3,4
mdl262_cheq_profitability_profitability1,1st profitability field of Cash and Short-term Investments,MATRIX,100%,3,4
mdl262_cheq_profitability_profitability10,10th profitability field of Cash and Short-term Investments,MATRIX,64%,1,1
mdl262_cheq_profitability_profitability11,11th profitability field of Cash and Short-term Investments,MATRIX,77%,1,1
mdl262_cheq_profitability_profitability12,12th profitability field of Cash and Short-term Investments,MATRIX,95%,5,8
mdl262_cheq_profitability_profitability2,2nd profitability field of Cash and Short-term Investments,MATRIX,100%,3,4
mdl262_cheq_profitability_profitability3,3rd profitability field of Cash and Short-term Investments,MATRIX,97%,7,7
mdl262_cheq_profitability_profitability4,4th profitability field of Cash and Short-term Investments,MATRIX,98%,10,13
mdl262_cheq_profitability_profitability5,5th profitability field of Cash and Short-term Investments,MATRIX,93%,15,31
mdl262_cheq_profitability_profitability6,6th profitability field of Cash and Short-term Investments,MATRIX,90%,0,0
mdl262_cheq_profitability_profitability7,7th profitability field of Cash and Short-term Investments,MATRIX,78%,3,3
mdl262_cheq_profitability_profitability8,8th profitability field of Cash and Short-term Investments,MATRIX,78%,3,5
mdl262_cheq_profitability_profitability9,9th profitability field of Cash and Short-term Investments,MATRIX,97%,5,5
mdl262_ciac_mae,Mean Average Error of the model of Income Available to Com Excl ExtraOrd,MATRIX,27%,0,0
mdl262_ciac_predict,Predict value of Income Available to Com Excl ExtraOrd,MATRIX,89%,2,3
mdl262_cogs_compustatdeltapredict_annual_funda_madp,Mean absolute deviation of the predicted annual Cost of Goods Sold values,MATRIX,50%,2,2
mdl262_cogs_compustatdeltapredict_annual_funda_predict,"Market-implied predicted value of annual Cost of Goods Sold (COGS), as of D0",MATRIX,94%,0,0
mdl262_cogsq_compustatdeltapredict_funda_mada,Mean absolute deviation of the scaled actual quarterly Cost of Goods Sold values (diagnostic metric),MATRIX,87%,4,6
mdl262_cogsq_compustatdeltapredict_funda_madp,Mean absolute deviation of the predicted quarterly Cost of Goods Sold values (diagnostic metric),MATRIX,50%,2,3
mdl262_cogsq_compustatdeltapredict_funda_mae,Mean absolute error of the model for quarterly Cost of Goods Sold prediction,MATRIX,87%,0,0
mdl262_cogsq_compustatdeltapredict_funda_predict,"Market-implied predicted value of quarterly Cost of Goods Sold (COGS), as of D0",MATRIX,100%,1,1
mdl262_cogsq_mae,Mean absolute error diagnostic for the model predicting Cost of Goods Sold (COGSQ),MATRIX,44%,1,1
mdl262_cogsq_predict,"Market-implied predicted quarterly value of Cost of Goods Sold (Compustat COGSQ), at 1-day delay",MATRIX,87%,1,1
mdl262_compustat_models_leverage_payoff1,1st deleveraged profitability measure of Predictive models,MATRIX,81%,0,0
mdl262_compustat_models_leverage_payoff2,2nd deleveraged profitability measure of Predictive models,MATRIX,81%,3,3
mdl262_compustat_models_leverage_payoff3,3rd deleveraged profitability measure of Predictive models,MATRIX,81%,0,0
mdl262_compustat_models_leverage_payoff4,4th deleveraged profitability measure of Predictive models,MATRIX,81%,1,2
mdl262_compustat_models_leverage_payoff5,5th deleveraged profitability measure of Predictive models,MATRIX,81%,0,0
mdl262_compustat_models_profitability1,1st profitability field of Predictive models,MATRIX,86%,0,0
mdl262_compustat_models_profitability10,10th profitability field of Predictive models,MATRIX,82%,0,0
mdl262_compustat_models_profitability11,11th profitability field of Predictive models,MATRIX,80%,0,0
mdl262_compustat_models_profitability12,12th profitability field of Predictive models,MATRIX,80%,3,5
mdl262_compustat_models_profitability13,13th profitability field of Predictive models,MATRIX,80%,0,0
mdl262_compustat_models_profitability14,14th profitability field of Predictive models,MATRIX,80%,0,0
mdl262_compustat_models_profitability15,15th profitability field of Predictive models,MATRIX,80%,0,0
mdl262_compustat_models_profitability2,2nd profitability field of Predictive models,MATRIX,86%,3,3
mdl262_compustat_models_profitability3,3rd profitability field of Predictive models,MATRIX,86%,0,0
mdl262_compustat_models_profitability4,4th profitability field of Predictive models,MATRIX,86%,0,0
mdl262_compustat_models_profitability5,5th profitability field of Predictive models,MATRIX,86%,0,0
mdl262_compustat_models_profitability6,6th profitability field of Predictive models,MATRIX,82%,0,0
mdl262_compustat_models_profitability7,7th profitability field of Predictive models,MATRIX,82%,1,1
mdl262_compustat_models_profitability8,8th profitability field of Predictive models,MATRIX,82%,0,0
mdl262_compustat_models_profitability9,9th profitability field of Predictive models,MATRIX,82%,0,0
mdl262_compustat_models_tot_rev_cap,Total Revenue to market cap ratio of Predictive models,MATRIX,86%,3,3
mdl262_compustat_models_tot_rev_yield,Total Revenue Yield of Predictive models,MATRIX,85%,18,29
mdl262_compustatpredictiveacoq_mad_act,Mean absolute deviation of scaled actual values of Other Current Assets,MATRIX,100%,4,5
mdl262_compustatpredictiveacoq_mad_pred,Mean absolute deviation of predicted values of Other Current Assets,MATRIX,100%,0,0
mdl262_compustatpredictiveacoq_mae,Mean absolute error diagnostic for the model’s predictions of Other Current Assets,MATRIX,100%,2,2
mdl262_compustatpredictiveacoq_prediction,"Market-implied predicted value of Other Current Assets (quarterly), with a one-trading-day delay",MATRIX,91%,1,1
mdl262_compustatpredictiveancq_mad_act,Mean absolute deviation of scaled actual Non-current Assets values (quarterly),MATRIX,100%,2,2
mdl262_compustatpredictiveancq_mad_pred,Mean absolute deviation of predicted Non-current Assets values (quarterly),MATRIX,100%,0,0
mdl262_compustatpredictiveancq_mae,"Mean absolute error of the Non-current Assets prediction model (quarterly, D0)",MATRIX,100%,1,1
mdl262_compustatpredictiveancq_prediction,Predicted/market-implied Non-current Assets value (quarterly) at D0,MATRIX,76%,1,1
mdl262_compustatpredictiveapq_mad_act,Mean Absolute Deviation of scaled actual Accounts Payable values,MATRIX,100%,1,1
mdl262_compustatpredictiveapq_mad_pred,Mean Absolute Deviation of predicted Accounts Payable values,MATRIX,100%,1,1
mdl262_compustatpredictiveapq_mae,"Mean absolute error of the APQ prediction for this module/stock-date, used as a validation metric",MATRIX,100%,1,1
mdl262_compustatpredictiveapq_prediction,"Market-implied predicted value of Accounts Payable (quarterly), as of close (D0)",MATRIX,97%,2,5
mdl262_compustatpredictiveatq_mad_act,Mean absolute deviation of scaled actual Total Assets values,MATRIX,100%,1,1
mdl262_compustatpredictiveatq_mad_pred,Mean absolute deviation of predicted Total Assets values,MATRIX,100%,0,0
mdl262_compustatpredictiveatq_mae,Mean absolute error for the Total Assets prediction model,MATRIX,100%,1,1
mdl262_compustatpredictiveatq_prediction,"Predicted market-implied Total Assets (quarterly, ATQ) at 1-day delay",MATRIX,98%,0,0
mdl262_compustatpredictivecheq_mad_act,Mean absolute deviation of the scaled actual Cash and Short-term Investments value,MATRIX,100%,2,2
mdl262_compustatpredictivecheq_mad_pred,Mean absolute deviation of the predicted Cash and Short-term Investments value,MATRIX,100%,1,1
mdl262_compustatpredictivecheq_mae,Mean absolute error (MAE) of the model for Cash and Short-term Investments,MATRIX,100%,6,12
mdl262_compustatpredictivecheq_prediction,Predicted (market-implied) value of Cash and Short-term Investments,MATRIX,98%,0,0
mdl262_compustatpredictivecogsq_mad_act,Mean absolute deviation of scaled actual quarterly Cost of Goods Sold values (diagnostic metric),MATRIX,100%,1,1
mdl262_compustatpredictivecogsq_mad_pred,Mean absolute deviation of predicted quarterly Cost of Goods Sold values (diagnostic metric),MATRIX,100%,2,2
mdl262_compustatpredictivecogsq_mae,Mean absolute error of the quarterly Cost of Goods Sold prediction for the USA Compustat predictive model (D0),MATRIX,100%,4,5
mdl262_compustatpredictivecogsq_prediction,"Market-implied prediction of quarterly Cost of Goods Sold (as-of-close, D0) for each stock/day",MATRIX,98%,1,1
mdl262_compustatpredictivedlttq_mad_act,Mean Absolute Deviation of scaled actual Long-term Debt values,MATRIX,100%,0,0
mdl262_compustatpredictivedlttq_mad_pred,Mean Absolute Deviation of predicted Long-term Debt values,MATRIX,100%,0,0
mdl262_compustatpredictivedlttq_mae,Mean Absolute Error of the model's Long-term Debt prediction,MATRIX,100%,1,1
mdl262_compustatpredictivedlttq_prediction,"Market-implied predicted Long-term Debt (DLTTQ, quarterly) with 1-day delay",MATRIX,98%,8,60
mdl262_compustatpredictiveepsfiq_mad_act,"Mean Absolute Deviation of the scaled actual value of Earnings per Share (Diluted), including extraordinary items",MATRIX,100%,5,6
mdl262_compustatpredictiveepsfiq_mad_pred,"Mean Absolute Deviation of the predicted value of Earnings per Share (Diluted), including extraordinary items",MATRIX,100%,0,0
mdl262_compustatpredictiveepsfiq_mae,"Mean Average Error of the model for Earnings per Share (Diluted), including extraordinary items",MATRIX,100%,0,0
mdl262_compustatpredictiveepsfiq_prediction,"Market-implied predicted value of Earnings per Share (Diluted), including extraordinary items",MATRIX,98%,0,0
mdl262_compustatpredictiveepsfxq_mad_act,"Mean absolute deviation of the scaled actual diluted EPS excluding extraordinary items, quarterly",MATRIX,100%,2,2
mdl262_compustatpredictiveepsfxq_mad_pred,"Mean absolute deviation of the predicted diluted EPS excluding extraordinary items, quarterly",MATRIX,100%,1,1
mdl262_compustatpredictiveepsfxq_mae,"Mean absolute error of the model for diluted EPS excluding extraordinary items, quarterly",MATRIX,100%,1,1
mdl262_compustatpredictiveepsfxq_prediction,"Market-implied predicted value of diluted EPS excluding extraordinary items, quarterly, at 1-day delay",MATRIX,98%,0,0
mdl262_compustatpredictiveepspiq_mad_act,Mean absolute deviation of scaled actual EPSPIQ values (diagnostic metric),MATRIX,100%,7,8
mdl262_compustatpredictiveepspiq_mad_pred,"Mean Absolute Deviation of predicted value of Earnings per Share(Basic), including extraordinary items",MATRIX,100%,1,1
mdl262_compustatpredictiveepspiq_mae,Mean absolute error of the EPSPIQ prediction for the stock (diagnostic metric),MATRIX,100%,3,3
mdl262_compustatpredictiveepspiq_prediction,"Market-implied predicted next-quarter Earnings per Share (Basic), including extraordinary items, as of D0",MATRIX,98%,2,2
mdl262_compustatpredictiveepsx12_mad_act,"Mean Absolute Deviation of the scaled actual value of Earnings per Share (Basic), excluding extraordinary items, 12 months moving",MATRIX,100%,2,2
mdl262_compustatpredictiveepsx12_mad_pred,"Mean Absolute Deviation of the predicted value of Earnings per Share (Basic), excluding extraordinary items, 12 months moving",MATRIX,100%,1,1
mdl262_compustatpredictiveepsx12_mae,"Mean Absolute Error of the model for Earnings per Share (Basic), excluding extraordinary items, 12 months moving",MATRIX,100%,26,34
mdl262_compustatpredictiveepsx12_prediction,"Predicted value of Earnings per Share (Basic), excluding extraordinary items, 12 months moving",MATRIX,98%,1,1
