Field,Description,Type,Coverage,Users,Alphas
pcr_vol_150,Ratio of put volume to call volume on a stock's options with expiration 150 days in the future.,Matrix,70%,45,141
pcr_vol_180,Ratio of put volume to call volume on a stock's options with expiration 180 days in the future.,Matrix,70%,56,147
pcr_vol_20,Ratio of put volume to call volume on a stock's options with expiration 20 days in the future.,Matrix,70%,46,83
pcr_vol_270,Ratio of put volume to call volume on a stock's options with expiration 270 days in the future.,Matrix,70%,55,203
pcr_vol_30,Ratio of put volume to call volume on a stock's options with expiration 30 days in the future.,Matrix,70%,52,102
pcr_vol_360,Ratio of put volume to call volume on a stock's options with expiration 360 days in the future.,Matrix,70%,64,164
pcr_vol_60,Ratio of put volume to call volume on a stock's options with expiration 60 days in the future.,Matrix,70%,51,95
pcr_vol_720,Ratio of put volume to call volume on a stock's options with expiration 720 days in the future.,Matrix,70%,52,92
pcr_vol_90,Ratio of put volume to call volume on a stock's options with expiration 90 days in the future.,Matrix,70%,27,43
pcr_vol_all,Ratio of put volume to call volume for all maturities on stock's options.,Matrix,70%,77,157
put_breakeven_10,Price at which a stock's put options with expiration 10 days in the future break even based on its recent bid/ask mean.,Matrix,70%,201,401
put_breakeven_1080,Price at which a stock's put options with expiration 1080 days in the future break even based on its recent bid/ask mean.,Matrix,70%,236,379
put_breakeven_120,Price at which a stock's put options with expiration 120 days in the future break even based on its recent bid/ask mean.,Matrix,70%,127,221
put_breakeven_150,Price at which a stock's put options with expiration 150 days in the future break even based on its recent bid/ask mean.,Matrix,70%,72,186
put_breakeven_180,Price at which a stock's put options with expiration 180 days in the future break even based on its recent bid/ask mean.,Matrix,70%,86,170
put_breakeven_20,Price at which a stock's put options with expiration 20 days in the future break even based on its recent bid/ask mean.,Matrix,70%,99,190
put_breakeven_270,Price at which a stock's put options with expiration 270 days in the future break even based on its recent bid/ask mean.,Matrix,70%,78,231
put_breakeven_30,Price at which a stock's put options with expiration 30 days in the future break even based on its recent bid/ask mean.,Matrix,70%,85,196
put_breakeven_360,Price at which a stock's put options with expiration 360 days in the future break even based on its recent bid/ask mean.,Matrix,70%,96,170
put_breakeven_60,Price at which a stock's put options with expiration 60 days in the future break even based on its recent bid/ask mean.,Matrix,70%,64,180
put_breakeven_720,Price at which a stock's put options with expiration 720 days in the future break even based on its recent bid/ask mean.,Matrix,70%,123,227
put_breakeven_90,Price at which a stock's put options with expiration 90 days in the future break even based on its recent bid/ask mean.,Matrix,70%,108,251
