Field,Description,Type,Coverage,Users,Alphas
mdl26_blndd_grwth_ndstry_prcntl,blended growth industry percentile,MATRIX,88%,82,398
mdl26_blndd_grwth_rt_smrtstmt,blended growth rate smartestimate,MATRIX,88%,80,212
mdl26_blndd_grwth_sctr_prcntl,blended growth sector percentile,MATRIX,88%,61,258
mdl26_chng_frm_52wk_hgh_prc,Percentage price change from the 52-week high price,MATRIX,100%,151,515
mdl26_chng_frm_52wk_lw_prc,Percentage change from the 52-week low price to the current price,MATRIX,100%,115,380
mdl26_chng_rltv_t_cc_40_30,Change relative to CAC 40 index over 30 days,MATRIX,100%,72,239
mdl26_chng_rltv_t_cntry_bnchmrk_30,Percentage change relative to the country benchmark over the last 30 trading days,MATRIX,99%,73,289
mdl26_chng_rltv_t_dj_stxx_600_30,Change relative to DJ STOXX 600 index over 30 days,MATRIX,100%,69,270
mdl26_chng_rltv_t_fts_100_30,Change relative to FTSE 100 index over 30 days,MATRIX,100%,54,126
mdl26_chng_rltv_t_hng_sng_30,Change relative to Hang Seng index over 30 days,MATRIX,100%,66,207
mdl26_chng_rltv_t_js_ll_shr_30,Change relative to JSE All Share index over 30 days,MATRIX,100%,59,284
mdl26_chng_rltv_t_msc_f_30,Change relative to MSCI EAFE index over 30 days,MATRIX,100%,41,96
mdl26_chng_rltv_t_msc_mf_30,Change relative to MSCI Emerging Markets Free index over 30 days,MATRIX,100%,54,199
mdl26_chng_rltv_t_msc_pc_x_jp_30,Change relative to MSCI Pacific excluding Japan index over 30 days,MATRIX,100%,55,139
mdl26_chng_rltv_t_msc_rp_30,Change relative to MSCI Europe index over 30 days,MATRIX,100%,39,120
mdl26_chng_rltv_t_ndstry_bnchmrk_30,Percentage change relative to the industry benchmark over the last 30 trading days,MATRIX,99%,66,212
mdl26_chng_rltv_t_r1000_grwth_30,Change relative to Russell 1000 Growth index over 30 days,MATRIX,100%,66,297
mdl26_chng_rltv_t_rssll_2000_30,Change relative to Russell 2000 index over 30 days,MATRIX,100%,62,382
mdl26_chng_rltv_t_rssll_mdcp_30,Change relative to Russell Midcap index over 30 days,MATRIX,100%,72,268
mdl26_chng_rltv_t_sp_400_30,Change relative to S&P 400 index over 30 days,MATRIX,100%,63,280
mdl26_chng_rltv_t_sp_500_30,Change relative to S&P 500 index over 30 days,MATRIX,100%,63,193
mdl26_chng_rltv_t_sp_600_30,The stock’s 30-day percentage price change minus the S&P 600 index’s 30-day percentage change,MATRIX,100%,62,235
mdl26_chng_rltv_t_sx_100_30,Change relative to ASX 100 index over 30 days,MATRIX,100%,47,177
mdl26_chng_rltv_t_sx_200_30,Change relative to ASX 200 index over 30 days,MATRIX,100%,43,138
mdl26_chng_rltv_t_sx_300_30,Change relative to ASX 300 index over 30 days,MATRIX,100%,46,126
mdl26_chng_rltv_t_sx_ll_rd_30,Change relative to ASX All Ordinaries over 30 days,MATRIX,100%,44,156
mdl26_chng_rltv_t_tpx_30,Stock’s 30-day percentage price change minus the TOPIX index’s 30-day percentage change,MATRIX,100%,48,142
mdl26_chng_rltv_t_tsx_cmpst_30,Stock’s 30-day percentage price change minus the TSX Composite index’s 30-day percentage change,MATRIX,100%,54,174
mdl26_days_since_last_report,Model days since last report,MATRIX,100%,174,1582
mdl26_dff_frm_200dy_mvng_vrg,Difference between the current price and the 200-day moving average price,MATRIX,100%,86,318
mdl26_dff_frm_50dy_mvng_vrg,Difference between the current price and the 50-day moving average price,MATRIX,100%,82,243
mdl26_dffrnc_frm_hstrcl_p,difference from historical (Price/Earnings ratio),MATRIX,82%,206,1038
mdl26_dffrnc_frm_hstrcl_prc_rt_rnngs,Percent difference between the current P/E and the company’s historical median P/E,MATRIX,83%,160,404
mdl26_divisor_fq1_earnings,Scaling divisor used in calculations for FQ1 earnings,MATRIX,97%,1,1
mdl26_dsnc_bld_stmt_fq1_rnngs,Number of days since any bold estimate was observed for fiscal quarter 1 earnings,MATRIX,36%,24,88
mdl26_dsnc_bld_stmt_fq2_rnngs,Number of days since any bold analyst estimate occurred for FQ2 earnings,MATRIX,37%,17,39
mdl26_dsnc_bld_stmt_fq3_rnngs,Number of days since a bold (outlier) earnings estimate was last observed for Fiscal Quarter 3,MATRIX,35%,21,35
mdl26_dsnc_bld_stmt_fq4_rnngs,Number of days since the last bold (either positive or negative) earnings estimate for Fiscal Quarter 4,MATRIX,35%,23,42
mdl26_dsnc_bld_stmt_fy1_rnngs,Number of days since the last bold FY1 earnings estimate revision,MATRIX,33%,24,49
mdl26_dsnc_bld_stmt_fy2_rnngs,Number of days since the last ‘bold’ FY2 earnings estimate,MATRIX,42%,13,37
mdl26_dsnc_clstr_bgn_fq1_rnngs,Number of days since the current revision cluster for Fiscal Quarter 1 earnings began,MATRIX,91%,77,425
mdl26_dsnc_clstr_bgn_fq2_rnngs,days since cluster began FQTR2 earnings,MATRIX,90%,43,126
mdl26_dsnc_clstr_bgn_fq3_rnngs,Number of days since the revision cluster for FQ3 earnings began,MATRIX,87%,35,129
mdl26_dsnc_clstr_bgn_fq4_rnngs,Number of days since the revision cluster for FQ4 earnings began,MATRIX,84%,57,259
mdl26_dsnc_clstr_bgn_fy1_rnngs,Number of days since the current FY1 earnings revision cluster began,MATRIX,95%,72,368
mdl26_dsnc_clstr_bgn_fy2_rnngs,Number of days since the current/last revision cluster began for FY2 earnings,MATRIX,93%,60,159
mdl26_dsnc_clstr_dtctd_fq1_rnngs,Number of days since a revision cluster was detected for fiscal quarter 1 earnings,MATRIX,91%,39,92
mdl26_dsnc_clstr_dtctd_fq2_rnngs,Number of days since a revision cluster was detected for FQ2 earnings,MATRIX,90%,47,131
mdl26_dsnc_clstr_dtctd_fq3_rnngs,days since cluster detected FQTR3 earnings,MATRIX,87%,38,111
mdl26_dsnc_clstr_dtctd_fq4_rnngs,Number of days since a revision cluster was detected for Fiscal Quarter 4 earnings,MATRIX,84%,59,200
mdl26_dsnc_clstr_dtctd_fy1_rnngs,Number of days since the FY1 earnings revision cluster was detected,MATRIX,95%,55,140
mdl26_dsnc_clstr_dtctd_fy2_rnngs,Number of days since a revision cluster was detected for FY2 earnings,MATRIX,93%,66,226
mdl26_dsnc_lst_bss_chng_rnngs,"Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.",MATRIX,26%,24,64
mdl26_dsnc_lst_ng_prnnncmnt,Number of days since the company’s last negative pre-announcement,MATRIX,41%,24,112
mdl26_dsnc_lst_ps_prnnncmnt,Number of days since the company’s last positive pre-announcement,MATRIX,46%,38,129
mdl26_dsnc_ngtv_bld_stmt_fy2_rnngs,Number of days since the last negative ‘bold’ FY2 earnings estimate,MATRIX,28%,22,58
mdl26_dsnc_prd_srprs_flg_chg_fq1_rnngs,Number of days since the predicted surprise flag last changed for fiscal quarter 1 earnings,MATRIX,77%,51,197
mdl26_dsnc_prd_srprs_flg_chg_fq2_rnngs,Number of days since the predicted surprise flag for FQ2 earnings last changed status,MATRIX,76%,32,90
mdl26_dsnc_prd_srprs_flg_chg_fq3_rnngs,days since pred surprise (actual value - predicted value) flag chg FQTR3 earnings,MATRIX,74%,40,70
mdl26_dsnc_prd_srprs_flg_chg_fq4_rnngs,Number of days since the predicted surprise flag for FQ4 earnings last changed,MATRIX,73%,27,80
mdl26_dsnc_prd_srprs_flg_chg_fy1_rnngs,Number of days since the predicted surprise flag last changed for FY1 earnings,MATRIX,76%,42,178
mdl26_dsnc_prd_srprs_flg_chg_fy2_rnngs,Number of days since the predicted surprise flag last changed for FY2 earnings,MATRIX,80%,46,161
mdl26_ep_industry_percentile_fy1,Percentile rank within industry of the Fiscal Year 1 earnings yield (E/P),MATRIX,99%,165,1215
mdl26_ep_sector_percentile_fy1,Percentile rank within sector of the Fiscal Year 1 earnings yield (E/P),MATRIX,99%,145,432
mdl26_ep_yield_smartestimate_fy1,"Earnings yield (earnings-to-price ratio) for next fiscal year based on StarMine SmartEstimate, expressed as a percentage",MATRIX,99%,374,2185
mdl26_forward_pe_mean_f12m,forward (Price/Earnings ratio) mean F-12MonthsRolling,MATRIX,85%,1,1
mdl26_forward_pe_mean_fy1,Forward price-to-earnings ratio using the mean analyst EPS estimate for Fiscal Year 1,MATRIX,80%,79,225
mdl26_forward_pe_mean_fy2,forward (Price/Earnings ratio) mean FYEAR2,MATRIX,86%,3,6
mdl26_frwrd_p_stm_f12m,Forward (Price/Earnings ratio) Estimate F-12MonthsRolling,MATRIX,85%,3,3
mdl26_frwrd_p_stm_fy1,Forward price-to-earnings ratio using StarMine SmartEstimate for Fiscal Year 1 EPS,MATRIX,80%,89,248
mdl26_frwrd_p_stm_fy2,Forward (Price/Earnings ratio) Estimate FYEAR2,MATRIX,86%,3,5
mdl26_grwth_nxt_yr_ndstry_prcntl_rnngs,Industry percentile rank of next fiscal year’s earnings growth (SmartEstimate),MATRIX,81%,44,119
mdl26_grwth_nxt_yr_sctr_prcntl_rnngs,Sector percentile rank of next fiscal year’s earnings growth (SmartEstimate),MATRIX,81%,15,28
mdl26_grwth_ths_yr_ndstry_prcntl_rnngs,Industry percentile rank of this fiscal year’s earnings growth (SmartEstimate),MATRIX,77%,38,71
mdl26_grwth_ths_yr_sctr_prcntl_rnngs,Percentile rank versus sector peers of expected earnings growth for the current fiscal year higher indicates faster expected growth,MATRIX,77%,33,101
mdl26_hgh_stmt_chng_fq1_rnngs_30,Change in the highest FQ1 earnings estimate over the past 30 days,MATRIX,97%,81,532
mdl26_hgh_stmt_chng_fq2_rnngs_30,Change in the highest individual analyst FQ2 earnings estimate over the last 30 days,MATRIX,97%,35,130
mdl26_hgh_stmt_chng_fq3_rnngs_30,Change in the highest individual analyst FQ3 earnings estimate over the last 30 days,MATRIX,96%,45,176
mdl26_hgh_stmt_chng_fq4_rnngs_30,high estimate FQTR4 earnings change over days: 30,MATRIX,95%,51,117
mdl26_hgh_stmt_chng_fy1_rnngs_30,high estimate FYEAR1 earnings change over days: 30,MATRIX,99%,35,99
mdl26_hgh_stmt_chng_fy2_rnngs_30,high estimate FYEAR2 earnings change over days: 30,MATRIX,99%,37,103
mdl26_hgh_stmt_prr_fq1_rnngs_30,Highest earnings estimate for Fiscal Quarter 1 recorded 30 days prior,MATRIX,97%,124,560
mdl26_hgh_stmt_prr_fq2_rnngs_30,Highest individual analyst FQ2 earnings estimate as of 30 days ago,MATRIX,97%,57,175
mdl26_hgh_stmt_prr_fq3_rnngs_30,Highest individual analyst FQ3 earnings estimate as of 30 days ago,MATRIX,96%,39,114
mdl26_hgh_stmt_prr_fq4_rnngs_30,Highest analyst FQ4 earnings estimate as of 30 days prior,MATRIX,95%,40,120
mdl26_hgh_stmt_prr_fy1_rnngs_30,high estimate prior FYEAR1 earnings: 30 days,MATRIX,99%,56,202
mdl26_hgh_stmt_prr_fy2_rnngs_30,high estimate prior FYEAR2 earnings: 30 days,MATRIX,99%,42,142
mdl26_high_price_52,high price 52 days,MATRIX,98%,2,6
mdl26_high_price_52_5,high price 52 days,MATRIX,100%,64,282
mdl26_last_fiscal_year_pe,Price-to-earnings ratio using the last fiscal year’s actual earnings,MATRIX,76%,37,138
mdl26_low_price_52,low price 52 days,MATRIX,98%,2,4
mdl26_low_price_52_5,low price 52 days,MATRIX,100%,66,377
mdl26_lst_ngtv_bld_stmt_fy2_rnngs,Value of the most recent negative ‘bold’ FY2 earnings estimate,MATRIX,28%,24,52
mdl26_lt_grwth_ndstry_prcntl,Industry percentile rank of long-term growth,MATRIX,87%,37,73
mdl26_lt_grwth_sctr_prcntl,Sector percentile rank of long-term growth,MATRIX,87%,26,71
mdl26_lw_stmt_chng_fq1_rnngs_30,Change in the lowest FQ1 earnings estimate over the past 30 days,MATRIX,97%,78,480
mdl26_lw_stmt_chng_fq2_rnngs_30,Change in the lowest individual analyst FQ2 earnings estimate over the last 30 days,MATRIX,97%,42,159
mdl26_lw_stmt_chng_fq3_rnngs_30,Change in the lowest individual analyst FQ3 earnings estimate over the last 30 days,MATRIX,96%,43,153
mdl26_lw_stmt_chng_fq4_rnngs_30,low estimate FQTR4 earnings change over days: 30,MATRIX,95%,44,118
mdl26_lw_stmt_chng_fy1_rnngs_30,low estimate FYEAR1 earnings change over days: 30,MATRIX,99%,50,103
mdl26_lw_stmt_chng_fy2_rnngs_30,low estimate FYEAR2 earnings change over days: 30,MATRIX,99%,48,111
mdl26_lw_stmt_prr_fq1_rnngs_30,Lowest earnings estimate for Fiscal Quarter 1 recorded 30 days prior,MATRIX,97%,211,1466
mdl26_lw_stmt_prr_fq2_rnngs_30,Lowest individual analyst FQ2 earnings estimate as of 30 days ago,MATRIX,97%,51,158
mdl26_lw_stmt_prr_fq3_rnngs_30,Lowest individual analyst FQ3 earnings estimate as of 30 days ago,MATRIX,96%,44,104
mdl26_lw_stmt_prr_fq4_rnngs_30,Lowest analyst FQ4 earnings estimate as of 30 days prior,MATRIX,95%,50,142
mdl26_lw_stmt_prr_fy1_rnngs_30,low estimate prior FYEAR1 earnings: 30 days,MATRIX,99%,74,346
mdl26_lw_stmt_prr_fy2_rnngs_30,low estimate prior FYEAR2 earnings: 30 days,MATRIX,99%,45,142
mdl26_market_cap_l,market cap Local Currency,MATRIX,98%,8,79
mdl26_market_cap_l_5,Market capitalization of the company in local currency,MATRIX,100%,275,1526
mdl26_market_cap_u,market cap USD,MATRIX,98%,18,99
mdl26_market_cap_u_5,Market capitalization of the company in USD,MATRIX,100%,477,4491
mdl26_mdn_hstrcl_f12m_prc_rt_rnngs,Median historical forward 12-month price-to-earnings ratio for the company,MATRIX,88%,44,149
mdl26_median_historical_f12m_pe,Median historical Price-to-Earnings ratio for the last twelve months,MATRIX,88%,44,125
mdl26_mn_f_rvsnclstr_nlysts_fq1_rnngs,Average revision amount among analysts in the detected revision cluster for Fiscal Quarter 1 earnings,MATRIX,91%,68,327
mdl26_mn_f_rvsnclstr_nlysts_fq2_rnngs,mean of revisioncluster(cluster of similar companies that are generally revised together) analysts FQTR2 earnings,MATRIX,90%,66,187
mdl26_mn_f_rvsnclstr_nlysts_fq3_rnngs,mean of revisioncluster(cluster of similar companies that are generally revised together) analysts FQTR3 earnings,MATRIX,87%,49,136
mdl26_mn_f_rvsnclstr_nlysts_fq4_rnngs,mean of revisioncluster(cluster of similar companies that are generally revised together) analysts FQTR4 earnings,MATRIX,83%,45,125
mdl26_mn_f_rvsnclstr_nlysts_fy1_rnngs,Mean FY1 earnings forecast among analysts in the revision cluster,MATRIX,95%,47,113
mdl26_mn_f_rvsnclstr_nlysts_fy2_rnngs,Mean estimate value from the analysts in the FY2 earnings revision cluster,MATRIX,93%,51,144
mdl26_mn_stmt_prc_rt_f12m_btd,mean estimate (Price/EBITDA ratio) F-12MonthsRolling,MATRIX,77%,1,2
mdl26_mn_stmt_prc_rt_f12m_rnngs,mean estimate (Price/Earnings ratio) F-12MonthsRolling,MATRIX,86%,57,130
mdl26_mn_stmt_prc_rt_f12m_rvn,mean estimate (Price/revenue ratio) F-12MonthsRolling,MATRIX,97%,2,3
mdl26_mn_stmt_prc_rt_fy1_btd,mean estimate (Price/EBITDA ratio) FYEAR1,MATRIX,76%,36,74
mdl26_mn_stmt_prc_rt_fy1_rnngs,Mean analyst estimate Price-to-Earnings ratio for FY1,MATRIX,81%,56,91
mdl26_mn_stmt_prc_rt_fy1_rvn,mean estimate (Price/revenue ratio) FYEAR1,MATRIX,96%,1,1
mdl26_mn_stmt_prc_rt_fy2_btd,mean estimate (Price/EBITDA ratio) FYEAR2,MATRIX,78%,1,1
mdl26_mn_stmt_prc_rt_fy2_rnngs,mean estimate (Price/Earnings ratio) FYEAR2,MATRIX,87%,2,5
mdl26_mn_stmt_prc_rt_fy2_rvn,mean estimate (Price/revenue ratio) FYEAR2,MATRIX,96%,1,3
mdl26_mn_stmt_prr_fq1_rnngs_7,Mean FQ1 earnings estimate as of 7 days prior,MATRIX,97%,118,765
mdl26_mn_stmt_prr_fq2_rnngs_7,Consensus mean FQ2 earnings estimate as of 7 days ago,MATRIX,97%,61,179
mdl26_mn_stmt_prr_fq3_rnngs_7,Consensus mean FQ3 earnings estimate as of 7 days ago,MATRIX,96%,51,158
mdl26_mn_stmt_prr_fq4_rnngs_7,Consensus mean FQ4 earnings estimate as of 7 days prior,MATRIX,95%,48,157
mdl26_mn_stmt_prr_fy1_rnngs_7,mean estimate prior FYEAR1 earnings: 7 days,MATRIX,100%,71,245
mdl26_mn_stmt_prr_fy2_rnngs_7,mean estimate prior FYEAR2 earnings: 7 days,MATRIX,100%,48,84
mdl26_mstchg_fq1_rnngs_30,Change in the mean earnings estimate for Fiscal Quarter 1 over the last 30 days,MATRIX,97%,56,308
mdl26_mstchg_fq2_rnngs_30,Change in the consensus mean FQ2 earnings estimate over the last 30 days (current minus 30-days-ago),MATRIX,97%,47,141
mdl26_mstchg_fq3_rnngs_30,Change in the consensus mean FQ3 earnings estimate over the last 30 days (current minus 30-days-ago),MATRIX,96%,42,151
mdl26_mstchg_fq4_rnngs_30,Change in the consensus mean FQ4 earnings estimate over the past 30 days,MATRIX,95%,36,102
mdl26_mstchg_fy1_rnngs_30,mean estimate FYEAR1 earnings change over days: 30,MATRIX,99%,44,131
mdl26_mstchg_fy2_rnngs_30,mean estimate FYEAR2 earnings change over days: 30,MATRIX,99%,45,136
mdl26_mstchg_pct_f12m_btd_14,mean estimate F-12MonthsRolling EBITDA change percentage for days: 14,MATRIX,84%,30,97
mdl26_mstchg_pct_f12m_btd_30,mean estimate F-12MonthsRolling EBITDA change percentage for days: 30,MATRIX,84%,24,62
mdl26_mstchg_pct_f12m_btd_60,mean estimate F-12MonthsRolling EBITDA change percentage for days: 60,MATRIX,83%,24,41
mdl26_mstchg_pct_f12m_btd_7,mean estimate F-12MonthsRolling EBITDA change percentage for days: 7,MATRIX,84%,20,62
mdl26_mstchg_pct_f12m_btd_90,mean estimate F-12MonthsRolling EBITDA change percentage for days: 90,MATRIX,82%,1,1
mdl26_mstchg_pct_f12m_rnngs_14,mean estimate F-12MonthsRolling earnings change percentage for days: 14,MATRIX,95%,28,101
mdl26_mstchg_pct_f12m_rnngs_30,mean estimate F-12MonthsRolling earnings change percentage for days: 30,MATRIX,96%,1,1
mdl26_mstchg_pct_f12m_rnngs_60,mean estimate F-12MonthsRolling earnings change percentage for days: 60,MATRIX,97%,2,5
mdl26_mstchg_pct_f12m_rnngs_7,mean estimate F-12MonthsRolling earnings change percentage for days: 7,MATRIX,95%,29,102
mdl26_mstchg_pct_f12m_rnngs_90,mean estimate F-12MonthsRolling earnings change percentage for days: 90,MATRIX,96%,21,74
mdl26_mstchg_pct_f12m_rvn_14,mean estimate F-12MonthsRolling revenue change percentage for days: 14,MATRIX,94%,1,2
mdl26_mstchg_pct_f12m_rvn_30,mean estimate F-12MonthsRolling revenue change percentage for days: 30,MATRIX,94%,2,2
mdl26_mstchg_pct_f12m_rvn_60,mean estimate F-12MonthsRolling revenue change percentage for days: 60,MATRIX,95%,1,2
mdl26_mstchg_pct_f12m_rvn_7,mean estimate F-12MonthsRolling revenue change percentage for days: 7,MATRIX,93%,1,2
mdl26_mstchg_pct_f12m_rvn_90,mean estimate F-12MonthsRolling revenue change percentage for days: 90,MATRIX,95%,2,2
mdl26_mstchg_pct_fq1_btd_14,mean estimate FQTR1 EBITDA change percentage for days: 14,MATRIX,78%,1,1
mdl26_mstchg_pct_fq1_btd_30,mean estimate FQTR1 EBITDA change percentage for days: 30,MATRIX,78%,2,2
mdl26_mstchg_pct_fq1_btd_60,mean estimate FQTR1 EBITDA change percentage for days: 60,MATRIX,77%,1,1
mdl26_mstchg_pct_fq1_btd_7,mean estimate FQTR1 EBITDA change percentage for days: 7,MATRIX,79%,1,1
mdl26_mstchg_pct_fq1_btd_90,mean estimate FQTR1 EBITDA change percentage for days: 90,MATRIX,76%,3,3
mdl26_mstchg_pct_fq1_rnngs_14,mean estimate FQTR1 earnings change percentage for days: 14,MATRIX,92%,2,9
mdl26_mstchg_pct_fq1_rnngs_30,mean estimate FQTR1 earnings change percentage for days: 30,MATRIX,93%,1,1
mdl26_mstchg_pct_fq1_rnngs_60,mean estimate FQTR1 earnings change percentage for days: 60,MATRIX,94%,1,3
mdl26_mstchg_pct_fq1_rnngs_7,mean estimate FQTR1 earnings change percentage for days: 7,MATRIX,91%,1,2
mdl26_mstchg_pct_fq1_rnngs_90,mean estimate FQTR1 earnings change percentage for days: 90,MATRIX,94%,2,2
mdl26_mstchg_pct_fq1_rvn_14,mean estimate FQTR1 revenue change percentage for days: 14,MATRIX,89%,2,6
mdl26_mstchg_pct_fq1_rvn_30,mean estimate FQTR1 revenue change percentage for days: 30,MATRIX,90%,1,1
mdl26_mstchg_pct_fq1_rvn_60,mean estimate FQTR1 revenue change percentage for days: 60,MATRIX,91%,2,3
mdl26_mstchg_pct_fq1_rvn_7,mean estimate FQTR1 revenue change percentage for days: 7,MATRIX,88%,2,2
mdl26_mstchg_pct_fq1_rvn_90,mean estimate FQTR1 revenue change percentage for days: 90,MATRIX,91%,3,8
mdl26_mstchg_pct_fq2_btd_14,mean estimate FQTR2 EBITDA change percentage for days: 14,MATRIX,77%,21,178
mdl26_mstchg_pct_fq2_btd_30,mean estimate FQTR2 EBITDA change percentage for days: 30,MATRIX,76%,18,87
mdl26_mstchg_pct_fq2_btd_60,mean estimate FQTR2 EBITDA change percentage for days: 60,MATRIX,75%,15,32
mdl26_mstchg_pct_fq2_btd_7,mean estimate FQTR2 EBITDA change percentage for days: 7,MATRIX,77%,2,2
mdl26_mstchg_pct_fq2_btd_90,mean estimate FQTR2 EBITDA change percentage for days: 90,MATRIX,74%,19,32
mdl26_mstchg_pct_fq2_rnngs_14,mean estimate FQTR2 earnings change percentage for days: 14,MATRIX,91%,1,1
