Field,Description,Type,Coverage,Users,Alphas
anl11_2g,Aggregate key performance indicator for management standards and ethics,MATRIX,84%,61,107
anl11_2pme,Aggregate key performance indicator for Employee Diversity Treatment and Labor Rights,MATRIX,84%,51,128
anl11_2tic,"Aggregate KPI for Human Rights Activism, Supply Chain, Labor & Human Rights Policies",MATRIX,84%,68,138
anl11_3e,Aggregate score for Energy & Resource Efficiency for the company,MATRIX,84%,34,78
anl11_3g,"Aggregate key performance indicator for disclosure, transparency, and stakeholder accountability",MATRIX,84%,46,114
anl11_3pme,"Aggregate key performance indicator for Employee Continuing Education, Training, Work Conditions, Safety & Health",MATRIX,83%,31,54
anl11_3tic,Aggregate key performance indicator measuring Business Model & Products under the Citizenship pillar,MATRIX,83%,26,36
anl11_cit1reg_industryperc,"Percentile within industry for CIT1 (Community Engagement & Charitable Activities), 100% as best",MATRIX,82%,51,74
anl11_cit1reg_industryrnk,"Rank within industry for CIT1 (Community Engagement & Charitable Activities), 1 being highest",MATRIX,83%,47,97
anl11_cit1regsubsecperc,"Percentile within subsector for CIT1 (Community Engagement & Charitable Activities), 100% as best",MATRIX,82%,34,66
anl11_cit1regsubsecrnk,"Rank within subsector for CIT1 (Community Engagement & Charitable Activities), 1 being highest",MATRIX,83%,33,105
anl11_cit2reg_industryperc,"Percentile position of a company within its industry peer group for the CIT2 KPI, with 100% being the best",MATRIX,82%,83,1275
anl11_cit2reg_industryrnk,"Rank of a company within its industry peer group for the CIT2 KPI, with 1 being the highest rank",MATRIX,84%,43,124
anl11_cit2regsubsecperc,"Percentile of CIT2 KPI within the region-subsector peer group, with 100% being the highest (best)",MATRIX,82%,59,83
anl11_cit2regsubsecrnk,"Rank of CIT2 KPI within the region-subsector peer group, with 1 being the highest (best)",MATRIX,84%,54,164
anl11_cit3reg_industryperc,"Percentile of a company's CIT3 score within its region-industry peer group, with 100% being the best",MATRIX,82%,28,61
anl11_cit3reg_industryrnk,"Rank of a company's CIT3 score within its region-industry peer group, with 1 being the highest",MATRIX,83%,32,108
anl11_cit3regsubsecperc,"Percentile of CIT3 KPI within the region-subsector peer group, with 100% being the highest (best)",MATRIX,82%,26,88
anl11_cit3regsubsecrnk,"Rank of a company's CIT3 score within its region-subsector peer group, with 1 being the highest",MATRIX,83%,22,30
anl11_cit_totalcor,"Hybrid score for Capital Investment pillar, weighting CIT1, CIT2, and CIT3 based on strong positive rank correlations to financial metrics related to total returns for the company’s peer group",MATRIX,76%,40,83
anl11_cit_totalcorregsectperc,"The percentile of the company within its sector on the Citizenship (CIT) Hybrid Score, with 100% being best among sector peers",MATRIX,75%,31,61
anl11_cit_totalcorregsectrnk,"The rank of the company within its sector based on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among sector peers",MATRIX,76%,49,105
anl11_cit_totalcorregsubsecperc,"The percentile of the company within its subsector on the Citizenship (CIT) Hybrid Score, with 100% being best among subsector peers",MATRIX,75%,37,71
anl11_cit_totalcorregsubsecrnk,"The rank of the company within its subsector based on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among subsector peers",MATRIX,76%,39,85
anl11_cit_ttcrg_industryperc,"The percentile of the company within its industry on the Citizenship (CIT) Hybrid Score, with 100% indicating top performance among peers",MATRIX,75%,26,77
anl11_cit_ttcrg_industryrnk,"The rank of the company within its industry on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among industry peers",MATRIX,76%,25,98
anl11_citposcorreg_industryperc,"The percentile of the company within its industry on the Citizenship (CIT) Max Correlation Score, with 100% being best among peers",MATRIX,75%,25,45
anl11_citposcorreg_industryrnk,"The rank of the company within its industry on the Citizenship (CIT) Max Correlation Score, where 1 is the highest score among peers",MATRIX,75%,31,58
anl11_citposcorregsubsecrnk,"Subsector Rank of CIT Max Correlation Score, where 1 is the highest rank",MATRIX,75%,32,80
anl11_citreg_industryperc,"Percentile of company's CIT Score within its industry peer group, with 100% being the best",MATRIX,83%,33,76
anl11_citreg_industryrnk,"Rank of company's CIT Score within its industry peer group, where 1 means highest rank",MATRIX,84%,28,111
anl11_citregsubsecperc,"Percentile of company's CIT Score within its subsector peer group, with 100% being the best",MATRIX,83%,30,71
anl11_citregsubsecrnk,"Rank of company's CIT Score within its subsector peer group, where 1 means highest rank",MATRIX,84%,43,99
anl11_company_name,Company name,MATRIX,73%,38,105
anl11_creptcesger1e,Percentile ranking of the company on E1 KPI within its region-sector group (100% = best),MATRIX,82%,31,58
anl11_creptcesger1g,"Percentile of a company's G1 score within its region-sector peer group, with 100% being the best",MATRIX,82%,29,59
anl11_creptcesger1pme,"Percentile within sector for EMP1 (Compensation & Employee Satisfaction), with 100% as the best",MATRIX,82%,25,63
anl11_creptcesger1tic,"Percentile within sector for CIT1 (Community Engagement & Charitable Activities), 100% as best",MATRIX,82%,20,40
anl11_creptcesger2e,Percentile ranking of the company on E2 KPI within its region-sector group (100% = best),MATRIX,82%,24,40
anl11_creptcesger2g,"Percentile of a company's G2 score within its region-sector peer group, with 100% being the best",MATRIX,83%,41,113
anl11_creptcesger2pme,"Percentile within sector for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best",MATRIX,83%,24,59
anl11_creptcesger2tic,"Percentile of CIT2 KPI within the region-sector peer group, with 100% being the highest (best)",MATRIX,82%,37,69
anl11_creptcesger3e,Percentile ranking of the company on E3 KPI within its region-sector group (100% = best),MATRIX,82%,22,39
anl11_creptcesger3g,"Percentile of company within its sector peer group based on the G3 governance KPI, with 100% being the best",MATRIX,82%,28,42
anl11_creptcesger3pme,"Percentile within sector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best",MATRIX,82%,23,38
anl11_creptcesger3tic,"Percentile of CIT3 KPI within the region-sector peer group, with 100% being the highest (best)",MATRIX,82%,27,47
anl11_creptcesgere,"Percentile ranking of the Environmental (E) score for a company within its sector, with 100% being the best",MATRIX,82%,24,42
anl11_creptcesgerg,"Percentile within the sector peer group for the Governance (G) score, with 100% being the best",MATRIX,83%,31,70
anl11_creptcesgergse,"Percentile ranking of the company within its sector peer group based on ESG score, with 100% being the best",MATRIX,83%,23,62
anl11_creptcesgerpme,"Percentile of a company's EMP Score within its sector group, where 100% is the best score",MATRIX,83%,28,48
anl11_creptcesgerrocsope,Percentile of the company’s Environmental max correlation score within its sector peer group; 100% is best,MATRIX,72%,13,20
anl11_creptcesgerrocsopg,"Percentile within the sector peer group for the governance max correlation score (both positive and negative), 100% being the best",MATRIX,75%,22,43
anl11_creptcesgerrocsopgse,"Company's percentile in its sector on the ESG Max Correlation Score, with 100% being the best",MATRIX,76%,28,49
anl11_creptcesgerrocsoppme,"Percentile of a company's EMP Max Correlation Score within its sector peer group, where 100% is the best value",MATRIX,75%,21,39
anl11_creptcesgertic,"Percentile of company's CIT Score within its sector peer group, with 100% being the best",MATRIX,83%,30,52
anl11_crptcsknrtcsgrscptc,"The rank and percentile of the company within its sector on the Citizenship (CIT) Max Correlation Score, with rank 1 being best and percentile reflecting standing among peers",MATRIX,75%,27,47
anl11_ctpscrgsbscrnksbscprc,"The rank and percentile of the company within its subsector on the Citizenship (CIT) Max Correlation Score, with rank 1 being best and percentile reflecting standing among peers",MATRIX,75%,18,27
anl11_e,"Overall environmental (E) score, calculated as the average of E1, E2, and E3 scores",MATRIX,84%,31,64
anl11_e1reg_industryperc,Percentile ranking of the company on E1 KPI within its region-industry group (100% = best),MATRIX,82%,21,31
anl11_e1reg_industryrnk,Rank of the company on E1 KPI within its region-industry group (1 = highest rank),MATRIX,84%,16,23
anl11_e1regsubsecperc,Percentile ranking of the company on E1 KPI within its region-subsector group (100% = best),MATRIX,82%,21,47
anl11_e1regsubsecrnk,Rank of the company on E1 KPI within its region-subsector group (1 = highest rank),MATRIX,84%,16,31
anl11_e2reg_industryperc,Percentile ranking of the company on E2 KPI within its region-industry group (100% = best),MATRIX,82%,19,24
anl11_e2reg_industryrnk,Rank of the company on E2 KPI within its region-industry group (1 = highest rank),MATRIX,83%,15,50
anl11_e2regsubsecperc,Percentile ranking of the company on E2 KPI within its region-subsector group (100% = best),MATRIX,82%,15,23
anl11_e2regsubsecrnk,Rank of the company on E2 KPI within its region-subsector group (1 = highest rank),MATRIX,83%,14,30
anl11_e3reg_industryperc,"Percentile ranking (within industry) for the third Environmental KPI (E3), with higher percentiles indicating better performance in E3 compared to industry peers",MATRIX,82%,24,44
anl11_e3reg_industryrnk,Rank of the company on E3 KPI within its region-industry group (1 = highest rank),MATRIX,84%,15,21
anl11_e3regsubsecperc,Percentile ranking of the company on E3 KPI within its region-subsector group (100% = best),MATRIX,82%,23,34
anl11_e3regsubsecrnk,Rank of the company on E3 KPI within its region-subsector group (1 = highest rank),MATRIX,84%,14,33
anl11_e_totalcor,"Hybrid E score, with the three E KPIs weighted by their strength of positive correlation to financial metrics related to 1-year and 3-year total returns for the company's peers",MATRIX,75%,17,29
anl11_e_totalcorregsectperc,Percentile of the company’s Environmental Hybrid score within its sector (100% is best),MATRIX,75%,25,85
anl11_e_totalcorregsectrnk,"Rank position of the company’s E Hybrid Score (composite E metric weighted by correlation) within sector peer group, 1 is highest",MATRIX,75%,18,52
anl11_e_totalcorregsubsecperc,Percentile of the company’s Environmental Hybrid score within its subsector (100% is best),MATRIX,75%,21,26
anl11_e_totalcorregsubsecrnk,"Rank position of the company’s E Hybrid Score within subsector peer group, 1 is highest",MATRIX,75%,22,56
anl11_e_ttcrg_industryperc,Percentile of the company’s Environmental Hybrid score within its industry (100% is best),MATRIX,75%,21,39
anl11_e_ttcrg_industryrnk,"Rank position of the company’s E Hybrid Score within industry peer group, 1 is highest",MATRIX,75%,23,53
anl11_emp1reg_industryperc,"Percentile within industry for EMP1 (Compensation & Employee Satisfaction), with 100% as the best",MATRIX,82%,23,40
anl11_emp1reg_industryrnk,"Rank within the industry for EMP1 (Compensation & Employee Satisfaction), 1 being the highest in industry",MATRIX,84%,18,48
anl11_emp1regsubsecperc,"Percentile within subsector for EMP1 (Compensation & Employee Satisfaction), with 100% as the best",MATRIX,82%,20,53
anl11_emp1regsubsecrnk,"Rank within the subsector for EMP1 (Compensation & Employee Satisfaction), 1 being the best in subsector",MATRIX,84%,19,45
anl11_emp2reg_industryperc,"Percentile within industry for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best",MATRIX,83%,28,49
anl11_emp2reg_industryrnk,"Rank within the industry for EMP2 (Employee Diversity Treatment & Labor Rights), 1 being the highest in industry",MATRIX,84%,26,66
anl11_emp2regsubsecperc,"Percentile within subsector for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best",MATRIX,83%,32,66
anl11_emp2regsubsecrnk,"Rank within the subsector for EMP2 (Employee Diversity Treatment & Labor Rights), 1 being the best in subsector",MATRIX,84%,36,86
anl11_emp3reg_industryperc,"Percentile within industry for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best",MATRIX,82%,16,24
anl11_emp3reg_industryrnk,"Rank within the industry for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 1 as highest",MATRIX,83%,23,41
anl11_emp3regsubsecperc,"Percentile within subsector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best",MATRIX,82%,21,38
anl11_emp3regsubsecrnk,"Rank within the subsector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 1 as highest",MATRIX,83%,16,21
anl11_emp_totalcor,"EMP Hybrid Score representing a weighted combination of three EMP scores, weighted based on their positive correlation to financial metrics related to 1-year and 3-year total returns, specific to the company's peer group",MATRIX,76%,32,68
anl11_emp_totalcorregsectperc,"Percentile of a company's EMP Hybrid Score within its sector peer group, where 100% is the best value",MATRIX,76%,23,54
anl11_emp_totalcorregsectrnk,"Rank of a company's EMP Hybrid Score within its sector peer group, where 1 is the highest rank",MATRIX,76%,19,39
anl11_emp_totalcorregsubsecperc,"Percentile of a company's EMP Hybrid Score within its subsector peer group, where 100% is the best value",MATRIX,76%,15,20
anl11_emp_totalcorregsubsecrnk,"Rank of a company's EMP Hybrid Score within its subsector peer group, where 1 is the highest rank",MATRIX,76%,20,71
anl11_emp_ttcrg_industryperc,"Percentile of a company's EMP Hybrid Score within its industry peer group, where 100% is the best value",MATRIX,76%,19,27
anl11_emp_ttcrg_industryrnk,"Rank of a company's EMP Hybrid Score within its industry peer group, where 1 is the highest rank",MATRIX,76%,22,52
anl11_empposcorreg_industryperc,"Percentile of a company's EMP Max Correlation Score within its industry peer group, where 100% is the best value",MATRIX,75%,13,37
anl11_empposcorreg_industryrnk,"Rank of a company's EMP Max Correlation Score within its industry peer group, where 1 is the highest rank",MATRIX,76%,15,32
anl11_empposcorregsubsecperc,"Percentile of a company's EMP Max Correlation Score within its subsector peer group, where 100% is the best value",MATRIX,75%,14,30
anl11_empposcorregsubsecrnk,"Rank of a company's EMP Max Correlation Score within its subsector peer group, where 1 is the highest rank",MATRIX,76%,14,29
anl11_empreg_industryperc,"Percentile of a company's EMP Score within its industry group, where 100% is the best score",MATRIX,83%,15,44
anl11_empreg_industryrnk,"Rank of a company's EMP Score within its industry group, where 1 is the best/highest score",MATRIX,84%,17,38
anl11_empregsubsecperc,"Percentile of a company's EMP Score within its subsector group, where 100% is the best score",MATRIX,83%,23,42
anl11_empregsubsecrnk,"Rank of a company's EMP Score within its subsector group, where 1 is the best/highest score",MATRIX,84%,33,334
anl11_eposcorreg_industryperc,Percentile of the company’s Environmental max correlation score within its industry peer group; 100% is best,MATRIX,72%,17,20
anl11_eposcorreg_industryrnk,Rank of the company’s Environmental max correlation score within its industry peer group; 1 is highest,MATRIX,73%,20,35
anl11_eposcorregsubsecperc,Percentile of the company’s Environmental max correlation score within its subsector peer group; 100% is best,MATRIX,72%,14,46
anl11_eposcorregsubsecrnk,Rank of the company’s Environmental max correlation score within its subsector peer group; 1 is highest,MATRIX,73%,14,40
anl11_ereg_industryperc,Percentile of the company’s Environmental (E) score within its industry peer group (100% is best),MATRIX,82%,16,51
anl11_ereg_industryrnk,"Rank of the Environmental (E) score for a company within its industry peer group, with 1 being the highest rank",MATRIX,84%,16,25
anl11_eregsubsecperc,Percentile of the company’s Environmental (E) score within its subsector peer group; 100% is best,MATRIX,82%,18,27
anl11_eregsubsecrnk,"Rank of the company within its subsector peer group based on Environmental Score, with 1 being the highest rank",MATRIX,84%,8,17
anl11_esg_totalcor,"Hybrid ESG score, combining E, EMP, CIT, and G KPIs weighted by strongest positive rank correlation to 1-year/3-year total returns for the peer group",MATRIX,76%,32,43
anl11_esg_totalcorregsectperc,"Company's percentile in its sector on the ESG Hybrid Score (weighted positive correlation), with 100% being the best",MATRIX,76%,21,46
anl11_esg_totalcorregsectrnk,"Company's rank in its sector on the ESG Hybrid Score (weighted positive correlation), with 1 being the highest",MATRIX,76%,22,56
anl11_esg_totalcorregsubsecperc,"Company's percentile in its subsector on the ESG Hybrid Score (weighted positive correlation), with 100% being the best",MATRIX,76%,17,34
anl11_esg_totalcorregsubsecrnk,"Company's rank in its subsector on the ESG Hybrid Score (weighted positive correlation), with 1 being the highest",MATRIX,76%,17,44
anl11_esg_ttcrg_industryperc,"Company's percentile in its industry on the ESG Hybrid Score (weighted positive correlation), with 100% being the best",MATRIX,76%,17,42
anl11_esg_ttcrg_industryrnk,"Company's rank in its industry on the ESG Hybrid Score (weighted positive correlation), with 1 being the highest",MATRIX,76%,17,46
anl11_esgposcorreg_industryperc,"Company's percentile in its industry on the ESG Max Correlation Score, with 100% being the best",MATRIX,76%,22,35
anl11_esgposcorreg_industryrnk,"Company's rank in its industry on the ESG Max Correlation Score, with 1 being the highest",MATRIX,76%,18,56
anl11_esgposcorregsubsecperc,"Company's percentile in its subsector on the ESG Max Correlation Score, with 100% being the best",MATRIX,76%,18,37
anl11_esgposcorregsubsecrnk,"Company's rank in its subsector on the ESG Max Correlation Score, with 1 being the highest",MATRIX,76%,19,42
anl11_esgreg_industryperc,"Percentile ranking of the company within its industry peer group based on ESG score, with 100% being the best",MATRIX,83%,21,42
anl11_esgreg_industryrnk,"Rank of the company within its industry peer group based on ESG score, with 1 being the highest rank",MATRIX,84%,19,40
anl11_esgregsubsecperc,"Percentile ranking of the company within its subsector peer group based on ESG score, with 100% being the best",MATRIX,83%,24,50
anl11_esgregsubsecrnk,"Rank of the company within its subsector peer group based on ESG score, with 1 being the highest rank",MATRIX,84%,26,95
anl11_g,"Overall Governance (G) Score, calculated as the average of G1, G2, and G3 governance metrics for the company",MATRIX,84%,37,103
anl11_g1reg_industryperc,"Percentile of a company's G1 score within its region-industry peer group, with 100% being the best",MATRIX,82%,20,44
anl11_g1reg_industryrnk,"Rank of a company's G1 score within its region-industry peer group, with 1 being the highest",MATRIX,84%,10,34
anl11_g1regsubsecperc,"Percentile of a company's G1 score within its region-subsector peer group, with 100% being the best",MATRIX,82%,12,24
anl11_g1regsubsecrnk,"Rank of a company's G1 score within its region-subsector peer group, with 1 being the highest",MATRIX,84%,12,43
anl11_g2reg_industryperc,"Percentile of a company's G2 score within its region-industry peer group, with 100% being the best",MATRIX,83%,34,53
anl11_g2reg_industryrnk,"Rank of a company's G2 score within its region-industry peer group, with 1 being the highest",MATRIX,84%,25,69
anl11_g2regsubsecperc,"Percentile of a company's G2 score within its region-subsector peer group, with 100% being the best",MATRIX,83%,18,34
anl11_g2regsubsecrnk,"Rank of a company's G2 score within its region-subsector peer group, with 1 being the highest",MATRIX,84%,23,63
anl11_g3reg_industryperc,"Percentile of company within its industry peer group based on the G3 governance KPI, with 100% being the best",MATRIX,82%,13,28
anl11_g3reg_industryrnk,"Rank of company within its industry peer group based on the G3 governance KPI, where 1 is the highest rank",MATRIX,84%,15,72
anl11_g3regsubsecperc,"Percentile of company within its subsector peer group based on the G3 governance KPI, with 100% being the best",MATRIX,82%,17,29
anl11_g3regsubsecrnk,"Rank of a company's G3 score within its region-subsector peer group, with 1 being the highest",MATRIX,84%,19,61
anl11_g_totalcor,"Governance hybrid score, weighting G1, G2, G3 by their positive correlation to financial performance, particularly 1-year and 3-year total returns in the company’s peer group",MATRIX,76%,36,46
anl11_g_totalcorregsectperc,"Percentile within the sector peer group for the governance hybrid score (positively correlated only), 100% being the best",MATRIX,76%,21,45
anl11_g_totalcorregsectrnk,"Rank within the sector peer group for the governance hybrid score (positively correlated only), with 1 being the highest",MATRIX,76%,20,46
anl11_g_totalcorregsubsecperc,"Percentile within the subsector peer group for the governance hybrid score (positively correlated only), 100% being the best",MATRIX,76%,22,49
anl11_g_totalcorregsubsecrnk,"Rank within the subsector peer group for the governance hybrid score (positively correlated only), with 1 being the highest",MATRIX,76%,13,19
anl11_g_ttcrg_industryperc,"Percentile within the industry peer group for the governance hybrid score (positively correlated only), 100% being the best",MATRIX,76%,18,46
anl11_g_ttcrg_industryrnk,"Rank within the industry peer group for the governance hybrid score (positively correlated only), with 1 being the highest",MATRIX,76%,14,26
anl11_global_industrycount,Total number of industries globally in the dataset,MATRIX,81%,38,94
anl11_globalsectcount,Total number of sectors globally in the dataset,MATRIX,81%,13,26
anl11_globalsubseccount,Total number of subsectors globally in the dataset,MATRIX,81%,18,25
anl11_gposcorreg_industryperc,"Percentile within the industry peer group for the governance max correlation score (both positive and negative), 100% being the best",MATRIX,75%,17,29
anl11_gposcorreg_industryrnk,Rank within the industry peer group for the governance max correlation score (both positive and negative) with 1 being the highest,MATRIX,76%,17,39
anl11_gposcorregsubsecperc,"Percentile within the subsector peer group for the governance max correlation score (both positive and negative), 100% being the best",MATRIX,75%,30,61
anl11_gposcorregsubsecrnk,Rank within the subsector peer group for the governance max correlation score (both positive and negative) with 1 being the highest,MATRIX,76%,17,36
anl11_greg_industryperc,"Percentile within the industry peer group for the Governance (G) score, with 100% being the best",MATRIX,83%,23,50
anl11_greg_industryrnk,"Rank within the industry peer group for the Governance (G) score, with 1 being the highest",MATRIX,84%,24,54
anl11_gregsubsecperc,"Percentile within the subsector peer group for the Governance (G) score, with 100% being the best",MATRIX,83%,22,68
anl11_gregsubsecrnk,"Rank within the subsector peer group for the Governance (G) score, with 1 being the highest",MATRIX,84%,19,67
anl11_gse,"Overall ESG (Environmental, Social, Governance) score, calculated as the average of the E, S, and G scores",MATRIX,84%,42,118
anl11_knrtcesger1e,Rank of the company on E1 KPI within its region-sector group (1 = highest rank),MATRIX,84%,30,99
anl11_knrtcesger1g,"Rank of a company's G1 score within its region-sector peer group, with 1 being the highest",MATRIX,84%,22,51
anl11_knrtcesger1pme,"Rank within the sector for EMP1 (Compensation & Employee Satisfaction), 1 being the highest among sector peers",MATRIX,84%,16,37
anl11_knrtcesger1tic,"Rank within sector for CIT1 (Community Engagement & Charitable Activities), 1 being highest",MATRIX,83%,20,90
anl11_knrtcesger2e,Rank of the company on E2 KPI within its region-sector group (1 = highest rank),MATRIX,83%,16,36
anl11_knrtcesger2g,"Rank of a company's G2 score within its region-sector peer group, with 1 being the highest",MATRIX,84%,18,41
anl11_knrtcesger2pme,"Rank within the sector for EMP2 (Employee Diversity Treatment & Labor Rights), 1 being the highest among sector peers",MATRIX,84%,26,63
anl11_knrtcesger2tic,"Rank of CIT2 KPI within the region-sector peer group, with 1 being the highest (best)",MATRIX,84%,32,86
anl11_knrtcesger3e,Rank of the company on E3 KPI within its region-sector group (1 = highest rank),MATRIX,84%,13,37
anl11_knrtcesger3g,"Rank of a company's G3 score within its region-sector peer group, with 1 being the highest",MATRIX,84%,18,47
anl11_knrtcesger3pme,"Rank within the sector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 1 as highest",MATRIX,83%,10,71
anl11_knrtcesger3tic,"Rank of a company's CIT3 score within its region-sector peer group, with 1 being the highest",MATRIX,83%,19,53
anl11_knrtcesgere,"Rank of the company within its sector peer group based on Environmental Score, with 1 being the highest rank",MATRIX,84%,18,28
anl11_knrtcesgerg,"Rank within the sector peer group for the Governance (G) score, with 1 being the highest",MATRIX,84%,20,57
anl11_knrtcesgergse,"Rank of the company within its sector peer group based on ESG score, with 1 being the highest rank",MATRIX,84%,24,53
anl11_knrtcesgerpme,"Rank of a company's EMP Score within its sector group, where 1 is the best/highest score",MATRIX,84%,25,53
anl11_knrtcesgerrocsope,Rank of the company’s Environmental max correlation score within its sector peer group; 1 is highest,MATRIX,73%,16,39
anl11_knrtcesgerrocsopg,Rank within the sector peer group for the governance max correlation score (both positive and negative) with 1 being the highest,MATRIX,76%,21,42
anl11_knrtcesgerrocsopgse,"Company's rank in its sector on the ESG Max Correlation Score, with 1 being the highest",MATRIX,76%,23,49
anl11_knrtcesgerrocsoppme,"Rank of a company's EMP Max Correlation Score within its sector peer group, where 1 is the highest rank",MATRIX,76%,18,33
anl11_knrtcesgerrocsoptic,"Sector Rank of CIT Max Correlation Score, where 1 is the highest rank",MATRIX,75%,30,45
anl11_knrtcesgertic,"Rank of company's CIT Score within its sector peer group, where 1 means highest rank",MATRIX,84%,31,120
anl11_pme,"Overall Employment (EMP) Score, calculated as the average of the three EMP KPIs for the company",MATRIX,84%,29,51
anl11_region_industrycount,Total number of industries within the specified region,MATRIX,84%,48,156
anl11_regionsectcount,Total number of sectors within the specified region,MATRIX,84%,59,216
anl11_regionsubseccount,Total number of subsectors within the specified region,MATRIX,84%,52,195
anl11_rocsope,"Environment Max Correlation Score, weighting E1, E2, and E3 metrics according to positive and negative correlations to financial metrics related to 1-year and 3-year total returns for the company’s peers",MATRIX,73%,26,51
anl11_rocsopg,"Governance max correlation score, weighting G1, G2, G3 by their correlation (both positive and negative) to financial performance, particularly 1-year and 3-year total returns in the company’s peer group",MATRIX,76%,28,67
anl11_rocsopgse,"Composite score for ESG that weights E, EMP, CIT, and G scores based on their positive and negative correlations to key financial metrics regarding 1-year and 3-year total returns for the company’s peer group",MATRIX,76%,23,28
anl11_rocsoppme,"EMP Max Correlation Score, weighting the three EMP KPIs by their strong positive and negative correlations with financial metrics such as 1-year and 3-year total returns in the company’s peer group",MATRIX,76%,25,41
anl11_rocsoptic,"Max Correlation score for Capital Investment pillar, weighting CIT1, CIT2, and CIT3 based on both positive and negative correlations to financial metrics related to total returns within the peer group",MATRIX,75%,41,90
anl11_tic,"Average of the CIT1, CIT2, and CIT3 scores for the company",MATRIX,84%,45,105
anti_pollution_policy_industry_percentile,"Percentile ranking of the company within its industry peer group on the OWL E2 KPI, with 100% being the best",MATRIX,80%,1,1
anti_pollution_policy_industry_rank,"Rank of the company within its industry peer group based on the OWL E2 KPI, with 1 being the highest",MATRIX,81%,0,0
anti_pollution_policy_score,"Aggregated environmental transparency KPI reflecting company policies, reporting, and dedication to environmental transparency",MATRIX,84%,0,0
anti_pollution_policy_sector_percentile,"Percentile ranking of the company within its sector peer group on the OWL E2 KPI, with 100% being the best",MATRIX,80%,0,0
anti_pollution_policy_sector_rank,"Rank of the company within its sector peer group based on the OWL E2 KPI, with 1 being the highest",MATRIX,81%,0,0
anti_pollution_policy_subsector_percentile,"Percentile ranking of the company within its subsector peer group on the OWL E2 KPI, with 100% being the best",MATRIX,80%,0,0
anti_pollution_policy_subsector_rank,"Rank of the company within its subsector peer group based on the OWL E2 KPI, with 1 being the highest",MATRIX,81%,0,0
board_independence_diversity_score,"KPI for Board Effectiveness, aggregating data on Board independence, diversity, and effectiveness in meeting financial and sustainability goals",MATRIX,84%,0,0
board_independence_industry_percentile,"Percentile ranking of a company's Board Effectiveness KPI (G1) within its industry peer group, where 100% is best",MATRIX,81%,0,0
board_independence_industry_rank,"Rank of the company's Board Effectiveness KPI (G1) within its industry peer group, with 1 being best",MATRIX,81%,7,8
