Field,Description,Type,Coverage,Users,Alphas
pv87_2_capex_af_matrix_p1_b_high,highest value of all analysts estimates  of Capital Expenditure,MATRIX,82%,3,5
pv87_2_capex_af_matrix_p1_b_low,lowest value of all analysts estimates  of Capital Expenditure,MATRIX,82%,1,1
pv87_2_capex_af_matrix_p1_b_mean,mean value of all analysts estimates of Capital Expenditure,MATRIX,82%,3,3
pv87_2_capex_af_matrix_p1_b_median,median value of all analysts estimates  of Capital Expenditure,MATRIX,82%,1,1
pv87_2_capex_af_matrix_p1_b_number,count number of estimates (once for one analyst) of Capital Expenditure,MATRIX,100%,5,13
pv87_2_capex_af_matrix_p1_chngratio_high,highest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,82%,3,3
pv87_2_capex_af_matrix_p1_chngratio_low,lowest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,82%,4,4
pv87_2_capex_af_matrix_p1_chngratio_mean,mean value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,82%,1,1
pv87_2_capex_af_matrix_p1_chngratio_median,median value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,82%,3,3
pv87_2_capex_af_matrix_p1_chngratio_number,count number of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,3,3
pv87_2_capex_af_matrix_p1_chngratio_std,std value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,70%,6,6
pv87_2_capex_af_matrix_p1_dts,std value of all analysts estimates  of Capital Expenditure,MATRIX,71%,2,2
pv87_2_capex_af_matrix_p1_high,highest value of all analysts estimates  of Capital Expenditure,MATRIX,82%,1,1
pv87_2_capex_af_matrix_p1_low,lowest value of all analysts estimates  of Capital Expenditure,MATRIX,82%,4,5
pv87_2_capex_af_matrix_p1_mean,mean value of all analysts estimates of Capital Expenditure,MATRIX,82%,4,4
pv87_2_capex_af_matrix_p1_median,median value of all analysts estimates  of Capital Expenditure,MATRIX,82%,5,5
pv87_2_capex_af_matrix_p1_number,count number of estimates (once for one analyst) of Capital Expenditure,MATRIX,100%,1,1
pv87_2_capex_qf_matrix_all_chngratio_high,highest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,31,245
pv87_2_capex_qf_matrix_all_chngratio_low,lowest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,5,7
pv87_2_capex_qf_matrix_all_chngratio_mean,mean value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,1,1
pv87_2_capex_qf_matrix_all_chngratio_median,median value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,2,2
pv87_2_capex_qf_matrix_all_chngratio_number,count number of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,3,19
pv87_2_capex_qf_matrix_all_chngratio_std,std value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,67%,1,1
pv87_2_capex_qf_matrix_all_dts,std value of all analysts estimates  of Capital Expenditure,MATRIX,68%,11,12
pv87_2_capex_qf_matrix_all_high,highest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,3,3
pv87_2_capex_qf_matrix_all_low,lowest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_all_mean,mean value of all analysts estimates of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_all_median,median value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_all_number,count number of estimates (once for one analyst) of Capital Expenditure,MATRIX,100%,7,20
pv87_2_capex_qf_matrix_p1_b_chngratio_high,highest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,23,175
pv87_2_capex_qf_matrix_p1_b_chngratio_low,lowest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,5,7
pv87_2_capex_qf_matrix_p1_b_chngratio_mean,mean value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_chngratio_median,median value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_chngratio_number,count number of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,10,15
pv87_2_capex_qf_matrix_p1_b_chngratio_std,std value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,41%,1,1
pv87_2_capex_qf_matrix_p1_b_dts,std value of all analysts estimates  of Capital Expenditure,MATRIX,41%,1,1
pv87_2_capex_qf_matrix_p1_b_high,highest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_low,lowest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_mean,mean value of all analysts estimates of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_median,median value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_b_number,count number of estimates (once for one analyst) of Capital Expenditure,MATRIX,100%,16,21
pv87_2_capex_qf_matrix_p1_chngratio_high,highest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,30,240
pv87_2_capex_qf_matrix_p1_chngratio_low,lowest value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,3,3
pv87_2_capex_qf_matrix_p1_chngratio_mean,mean value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,4,4
pv87_2_capex_qf_matrix_p1_chngratio_median,median value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,4,4
pv87_2_capex_qf_matrix_p1_chngratio_number,count number of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,9,17
pv87_2_capex_qf_matrix_p1_chngratio_std,std value of all change ratio of Capital Expenditure *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,46%,2,2
pv87_2_capex_qf_matrix_p1_dts,std value of all analysts estimates  of Capital Expenditure,MATRIX,46%,1,1
pv87_2_capex_qf_matrix_p1_high,highest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_low,lowest value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_mean,mean value of all analysts estimates of Capital Expenditure,MATRIX,73%,2,2
pv87_2_capex_qf_matrix_p1_median,median value of all analysts estimates  of Capital Expenditure,MATRIX,73%,1,1
pv87_2_capex_qf_matrix_p1_number,count number of estimates (once for one analyst) of Capital Expenditure,MATRIX,100%,37,155
pv87_2_cfps_af_matrix_all_chngratio_high,highest value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,31,210
pv87_2_cfps_af_matrix_all_chngratio_low,lowest value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,1,1
pv87_2_cfps_af_matrix_all_chngratio_mean,mean value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,2,2
pv87_2_cfps_af_matrix_all_chngratio_median,median value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,1,1
pv87_2_cfps_af_matrix_all_chngratio_number,count number of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,10,157
pv87_2_cfps_af_matrix_all_chngratio_std,std value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,73%,1,1
pv87_2_cfps_af_matrix_all_dts,std value of all analysts estimates  of Cash Flow Per Share,MATRIX,73%,1,1
pv87_2_cfps_af_matrix_all_high,highest value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,1,1
pv87_2_cfps_af_matrix_all_low,lowest value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,4,4
pv87_2_cfps_af_matrix_all_mean,mean value of all analysts estimates of Cash Flow Per Share,MATRIX,77%,5,6
pv87_2_cfps_af_matrix_all_median,median value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,1,1
pv87_2_cfps_af_matrix_all_number,count number of estimates (once for one analyst) of Cash Flow Per Share,MATRIX,100%,8,30
pv87_2_cfps_af_matrix_p1_b_chngratio_high,highest value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,31,285
pv87_2_cfps_af_matrix_p1_b_chngratio_low,lowest value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,1,1
pv87_2_cfps_af_matrix_p1_b_chngratio_mean,mean value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,2,2
pv87_2_cfps_af_matrix_p1_b_chngratio_median,median value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,77%,1,1
pv87_2_cfps_af_matrix_p1_b_chngratio_number,count number of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,100%,3,8
pv87_2_cfps_af_matrix_p1_b_chngratio_std,std value of all change ratio of Cash Flow Per Share *change ratio = ((current value - previous value) / (fabs (current value)/2 + fabs (previous value)/2)),MATRIX,50%,1,1
pv87_2_cfps_af_matrix_p1_b_dts,std value of all analysts estimates  of Cash Flow Per Share,MATRIX,50%,1,1
pv87_2_cfps_af_matrix_p1_b_high,highest value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,1,1
pv87_2_cfps_af_matrix_p1_b_low,lowest value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,1,1
pv87_2_cfps_af_matrix_p1_b_mean,mean value of all analysts estimates of Cash Flow Per Share,MATRIX,77%,1,1
pv87_2_cfps_af_matrix_p1_b_median,median value of all analysts estimates  of Cash Flow Per Share,MATRIX,77%,3,3
