Field,Description,Type,Coverage,Users,Alphas
investment_currency_abbreviation,Currency of the idea investment,VECTOR,25%,0,0
investment_currency_code,Currency of the investment,VECTOR,67%,0,0
investment_fx_conversion_rate,The exchange rate between stock and investment currencies.,VECTOR,0%,0,0
investment_performance_fx_rate,The exchange rate between investment and performance currencies.,VECTOR,0%,0,0
jensens_alpha_value,Risk-adjusted performance measure representing return above the market (Jensen’s Alpha),VECTOR,22%,1,1
mean_daily_relative_return_percent,The average daily index-relative return percentage over the idea’s lifetime.,VECTOR,19%,0,0
mean_daily_return_percent,The average daily percent return over the idea’s lifetime.,VECTOR,20%,0,0
mean_idea_age_period,The average age of the idea within the selected period.,VECTOR,25%,1,1
mean_invested_amount,The time-weighted average amount allocated to the trade idea.,VECTOR,25%,1,1
most_recent_market_price,The most recent price of the security in the trade idea.,VECTOR,15%,1,2
most_recent_security_price,The current price of the stock in the idea,VECTOR,16%,0,0
net_exposure_to_market,"The net exposure to market movements, calculated as long minus short positions.",VECTOR,25%,0,0
net_market_exposure_value,Difference in fractional total value between long and short ideas,VECTOR,25%,0,0
net_stock_return_percent,The net total return from all ideas since the previous market close.,VECTOR,19%,0,0
open_position_return,The return on open (unrealized) positions in the trade idea.,VECTOR,19%,0,0
open_position_value,The value of unrealized (open) parts of the trade idea.,VECTOR,19%,3,6
period_closing_price,The closing price at the end of the selected period.,VECTOR,19%,0,0
period_ending_security_price,Close price on day at end of selected period,VECTOR,20%,0,0
period_opening_price,The closing price before the start of the selected period.,VECTOR,20%,0,0
period_starting_security_price,Close price on day before start of selected period,VECTOR,20%,1,1
present_invested_amount,The current total amount allocated to the trade idea.,VECTOR,25%,0,0
previous_closing_security_price,Last available closing price for the stock,VECTOR,19%,0,0
previous_field_value,"The value before a change in stop loss, target price, or capital.",VECTOR,25%,0,0
previous_field_value_2,"Previous value of a stop-loss percent, target price, or capital change",VECTOR,25%,0,0
previous_market_close_price,The last available closing price for the security.,VECTOR,19%,0,0
price_change_percent_today,Percentage change in stock price since previous day's close,VECTOR,20%,0,0
realized_gain_today,The increase in realized return since the last market close.,VECTOR,19%,0,0
realized_idea_gain,The realized return on the idea from closed positions.,VECTOR,20%,0,0
realized_position_value,The value of closed (realized) parts of the trade idea.,VECTOR,20%,0,0
realized_position_value_2,Value of the realised (closed) portions of the idea,VECTOR,20%,0,0
realized_return_today_value,Increase in realized return since the last market close,VECTOR,19%,1,1
realized_trade_return,Realised return on the idea since inception or closure,VECTOR,20%,1,3
reference_fx_rate,The exchange rate used to convert benchmark returns to the reporting currency.,VECTOR,0%,1,1
reference_index_currency,The currency in which the benchmark index is denominated.,VECTOR,25%,0,0
reference_index_fx_gain,Return generated from foreign exchange movements in the benchmark.,VECTOR,22%,0,0
reference_index_return,The return of the benchmark index over the selected period.,VECTOR,20%,0,0
reference_index_return_ex_fx,Benchmark return excluding foreign exchange effects.,VECTOR,20%,1,1
relative_gain_percent_today,The relative return percentage for the idea for today.,VECTOR,18%,0,0
relative_gain_today,The change in relative return for the idea since the last market close.,VECTOR,17%,0,0
relative_index_gain,The return if all investments had been made in the benchmark index.,VECTOR,18%,0,0
relative_index_return_percent,The difference in return percentage between the idea and the benchmark index.,VECTOR,19%,1,1
relative_index_return_percentage,Percentage difference in return between the idea and the comparative index,VECTOR,19%,0,0
relative_index_return_value,Difference in return percentage between investing in the idea and the chosen benchmark index,VECTOR,19%,0,0
relative_return_percent_today,Relative return percentage for today,VECTOR,19%,0,0
relative_return_today_value,Increase in realised return since the last market close,VECTOR,19%,0,0
relative_stock_return_percent,The average daily return percentage if all investments were in the index.,VECTOR,18%,0,0
return_percentage_today,Percentage return since last market close,VECTOR,20%,0,0
risk_adjusted_excess_return,"The performance of the idea above market return, adjusted for risk.",VECTOR,22%,0,0
risk_adjusted_return_per_beta,A risk-adjusted return measure relative to the risk-free rate and beta.,VECTOR,23%,0,0
riskless_investment_rate,The unrealised return on an open idea,VECTOR,25%,1,2
security_currency_code_8,Currency in which the security is traded,VECTOR,25%,0,0
security_relative_return_percent,Average daily return percentage had all investments been in the relative index,VECTOR,19%,0,0
security_return_percent,Net total return from all ideas since the previous market close,VECTOR,20%,1,1
security_trade_price,Price used for the investment change at the event time,VECTOR,25%,0,0
security_trading_currency_2,The currency in which the security is traded.,VECTOR,25%,1,1
security_trading_currency_3,Currency in which the security is traded,VECTOR,67%,0,0
starting_invested_amount,The initial amount allocated to the trade idea.,VECTOR,25%,1,1
starting_investment_amount,Initial investment amount for the idea,VECTOR,25%,0,0
success_likelihood_score_2,A quantitative measure of the likelihood of the idea’s success.,VECTOR,13%,1,1
summary_conversion_rate,Exchange rate between investment and performance currencies,VECTOR,55%,0,0
systematic_risk_beta,"A measure of the security’s systematic risk versus the market, updated monthly based on the last ~20 months",VECTOR,23%,0,0
systematic_risk_measure,A measure of the idea's volatility relative to the overall market.,VECTOR,23%,0,0
theoretical_zero_risk_rate,The theoretical rate of return of a risk-free investment.,VECTOR,25%,1,1
total_gain_today,The total increase in return for the idea since the last market close.,VECTOR,20%,0,0
total_return_excluding_fx,Return excluding any foreign exchange effects,VECTOR,20%,0,0
total_return_percentage,Total return as a percentage of average investment,VECTOR,20%,0,0
total_return_today_value,Increase in realised return since last market close,VECTOR,20%,1,1
trade_execution_fee,The transaction fee charged for executing the trade idea.,VECTOR,25%,4,4
trade_idea_closed_price,The price at which the idea was closed,VECTOR,17%,3,3
trade_idea_count,"Number of ideas in the group/context, useful for grouping",VECTOR,25%,0,0
trade_idea_success_probability,Quantitative measure of conviction for the idea,VECTOR,13%,0,0
trade_transaction_fee,Transaction fee charged for the idea in the calculation currency,VECTOR,25%,0,0
trading_days_since_submission,The number of trading days since the idea was submitted.,VECTOR,25%,2,3
treynor_performance_ratio,Risk-adjusted return ratio measuring excess return per unit of systematic risk relative to the risk-free rate,VECTOR,23%,0,0
unrealized_position_value,Unrealised value of an open idea,VECTOR,20%,0,0
unrealized_return_today_value,Increase in unrealised return since the last market close,VECTOR,19%,0,0
unrealized_trade_return,The unrealised return on an open idea,VECTOR,20%,0,0
updated_field_value,"The new value after a change in stop loss, target price, or capital.",VECTOR,25%,2,2
updated_field_value_2,"New value of a stop-loss percent, target price, or capital change",VECTOR,25%,0,0
volume_weighted_entry_price,The average share price weighted by purchase volume at entry.,VECTOR,20%,0,0
