Field,Description,Type,Coverage,Users,Alphas
mws46_storyid_ens_key_off,Alphanumeric key used to chain or relate stories about the same categorized event for the same entities,VECTOR,99%,6,6
mws46_storyid_ess,"Event Sentiment Score from 0 to 100 measuring news sentiment for the entity; higher is more positive, below 50 indicates negative",VECTOR,99%,8,8
mws46_storyid_g_ens,Global Event Novelty Score (0–100) measuring novelty across all news providers within 24 hours,VECTOR,99%,5,5
mws46_storyid_g_ens_elapsed,Milliseconds elapsed between the first story and the current one in the global novelty chain across all providers,VECTOR,99%,7,7
mws46_storyid_mce,Editorials and commentary score reflecting opinion or commentary content,VECTOR,100%,1,1
mws46_storyid_mcp,Projections and corporate news score capturing forward-looking or guidance-related content,VECTOR,100%,9,9
mws46_storyid_mcr,Reports on corporate actions score capturing corporate action related content,VECTOR,100%,5,5
mws46_storyid_mcv,Venture and corporate M&A related score indicating venture or M&A content,VECTOR,100%,5,5
mws46_storyid_news_type,"Classification of the news story type (e.g., formal report, rumor, opinion, legal)",VECTOR,100%,4,5
mws46_storyid_nip,"News Impact Projection (0–100) estimating market impact over the next two hours, dependent on time of day",VECTOR,100%,2,2
mws46_storyid_relevance,"Score from 0 to 100 indicating how strongly the entity is related to the news story, with 100 meaning the entity plays a key role",VECTOR,100%,3,3
mws46_storyid_ssc,Composite sentiment score (0–100) for the story derived from multiple sentiment analysis techniques,VECTOR,100%,2,2
mws46_storyid_story_count,Total number of stories observed in the chain or burst,VECTOR,100%,3,3
mws46_storyid_story_index,Position of this story within its story chain or burst,VECTOR,100%,5,5
mws46_storyid_time,Publication time of the news story as recorded by RavenPack,VECTOR,100%,7,16
mws46_sum_ens,"A score between 0 and 100 that represents how ""new"" or novel a news story is within a 24-hour time window across all news stories in a particular package",MATRIX,91%,19,30
mws46_sum_ess,A granular score between 0 and 100 that represents the news sentiment for a given entity by measuring various proxies sampled from the news. The score is determined by systematically matching stories typically categorized by financial experts as having short-term positive or negative financial or economic impact. Their ratings are encapsulated in an algorithm that generates a score range between 0-100 where higher values indicate more positive sentiment while values below 50 show negative sentiment,MATRIX,91%,9,44
mws46_sum_nip,A score taking values between 0 and 100 that represents the degree of impact a news flash has on the market over the following 2-hour period. Whether something is considered high or low depends on the time of day when the story arrived.,MATRIX,93%,13,25
mws46_sum_relevance,"A score between 0-100 that indicates how strongly related the entity is to the underlying news story, with higher values indicating greater relevance. Specifically, a value of 100 indicates that the entity identified plays a key role in the news story and is considered highly relevant.",MATRIX,93%,1,1
mws46_sum_ssc,A sentiment score between 0 and 100 that represents the news sentiment of a given story by combining various sentiment analysis techniques.,MATRIX,93%,8,24
mws46_sum_story_count,Story count,MATRIX,93%,1,5
mws46_time,Publication time of the news story,VECTOR,100%,3,3
mws46_time_fast_d1,Publication time of the news story,VECTOR,100%,1,1
